[1740779815.5409]	Q_Header<(2621443, 63054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 139, 165, 233, 253, 253, 253, 193, 253, 253, 131, 146, 253, 253, 253, 253, 248, 231, 65, 67, 0, 0, 0, 0, 0, 0, 80, 155, 106, 96, 80, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5243626665002118, y=-0.8461459254676331, z=0.06933721209920156, w=0.0653698540125395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=0.012222222222222223, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.0)>	COMP<160>
[1740779817.400921]	Q_Header<(2621443, 63240, 257, 173, 250, 8, 58, 186, 59)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 0, 0, 5, 0, 0, 0, 8, 0, 20, 0, 0, 21, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 34, 66, 131, 219, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 78, 70, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 110, 195, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5722679977700187, y=-0.8140902894898154, z=0.06573513583599724, w=0.07379180986603591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.03888888888888889, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.01, z=-0.04)>	COMP<149>
[1740779817.4109392]	Q_Header<(2621443, 63241, 257, 173, 250, 8, 58, 187, 68)>	Q_Data<(0, 0, 15, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 11, 0, 4, 0, 0, 0, 0, 0, 9, 17, 0, 35, 17, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 67, 109, 101, 221, 253, 253, 253, 253, 240, 253, 253, 253, 160, 253, 253, 253, 128, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 205, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 246, 186, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5731218230911276, y=-0.8135400191673737, z=0.06475849353564285, w=0.07409690023776665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.04555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=0.0)>	COMP<149>
[1740779817.4208863]	Q_Header<(2621443, 63242, 257, 173, 250, 8, 58, 188, 71)>	Q_Data<(0, 0, 20, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 19, 25, 19, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 62, 66, 127, 177, 253, 253, 253, 253, 253, 253, 253, 134, 253, 253, 181, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 253, 188, 197, 223, 253, 253, 146, 0, 0, 0, 0, 133, 209, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 228, 53, 253, 253, 182, 196, 191, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 171)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5731218230911276, y=-0.8135400191673737, z=0.06475849353564285, w=0.07409690023776665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.04555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=0.0)>	COMP<149>
[1740779817.4307525]	Q_Header<(2621443, 63243, 257, 173, 250, 8, 58, 189, 71)>	Q_Data<(0, 0, 46, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 20, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 66, 88, 157, 247, 253, 253, 176, 143, 253, 165, 253, 253, 253, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 93, 99, 253, 253, 253, 253, 253, 253, 253, 253, 163, 98, 142, 119, 184, 253, 173, 0, 0, 107, 0, 0, 0, 0, 0, 116, 253, 253, 253, 253, 253, 253, 253, 253, 58, 0, 0, 0, 0, 0, 0, 89, 0, 58, 108, 21, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5731218230911276, y=-0.8135400191673737, z=0.06475849353564285, w=0.07409690023776665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.04555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=0.0)>	COMP<149>
[1740779817.4413803]	Q_Header<(2621443, 63244, 257, 173, 250, 8, 58, 190, 83)>	Q_Data<(0, 0, 33, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 36, 87, 97, 174, 253, 253, 253, 253, 192, 253, 253, 225, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 30, 69, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 128, 253, 253, 253, 0, 132, 235, 5, 28, 0, 0, 0, 138, 215, 253, 253, 253, 253, 253, 253, 253, 111, 223, 53, 0, 45, 72, 47, 187, 121, 115, 235, 153, 132, 21, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 96, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5737957907906067, y=-0.8131164264346838, z=0.06396532164116114, w=0.07421930449966789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.043333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.0)>	COMP<152>
[1740779817.4509704]	Q_Header<(2621443, 63245, 257, 173, 250, 8, 58, 191, 88)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59, 52, 121, 205, 253, 253, 150, 189, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 233, 205, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 215, 253, 118, 97, 0, 0, 0, 147, 253, 253, 253, 253, 253, 253, 253, 253, 220, 243, 83, 121, 114, 194, 253, 216, 228, 125, 234, 253, 172, 58, 0, 130, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 218, 0, 0, 0, 41, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5737957907906067, y=-0.8131164264346838, z=0.06396532164116114, w=0.07421930449966789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.043333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.0)>	COMP<152>
[1740779817.4610486]	Q_Header<(2621443, 63246, 257, 173, 250, 8, 58, 192, 95)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 101, 219, 245, 95, 98, 141, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 49, 76, 0, 0, 0, 0, 0, 0, 49, 25, 0, 140, 176, 149, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 118, 61, 253, 149, 95, 253, 49, 253, 253, 253, 220, 253, 253, 253, 237, 0, 237, 155, 253, 253, 237, 239, 169, 253, 253, 113, 0, 0, 102, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 232, 53, 77, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5737957907906067, y=-0.8131164264346838, z=0.06396532164116114, w=0.07421930449966789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.043333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.0)>	COMP<152>
[1740779817.4710848]	Q_Header<(2621443, 63247, 257, 173, 250, 8, 58, 193, 106)>	Q_Data<(0, 0, 45, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 14, 0, 0, 24, 5, 0, 0, 0, 0, 0, 20, 14, 18, 31, 13, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 91, 60, 12, 44, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 98, 0, 130, 109, 83, 37, 177, 210, 196, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 58, 111, 62, 253, 253, 96, 226, 195, 194, 242, 253, 145, 171, 124, 253, 222, 242, 253, 162, 253, 253, 253, 217, 73, 253, 253, 43, 0, 0, 157, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 163, 112, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 9, 0, 41, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5737957907906067, y=-0.8131164264346838, z=0.06396532164116114, w=0.07421930449966789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.043333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.0)>	COMP<152>
[1740779817.4810977]	Q_Header<(2621443, 63248, 257, 173, 250, 8, 58, 194, 100)>	Q_Data<(0, 0, 59, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 22, 0, 0, 0, 0, 0, 13, 17, 28, 25, 16, 0, 11, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 48, 89, 188, 253, 253, 253, 212, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 253, 253, 253, 253, 253, 253, 119, 0, 77, 0, 253, 253, 0, 11, 73, 90, 69, 100, 0, 0, 40, 253, 109, 253, 253, 9, 253, 253, 253, 157, 0, 107, 87, 0, 0, 0, 130, 61, 0, 0, 0, 0, 0, 64, 155, 132, 0, 155, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5744040659090197, y=-0.8127472682652754, z=0.06304955903559849, w=0.07434110639434556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.044444444444444446, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.01, z=0.04)>	COMP<150>
[1740779817.4910128]	Q_Header<(2621443, 63249, 257, 173, 250, 8, 58, 195, 92)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 0, 0, 0, 11, 0, 14, 0, 0, 0, 17, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 4, 42, 101, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 171, 233, 253, 194, 121, 141, 0, 0, 21, 37, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 37, 253, 229, 24, 253, 253, 179, 0, 0, 0, 0, 0, 0, 0, 112, 41, 0, 0, 0, 0, 72, 177, 253, 217, 0, 112, 210, 0, 0, 0, 0, 115, 197, 16, 61, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5744040659090197, y=-0.8127472682652754, z=0.06304955903559849, w=0.07434110639434556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.044444444444444446, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.01, z=0.04)>	COMP<150>
[1740779817.5009782]	Q_Header<(2621443, 63250, 257, 173, 250, 8, 58, 196, 84)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 15, 101, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 205, 156, 72, 51, 0, 0, 0, 0, 49, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 209, 54, 60, 99, 226, 19, 0, 0, 0, 35, 0, 52, 0, 19, 0, 0, 0, 0, 0, 87, 155, 253, 197, 0, 0, 124, 0, 0, 0, 0, 253, 253, 231, 239, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5744040659090197, y=-0.8127472682652754, z=0.06304955903559849, w=0.07434110639434556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.044444444444444446, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.01, z=0.04)>	COMP<150>
[1740779817.5110137]	Q_Header<(2621443, 63251, 257, 173, 250, 8, 58, 197, 81)>	Q_Data<(0, 0, 22, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 18, 0, 0, 0, 5, 26, 0, 5, 25, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 137, 162, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 51, 161, 0, 41, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 131, 0, 0, 0, 0, 0, 0, 0, 0, 62, 16, 80, 38, 0, 0, 0, 0, 0, 0, 0, 0, 163, 89, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 81, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.575195483921638, y=-0.8122561014462181, z=0.062011737230940604, w=0.07446291281668065)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.042222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.0, z=0.0)>	COMP<150>
[1740779817.520927]	Q_Header<(2621443, 63252, 257, 173, 250, 8, 58, 198, 74)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 15, 0, 14, 22, 18, 26, 0, 40, 52, 14, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 189, 253, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 124, 217, 185, 177, 0, 99, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 243, 236, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.575195483921638, y=-0.8122561014462181, z=0.062011737230940604, w=0.07446291281668065)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.042222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.0, z=0.0)>	COMP<150>
[1740779817.5311038]	Q_Header<(2621443, 63253, 257, 173, 250, 8, 58, 199, 82)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 9, 16, 31, 39, 15, 30, 0, 43, 58, 24, 52, 40, 38, 57, 0, 31, 0, 0, 27, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 227, 253, 253, 253, 253, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 70, 0, 96, 0, 0, 0, 105, 30, 0, 0, 0, 0, 0, 48, 0, 184, 214, 111, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 82, 50, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.575195483921638, y=-0.8122561014462181, z=0.062011737230940604, w=0.07446291281668065)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.042222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.0, z=0.0)>	COMP<150>
[1740779817.5411785]	Q_Header<(2621443, 63254, 257, 173, 250, 8, 58, 200, 90)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 20, 0, 0, 27, 32, 56, 57, 82, 55, 81, 108, 38, 84, 95, 50, 51, 0, 28, 47, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 51, 0, 0, 108, 253, 253, 253, 209, 215, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 253, 166, 0, 225, 253, 253, 253, 253, 249, 253, 253, 253, 147, 56, 0, 0, 0, 0, 0, 0, 94, 66, 0, 0, 0, 0, 132, 102, 163, 253, 253, 66, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.575195483921638, y=-0.8122561014462181, z=0.062011737230940604, w=0.07446291281668065)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.042222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.0, z=0.0)>	COMP<150>
[1740779817.551062]	Q_Header<(2621443, 63255, 257, 173, 250, 8, 58, 201, 94)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 17, 15, 25, 20, 0, 23, 28, 60, 99, 147, 93, 150, 216, 66, 122, 113, 18, 45, 59, 39, 104, 117, 62, 101, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 46, 86, 70, 0, 108, 169, 253, 253, 80, 55, 203, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 128, 253, 253, 234, 253, 180, 134, 0, 253, 253, 253, 114, 93, 133, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 216, 253, 253, 253, 253, 142, 67, 0, 0, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5757362514382711, y=-0.8119388691702873, z=0.061217370952251236, w=0.07440077287217772)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.03222222222222222, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.04, z=0.02)>	COMP<149>
[1740779817.5610642]	Q_Header<(2621443, 63256, 257, 173, 250, 8, 58, 202, 102)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 8, 5, 0, 12, 11, 52, 89, 136, 188, 102, 207, 253, 119, 151, 144, 136, 202, 74, 143, 169, 204, 176, 251, 126, 33, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 55, 10, 0, 0, 0, 0, 0, 74, 103, 69, 41, 203, 253, 253, 253, 146, 89, 198, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 250, 245, 212, 164, 168, 123, 183, 149, 0, 0, 0, 0, 50, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 243, 157, 0, 67, 60, 146, 150, 117, 0, 224, 119, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5757362514382711, y=-0.8119388691702873, z=0.061217370952251236, w=0.07440077287217772)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=0.03222222222222222, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.04, z=0.02)>	COMP<149>
