[1740779520.638919]	Q_Header<(2621443, 33554, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 249, 253, 253, 253, 253, 253, 253, 253, 110, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 68, 78, 0, 73, 0, 0, 139, 199, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7757626953154978, y=-0.6237840083496764, z=0.050354384235663706, w=0.08093322848059403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.015555555555555555, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.04, z=0.12)>	COMP<59>
[1740779522.5904477]	Q_Header<(2621443, 33749, 257, 173, 250, 8, 58, 195, 53)>	Q_Data<(0, 0, 18, 0, 57, 0, 0, 0, 50, 78, 98, 34, 0, 0, 123, 0, 160, 148, 91, 253, 253, 227, 241, 143, 128, 253, 253, 199, 30, 24, 75, 40, 0, 29, 18, 59, 62, 136, 103, 0, 0, 0, 0, 31, 26, 109, 145, 91, 16, 93, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7941988423650141, y=-0.599372320321583, z=0.0406498946368813, w=0.09137070911623318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.022222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.03)>	COMP<211>
[1740779522.598682]	Q_Header<(2621443, 33750, 257, 173, 250, 8, 58, 196, 62)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 29, 0, 94, 78, 104, 66, 44, 143, 0, 210, 166, 114, 169, 239, 215, 196, 144, 103, 237, 217, 161, 0, 38, 43, 35, 13, 25, 41, 124, 129, 236, 183, 39, 0, 52, 90, 30, 74, 182, 210, 85, 71, 201, 175, 21, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7941988423650141, y=-0.599372320321583, z=0.0406498946368813, w=0.09137070911623318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.022222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.03)>	COMP<211>
[1740779522.6087582]	Q_Header<(2621443, 33751, 257, 173, 250, 8, 58, 197, 59)>	Q_Data<(0, 0, 53, 0, 53, 0, 0, 64, 45, 79, 86, 93, 55, 114, 101, 0, 221, 205, 172, 225, 253, 236, 149, 132, 51, 142, 81, 140, 54, 70, 85, 74, 65, 91, 46, 162, 141, 253, 239, 69, 0, 111, 178, 76, 107, 207, 214, 10, 120, 253, 218, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.794497057370215, y=-0.5989398190039118, z=0.040649538312096736, w=0.09161404955924506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.03)>	COMP<207>
[1740779522.618695]	Q_Header<(2621443, 33752, 257, 173, 250, 8, 58, 198, 60)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 17, 79, 56, 86, 111, 98, 96, 100, 0, 209, 214, 185, 232, 223, 177, 118, 99, 114, 91, 79, 108, 67, 84, 127, 113, 137, 171, 61, 170, 88, 253, 228, 76, 0, 148, 220, 173, 143, 200, 177, 16, 136, 239, 167, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.794497057370215, y=-0.5989398190039118, z=0.040649538312096736, w=0.09161404955924506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.03)>	COMP<207>
[1740779522.6286492]	Q_Header<(2621443, 33753, 257, 173, 250, 8, 58, 199, 59)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 88, 61, 83, 107, 102, 21, 0, 0, 199, 199, 158, 191, 109, 142, 188, 124, 182, 134, 77, 79, 78, 78, 128, 149, 207, 193, 0, 165, 94, 189, 150, 49, 21, 149, 217, 253, 191, 193, 117, 37, 60, 54, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.794497057370215, y=-0.5989398190039118, z=0.040649538312096736, w=0.09161404955924506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.03)>	COMP<207>
[1740779522.6385965]	Q_Header<(2621443, 33754, 257, 173, 250, 8, 58, 200, 54)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 16, 90, 81, 99, 91, 79, 0, 0, 0, 205, 177, 94, 152, 142, 231, 212, 181, 243, 157, 76, 68, 70, 53, 99, 149, 231, 196, 48, 115, 52, 105, 69, 9, 38, 114, 182, 253, 235, 212, 125, 64, 0, 101, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.794497057370215, y=-0.5989398190039118, z=0.040649538312096736, w=0.09161404955924506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.011111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.03)>	COMP<207>
[1740779522.648956]	Q_Header<(2621443, 33755, 257, 173, 250, 8, 58, 201, 53)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 61, 77, 84, 44, 25, 99, 91, 0, 0, 215, 163, 64, 134, 152, 225, 195, 223, 243, 113, 82, 42, 34, 43, 79, 91, 186, 179, 67, 81, 0, 51, 33, 0, 0, 50, 110, 240, 210, 221, 128, 42, 56, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949009896701984, y=-0.5983729501479288, z=0.0408314467206206, w=0.09173342962794134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.09)>	COMP<207>
[1740779522.6587007]	Q_Header<(2621443, 33756, 257, 173, 250, 8, 58, 202, 60)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 45, 81, 80, 97, 106, 109, 90, 91, 29, 211, 157, 87, 95, 121, 196, 160, 193, 125, 149, 88, 88, 78, 0, 44, 28, 129, 131, 48, 56, 13, 51, 0, 0, 0, 48, 53, 118, 177, 219, 129, 33, 91, 65, 0, 0, 0, 24, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949009896701984, y=-0.5983729501479288, z=0.0408314467206206, w=0.09173342962794134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.09)>	COMP<207>
[1740779522.6686952]	Q_Header<(2621443, 33757, 257, 173, 250, 8, 58, 203, 64)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 73, 5, 84, 97, 108, 38, 56, 49, 189, 145, 74, 46, 113, 198, 186, 86, 234, 227, 95, 118, 115, 61, 38, 0, 79, 91, 58, 84, 62, 75, 40, 34, 27, 68, 110, 88, 173, 203, 145, 71, 106, 94, 70, 24, 0, 0, 42, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949009896701984, y=-0.5983729501479288, z=0.0408314467206206, w=0.09173342962794134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.09)>	COMP<207>
[1740779522.678795]	Q_Header<(2621443, 33758, 257, 173, 250, 8, 58, 204, 66)>	Q_Data<(0, 0, 25, 0, 64, 0, 0, 0, 78, 79, 88, 78, 122, 0, 0, 0, 147, 132, 46, 26, 125, 227, 237, 159, 253, 243, 123, 72, 176, 156, 84, 80, 65, 43, 111, 158, 97, 82, 71, 0, 0, 49, 126, 105, 145, 174, 144, 77, 90, 91, 98, 36, 0, 20, 9, 0, 24, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.795201570478358, y=-0.5979422661736491, z=0.041014310796028595, w=0.09185496688693905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.06)>	COMP<202>
[1740779522.688468]	Q_Header<(2621443, 33759, 257, 173, 250, 8, 58, 205, 65)>	Q_Data<(0, 0, 46, 0, 64, 0, 0, 0, 63, 84, 81, 2, 58, 0, 0, 0, 111, 85, 25, 38, 128, 244, 253, 138, 248, 232, 141, 191, 207, 203, 98, 81, 53, 83, 158, 238, 130, 5, 91, 0, 11, 0, 105, 90, 103, 140, 107, 69, 38, 60, 69, 0, 84, 97, 94, 43, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.795201570478358, y=-0.5979422661736491, z=0.041014310796028595, w=0.09185496688693905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.06)>	COMP<202>
[1740779522.6986575]	Q_Header<(2621443, 33760, 257, 173, 250, 8, 58, 206, 68)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 51, 78, 87, 91, 93, 0, 0, 0, 61, 59, 56, 40, 116, 241, 251, 132, 177, 252, 140, 253, 185, 194, 100, 71, 63, 52, 214, 253, 166, 121, 135, 17, 14, 37, 70, 71, 55, 77, 38, 30, 0, 33, 0, 0, 163, 157, 150, 65, 111, 127, 12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.795201570478358, y=-0.5979422661736491, z=0.041014310796028595, w=0.09185496688693905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.06)>	COMP<202>
[1740779522.7088056]	Q_Header<(2621443, 33761, 257, 173, 250, 8, 58, 207, 67)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 58, 68, 81, 102, 107, 0, 0, 0, 117, 97, 46, 62, 87, 211, 231, 151, 135, 253, 164, 253, 151, 203, 136, 152, 123, 54, 234, 253, 176, 253, 253, 122, 33, 35, 56, 77, 61, 0, 29, 0, 0, 0, 0, 33, 174, 105, 157, 100, 184, 226, 65, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7955192685884506, y=-0.5975244467915399, z=0.04107599108178819, w=0.09179537977267375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.01, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.02)>	COMP<211>
[1740779522.7186568]	Q_Header<(2621443, 33762, 257, 173, 250, 8, 58, 208, 63)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 49, 55, 44, 108, 105, 0, 0, 0, 182, 214, 70, 71, 63, 158, 189, 143, 156, 253, 253, 253, 225, 186, 125, 147, 139, 88, 206, 253, 138, 253, 253, 210, 82, 47, 27, 69, 53, 31, 0, 0, 21, 0, 44, 45, 120, 131, 190, 115, 171, 242, 89, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7955192685884506, y=-0.5975244467915399, z=0.04107599108178819, w=0.09179537977267375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.01, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.02)>	COMP<211>
[1740779522.7287433]	Q_Header<(2621443, 33763, 257, 173, 250, 8, 58, 209, 60)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 109, 106, 56, 80, 39, 205, 253, 109, 73, 41, 97, 143, 129, 181, 253, 253, 253, 253, 253, 113, 100, 125, 72, 144, 194, 178, 253, 253, 253, 100, 63, 0, 3, 26, 0, 0, 0, 0, 37, 22, 61, 84, 192, 189, 100, 112, 158, 0, 0, 0, 0, 0, 0, 61, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7955192685884506, y=-0.5975244467915399, z=0.04107599108178819, w=0.09179537977267375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.01, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.02)>	COMP<211>
[1740779522.739714]	Q_Header<(2621443, 33764, 257, 173, 250, 8, 58, 210, 61)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 106, 72, 113, 123, 87, 202, 253, 118, 59, 0, 35, 141, 175, 129, 253, 253, 253, 253, 253, 164, 107, 106, 52, 89, 136, 174, 253, 253, 217, 91, 70, 0, 19, 0, 34, 0, 18, 0, 85, 163, 172, 97, 149, 139, 87, 123, 25, 0, 0, 0, 0, 0, 0, 100, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7955192685884506, y=-0.5975244467915399, z=0.04107599108178819, w=0.09179537977267375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.01, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.02)>	COMP<211>
[1740779522.7485666]	Q_Header<(2621443, 33765, 257, 173, 250, 8, 58, 211, 64)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 93, 110, 109, 0, 194, 251, 109, 55, 23, 46, 171, 226, 106, 149, 143, 253, 253, 253, 164, 201, 133, 33, 101, 211, 138, 253, 253, 98, 0, 31, 44, 29, 0, 0, 28, 0, 0, 125, 253, 253, 147, 15, 77, 45, 102, 86, 0, 0, 0, 0, 0, 70, 70, 201, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7959383792035235, y=-0.5969690427873371, z=0.0414417728302425, w=0.0916113417057349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.02, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.06)>	COMP<211>
