[1740780120.5031512]	Q_Header<(2621443, 28018, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 16, 64, 182, 151, 232, 253, 253, 253, 253, 253, 185, 237, 253, 253, 169, 216, 123, 35, 36, 107, 162, 253, 253, 253, 253, 253, 253, 109, 253, 253, 253, 253, 89, 0, 0, 0, 192, 253, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 67, 0, 13, 195, 253, 194, 0, 54, 0, 0, 85, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13696103803006662, y=-0.9855213373758849, z=0.0996690619889032, w=0.007446188342098096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.016666666666666666, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.03)>	COMP<97>
[1740780122.4633143]	Q_Header<(2621443, 28214, 257, 173, 250, 8, 58, 196, 97)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 8, 0, 10, 0, 0, 31, 0, 9, 0, 0, 11, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 95, 38, 139, 194, 253, 253, 253, 182, 226, 233, 253, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 155, 191, 174, 108, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 188, 229, 253, 82, 119, 109, 77, 0, 0, 0, 0, 10, 0, 0, 0, 23, 30, 0, 35, 0, 45, 0, 0, 56, 82, 200, 185, 142, 88, 0, 139, 0, 85, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 160, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18542785343736048, y=-0.9781044606101718, z=0.09448397535254575, w=0.00097657855661546)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.05333333333333334, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.04)>	COMP<99>
[1740780122.474182]	Q_Header<(2621443, 28215, 257, 173, 250, 8, 58, 197, 92)>	Q_Data<(0, 0, 9, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 17, 0, 0, 16, 34, 35, 17, 13, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 119, 124, 56, 253, 253, 253, 253, 253, 170, 140, 144, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 107, 146, 170, 147, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 244, 253, 253, 194, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49, 0, 89, 0, 186, 207, 199, 57, 0, 194, 180, 104, 0, 111, 73, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 238, 106, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1864043792170556, y=-0.9777990029656944, z=0.0957046714513239, w=0.0017700481327094343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.04888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.01)>	COMP<98>
[1740780122.483367]	Q_Header<(2621443, 28216, 257, 173, 250, 8, 58, 198, 106)>	Q_Data<(0, 0, 57, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 19, 0, 0, 12, 37, 39, 14, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 41, 56, 58, 23, 0, 0, 0, 80, 128, 101, 91, 253, 253, 253, 253, 253, 160, 97, 73, 153, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 62, 201, 41, 128, 113, 0, 52, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 251, 253, 253, 250, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 87, 179, 164, 0, 67, 224, 223, 137, 36, 124, 49, 0, 45, 78, 0, 0, 0, 0, 104, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 149, 252, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1864043792170556, y=-0.9777990029656944, z=0.0957046714513239, w=0.0017700481327094343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.04888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.01)>	COMP<98>
[1740780122.4934392]	Q_Header<(2621443, 28217, 257, 173, 250, 8, 58, 199, 115)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 22, 36, 12, 0, 0, 18, 5, 2, 0, 25, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 66, 100, 100, 72, 22, 71, 59, 0, 68, 109, 31, 141, 253, 253, 253, 253, 205, 126, 86, 69, 170, 253, 253, 156, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 36, 162, 67, 103, 0, 64, 34, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 237, 253, 199, 119, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 58, 0, 0, 140, 179, 75, 44, 44, 0, 0, 0, 47, 0, 0, 0, 0, 109, 100, 0, 60, 0, 123, 47, 185, 0, 135, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 193, 91, 179, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1864043792170556, y=-0.9777990029656944, z=0.0957046714513239, w=0.0017700481327094343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.04888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.01)>	COMP<98>
[1740780122.5033503]	Q_Header<(2621443, 28218, 257, 173, 250, 8, 58, 200, 110)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 28, 35, 0, 0, 0, 0, 15, 15, 27, 23, 32, 48, 38, 0, 0, 0, 0, 0, 0, 0, 0, 45, 44, 84, 126, 116, 44, 115, 133, 119, 30, 0, 56, 6, 182, 253, 253, 253, 223, 186, 89, 36, 123, 253, 253, 253, 184, 169, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 187, 224, 55, 132, 62, 49, 44, 41, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 102, 218, 89, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 37, 205, 120, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 128, 188, 253, 229, 253, 245, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 113, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1864043792170556, y=-0.9777990029656944, z=0.0957046714513239, w=0.0017700481327094343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.04888888888888889, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.01)>	COMP<98>
[1740780122.5132983]	Q_Header<(2621443, 28219, 257, 173, 250, 8, 58, 201, 90)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 20, 0, 0, 0, 0, 0, 0, 30, 43, 43, 0, 46, 52, 0, 0, 0, 0, 0, 0, 26, 67, 74, 83, 116, 111, 42, 141, 144, 144, 75, 59, 19, 63, 194, 253, 253, 253, 99, 253, 83, 0, 148, 253, 253, 253, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 203, 220, 6, 112, 0, 85, 33, 67, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 253, 253, 170, 74, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 248, 253, 253, 253, 228, 183, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18707246573863548, y=-0.9775985917571696, z=0.09643539832529986, w=0.0022582973025544904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.07)>	COMP<98>
[1740780122.5234077]	Q_Header<(2621443, 28220, 257, 173, 250, 8, 58, 202, 115)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 0, 0, 15, 0, 0, 32, 0, 31, 35, 72, 71, 109, 27, 70, 0, 22, 0, 0, 0, 13, 37, 55, 51, 59, 38, 53, 101, 158, 145, 135, 132, 204, 140, 96, 204, 253, 253, 253, 214, 253, 139, 0, 136, 253, 253, 158, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 177, 253, 170, 53, 0, 100, 94, 187, 209, 172, 143, 0, 73, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 253, 253, 253, 189, 179, 235, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 120, 0, 79, 135, 0, 0, 0, 0, 0, 0, 77, 192, 253, 253, 253, 179, 204, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18707246573863548, y=-0.9775985917571696, z=0.09643539832529986, w=0.0022582973025544904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.07)>	COMP<98>
[1740780122.5339484]	Q_Header<(2621443, 28221, 257, 173, 250, 8, 58, 203, 110)>	Q_Data<(0, 0, 12, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 28, 0, 6, 43, 86, 109, 91, 94, 133, 251, 153, 88, 0, 53, 0, 0, 0, 0, 33, 26, 0, 0, 169, 253, 179, 184, 185, 68, 245, 253, 241, 99, 225, 246, 253, 253, 253, 253, 153, 0, 91, 219, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 63, 240, 253, 253, 199, 0, 87, 121, 250, 253, 253, 253, 79, 144, 132, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 230, 57, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 226, 0, 95, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 188, 94, 122, 82, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18707246573863548, y=-0.9775985917571696, z=0.09643539832529986, w=0.0022582973025544904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=-0.07)>	COMP<98>
[1740780122.543411]	Q_Header<(2621443, 28222, 257, 173, 250, 8, 58, 204, 116)>	Q_Data<(0, 0, 19, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 16, 20, 36, 37, 65, 125, 181, 174, 132, 102, 192, 253, 253, 136, 73, 64, 61, 57, 78, 78, 45, 65, 57, 65, 253, 253, 253, 204, 240, 151, 253, 253, 253, 52, 196, 253, 253, 199, 253, 249, 139, 54, 23, 48, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 124, 253, 253, 253, 253, 253, 0, 104, 144, 253, 253, 253, 253, 60, 131, 122, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 145, 0, 83, 73, 77, 0, 65, 119, 36, 46, 0, 0, 0, 222, 253, 195, 253, 253, 253, 253, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 234, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 96, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1876847758178587, y=-0.9774256910397363, z=0.0969857264307569, w=0.0026855707759303356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.03, z=-0.09)>	COMP<100>
[1740780122.5537891]	Q_Header<(2621443, 28223, 257, 173, 250, 8, 58, 205, 108)>	Q_Data<(0, 0, 35, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 57, 91, 107, 189, 240, 217, 174, 69, 203, 253, 253, 239, 168, 66, 96, 88, 136, 127, 83, 83, 81, 112, 253, 253, 253, 196, 236, 197, 253, 253, 253, 53, 129, 253, 230, 253, 220, 154, 182, 167, 0, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 123, 80, 161, 229, 253, 241, 253, 53, 93, 79, 109, 0, 0, 0, 0, 0, 0, 0, 0, 47, 129, 0, 101, 44, 76, 181, 112, 146, 69, 137, 55, 71, 130, 94, 35, 0, 0, 0, 244, 253, 253, 210, 215, 253, 233, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 171, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1876847758178587, y=-0.9774256910397363, z=0.0969857264307569, w=0.0026855707759303356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.03, z=-0.09)>	COMP<100>
[1740780122.5648787]	Q_Header<(2621443, 28224, 257, 173, 250, 8, 58, 206, 107)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 0, 17, 98, 148, 140, 220, 253, 253, 253, 252, 207, 253, 253, 253, 219, 120, 143, 118, 156, 138, 100, 79, 66, 127, 253, 253, 253, 164, 171, 200, 253, 253, 180, 55, 154, 253, 200, 253, 153, 5, 253, 253, 115, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 0, 156, 168, 209, 93, 151, 59, 12, 0, 64, 30, 0, 0, 0, 0, 20, 0, 0, 0, 100, 0, 103, 69, 0, 166, 78, 120, 95, 76, 47, 35, 62, 80, 0, 0, 0, 0, 196, 253, 253, 91, 85, 186, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1876847758178587, y=-0.9774256910397363, z=0.0969857264307569, w=0.0026855707759303356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.03, z=-0.09)>	COMP<100>
[1740780122.5737488]	Q_Header<(2621443, 28225, 257, 173, 250, 8, 58, 207, 92)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 27, 20, 50, 133, 181, 139, 211, 253, 253, 253, 253, 253, 246, 253, 253, 223, 199, 190, 141, 125, 114, 80, 51, 82, 117, 220, 253, 239, 115, 73, 170, 245, 203, 76, 13, 155, 213, 236, 253, 163, 119, 253, 253, 182, 79, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 253, 253, 253, 253, 110, 0, 125, 98, 135, 151, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 31, 0, 0, 87, 0, 42, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 219, 202, 42, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1876847758178587, y=-0.9774256910397363, z=0.0969857264307569, w=0.0026855707759303356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.03, z=-0.09)>	COMP<100>
[1740780122.5832434]	Q_Header<(2621443, 28226, 257, 173, 250, 8, 58, 208, 82)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 19, 59, 135, 183, 98, 170, 253, 253, 253, 253, 253, 214, 253, 253, 253, 253, 234, 146, 57, 54, 39, 22, 104, 114, 112, 125, 141, 14, 47, 87, 150, 79, 0, 0, 109, 170, 253, 253, 189, 118, 253, 253, 190, 0, 180, 247, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 86, 46, 184, 0, 220, 182, 246, 253, 0, 0, 77, 30, 35, 103, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1884158281097069, y=-0.9772354466681299, z=0.09747330012672559, w=0.003051762683992661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.1)>	COMP<101>
[1740780122.5931497]	Q_Header<(2621443, 28227, 257, 173, 250, 8, 58, 209, 81)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 22, 35, 54, 111, 163, 136, 236, 253, 253, 253, 253, 253, 142, 253, 253, 253, 230, 186, 73, 58, 33, 8, 97, 142, 108, 84, 141, 219, 105, 154, 113, 55, 0, 0, 0, 47, 128, 244, 253, 155, 77, 211, 253, 142, 0, 104, 99, 0, 176, 253, 253, 253, 49, 142, 201, 253, 240, 114, 243, 253, 53, 0, 43, 0, 75, 157, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1884158281097069, y=-0.9772354466681299, z=0.09747330012672559, w=0.003051762683992661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.1)>	COMP<101>
[1740780122.6031742]	Q_Header<(2621443, 28228, 257, 173, 250, 8, 58, 210, 70)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 52, 46, 79, 127, 187, 253, 253, 253, 253, 202, 179, 187, 253, 244, 218, 89, 184, 204, 70, 77, 38, 165, 248, 112, 129, 253, 253, 184, 201, 204, 77, 0, 0, 0, 0, 73, 160, 183, 74, 0, 100, 113, 33, 0, 0, 81, 34, 49, 217, 253, 126, 121, 141, 110, 167, 111, 97, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1884158281097069, y=-0.9772354466681299, z=0.09747330012672559, w=0.003051762683992661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.1)>	COMP<101>
[1740780122.6131585]	Q_Header<(2621443, 28229, 257, 173, 250, 8, 58, 211, 64)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 65, 24, 117, 162, 130, 253, 253, 253, 253, 174, 215, 235, 253, 253, 206, 135, 253, 253, 78, 85, 59, 207, 253, 198, 196, 253, 253, 253, 169, 252, 138, 0, 26, 0, 0, 0, 47, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 206, 43, 99, 21, 80, 172, 118, 76, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18883799548655889, y=-0.9771481279055617, z=0.09753171195459635, w=0.0030516805993302987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.18)>	COMP<101>
[1740780122.6231544]	Q_Header<(2621443, 28230, 257, 173, 250, 8, 58, 212, 70)>	Q_Data<(0, 0, 29, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 102, 121, 70, 190, 253, 234, 238, 253, 253, 253, 163, 220, 242, 228, 253, 253, 253, 168, 191, 78, 75, 63, 203, 253, 231, 217, 253, 253, 253, 91, 253, 195, 57, 53, 20, 0, 0, 39, 0, 19, 0, 0, 49, 22, 0, 0, 0, 0, 0, 67, 105, 105, 108, 128, 54, 174, 115, 24, 211, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18883799548655889, y=-0.9771481279055617, z=0.09753171195459635, w=0.0030516805993302987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.18)>	COMP<101>
