[1740780467.965417]	Q_Header<(2621443, 62768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 76, 0, 53, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7493657177871293, y=-0.6561680104194028, z=0.07299571579030842, w=-0.05065756196150166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.015555555555555555, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.09)>	COMP<144>
[1740780469.9856706]	Q_Header<(2621443, 62970, 257, 173, 250, 8, 58, 202, 74)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 121, 61, 50, 25, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 55, 61, 214, 253, 253, 253, 253, 253, 253, 253, 253, 167, 253, 253, 168, 221, 253, 252, 154, 148, 97, 246, 253, 253, 253, 253, 253, 253, 253, 163, 253, 242, 253, 253, 253, 253, 253, 253, 115, 220, 127, 189, 245, 104, 0, 28, 30, 0, 0, 0, 0, 36, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 42, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7139513967911899, y=-0.6938701785690559, z=0.0818508013248684, w=-0.04602200163978432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.028888888888888888, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.02, z=0.15)>	COMP<143>
[1740780469.9972515]	Q_Header<(2621443, 62971, 257, 173, 250, 8, 58, 203, 72)>	Q_Data<(0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 101, 49, 79, 58, 15, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 15, 91, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 253, 253, 233, 253, 136, 225, 114, 125, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 146, 253, 51, 130, 177, 187, 158, 178, 227, 125, 0, 0, 0, 0, 0, 0, 48, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7139513967911899, y=-0.6938701785690559, z=0.0818508013248684, w=-0.04602200163978432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.028888888888888888, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.02, z=0.15)>	COMP<143>
[1740780470.0056112]	Q_Header<(2621443, 62972, 257, 173, 250, 8, 58, 204, 68)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 60, 38, 73, 96, 74, 8, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 35, 111, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 198, 116, 243, 253, 253, 253, 253, 253, 253, 253, 182, 253, 253, 235, 253, 137, 167, 83, 0, 180, 91, 121, 127, 174, 103, 27, 0, 0, 0, 0, 0, 112, 97, 156, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7139513967911899, y=-0.6938701785690559, z=0.0818508013248684, w=-0.04602200163978432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.028888888888888888, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.02, z=0.15)>	COMP<143>
[1740780470.0157883]	Q_Header<(2621443, 62973, 257, 173, 250, 8, 58, 205, 82)>	Q_Data<(0, 0, 43, 0, 0, 0, 0, 32, 33, 0, 66, 75, 0, 0, 0, 0, 47, 94, 101, 91, 69, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 125, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 183, 253, 250, 253, 253, 205, 85, 83, 205, 253, 253, 253, 253, 253, 253, 235, 105, 216, 253, 19, 241, 172, 120, 50, 0, 89, 29, 55, 52, 88, 0, 68, 0, 0, 0, 0, 0, 134, 152, 211, 85, 61, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7127679187512385, y=-0.69512877433275, z=0.08172600130226992, w=-0.04559322104017598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.022222222222222223, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=0.09)>	COMP<138>
[1740780470.0272846]	Q_Header<(2621443, 62974, 257, 173, 250, 8, 58, 206, 88)>	Q_Data<(0, 0, 62, 41, 0, 49, 0, 66, 91, 0, 62, 105, 0, 0, 0, 0, 67, 85, 96, 71, 43, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 25, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 72, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 161, 159, 136, 57, 58, 91, 203, 208, 253, 222, 253, 253, 215, 24, 107, 131, 0, 58, 122, 67, 0, 0, 11, 0, 0, 0, 0, 0, 82, 0, 0, 0, 80, 80, 0, 129, 216, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 64, 180, 253, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7127679187512385, y=-0.69512877433275, z=0.08172600130226992, w=-0.04559322104017598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.022222222222222223, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=0.09)>	COMP<138>
[1740780470.0357392]	Q_Header<(2621443, 62975, 257, 173, 250, 8, 58, 207, 88)>	Q_Data<(0, 0, 62, 50, 0, 85, 75, 82, 90, 0, 61, 102, 0, 0, 0, 0, 63, 69, 71, 52, 10, 6, 0, 0, 0, 0, 10, 0, 17, 0, 0, 19, 16, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 168, 190, 218, 253, 234, 253, 253, 229, 253, 253, 253, 253, 253, 253, 253, 201, 199, 197, 90, 70, 52, 50, 101, 134, 137, 185, 253, 249, 236, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 213, 253, 187, 238, 253, 45, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 198, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7127679187512385, y=-0.69512877433275, z=0.08172600130226992, w=-0.04559322104017598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.022222222222222223, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=0.09)>	COMP<138>
[1740780470.0457435]	Q_Header<(2621443, 62976, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 59, 0, 42, 83, 72, 89, 79, 0, 53, 76, 17, 0, 0, 0, 46, 83, 57, 34, 0, 0, 6, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 103, 101, 104, 170, 130, 253, 253, 253, 253, 253, 253, 210, 170, 253, 176, 253, 253, 218, 94, 85, 21, 20, 0, 15, 14, 89, 116, 186, 185, 0, 0, 0, 0, 0, 0, 26, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 253, 253, 253, 253, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 91, 185, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7115592062032923, y=-0.6964222459066362, z=0.08148323385498328, w=-0.045166736369054404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.05, z=0.11)>	COMP<137>
[1740780470.0557227]	Q_Header<(2621443, 62977, 257, 173, 250, 8, 58, 209, 85)>	Q_Data<(0, 0, 0, 0, 54, 62, 47, 69, 75, 0, 98, 47, 104, 111, 0, 0, 42, 86, 78, 28, 0, 0, 11, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 31, 0, 0, 36, 35, 196, 253, 245, 184, 253, 253, 253, 253, 253, 194, 253, 253, 172, 36, 54, 0, 0, 0, 0, 51, 0, 0, 82, 93, 0, 0, 0, 0, 0, 0, 56, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 204, 250, 253, 253, 253, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7115592062032923, y=-0.6964222459066362, z=0.08148323385498328, w=-0.045166736369054404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.05, z=0.11)>	COMP<137>
[1740780470.0656965]	Q_Header<(2621443, 62978, 257, 173, 250, 8, 58, 210, 74)>	Q_Data<(0, 0, 52, 23, 66, 72, 0, 71, 86, 0, 94, 97, 107, 114, 0, 0, 35, 95, 98, 34, 15, 10, 3, 0, 0, 0, 8, 0, 0, 0, 13, 9, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 90, 139, 87, 237, 253, 253, 233, 200, 253, 253, 253, 106, 13, 21, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 165, 253, 253, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7115592062032923, y=-0.6964222459066362, z=0.08148323385498328, w=-0.045166736369054404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.014444444444444444, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.05, z=0.11)>	COMP<137>
[1740780470.0757492]	Q_Header<(2621443, 62979, 257, 173, 250, 8, 58, 211, 57)>	Q_Data<(0, 0, 62, 0, 0, 46, 0, 86, 54, 0, 85, 98, 90, 115, 0, 0, 37, 99, 106, 32, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 38, 0, 105, 177, 178, 73, 104, 226, 253, 230, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 174, 180, 209, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7099246278439726, y=-0.6982054696850832, z=0.0808133614706749, w=-0.044557215916610785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.006666666666666667, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=0.07)>	COMP<137>
[1740780470.0855765]	Q_Header<(2621443, 62980, 257, 173, 250, 8, 58, 212, 52)>	Q_Data<(0, 0, 60, 41, 0, 67, 75, 74, 0, 42, 81, 100, 42, 87, 0, 0, 34, 89, 103, 28, 38, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 104, 109, 150, 217, 208, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 91, 0, 49, 164, 91, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7099246278439726, y=-0.6982054696850832, z=0.0808133614706749, w=-0.044557215916610785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.006666666666666667, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=0.07)>	COMP<137>
[1740780470.0956142]	Q_Header<(2621443, 62981, 257, 173, 250, 8, 58, 213, 59)>	Q_Data<(0, 0, 0, 79, 0, 82, 0, 0, 0, 33, 86, 110, 0, 0, 0, 0, 28, 61, 81, 32, 36, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 36, 0, 0, 67, 112, 62, 31, 69, 139, 165, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 155, 145, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7099246278439726, y=-0.6982054696850832, z=0.0808133614706749, w=-0.044557215916610785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.006666666666666667, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=0.07)>	COMP<137>
[1740780470.1056018]	Q_Header<(2621443, 62982, 257, 173, 250, 8, 58, 214, 58)>	Q_Data<(0, 0, 60, 14, 67, 0, 31, 13, 64, 0, 84, 97, 0, 0, 0, 0, 41, 33, 43, 26, 23, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 73, 42, 40, 0, 52, 94, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 147, 151, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7099246278439726, y=-0.6982054696850832, z=0.0808133614706749, w=-0.044557215916610785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.006666666666666667, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=0.07)>	COMP<137>
[1740780470.115609]	Q_Header<(2621443, 62983, 257, 173, 250, 8, 58, 215, 36)>	Q_Data<(0, 0, 62, 41, 81, 22, 5, 70, 76, 66, 78, 49, 0, 0, 0, 0, 46, 27, 35, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 86, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7086704423824912, y=-0.6995763164747321, z=0.08019920431406369, w=-0.04412787269335468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=0.0022222222222222222, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.09)>	COMP<139>
[1740780470.1254969]	Q_Header<(2621443, 62984, 257, 173, 250, 8, 58, 216, 31)>	Q_Data<(0, 0, 62, 0, 0, 79, 88, 82, 0, 76, 100, 66, 0, 0, 0, 0, 34, 25, 34, 23, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7086704423824912, y=-0.6995763164747321, z=0.08019920431406369, w=-0.04412787269335468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=0.0022222222222222222, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.09)>	COMP<139>
[1740780470.1356258]	Q_Header<(2621443, 62985, 257, 173, 250, 8, 58, 217, 31)>	Q_Data<(0, 0, 58, 0, 27, 33, 66, 85, 64, 87, 78, 98, 0, 0, 0, 0, 53, 28, 15, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7086704423824912, y=-0.6995763164747321, z=0.08019920431406369, w=-0.04412787269335468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=0.0022222222222222222, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.09)>	COMP<139>
[1740780470.1455045]	Q_Header<(2621443, 62986, 257, 173, 250, 8, 58, 218, 32)>	Q_Data<(0, 0, 60, 60, 80, 0, 71, 53, 78, 77, 82, 71, 0, 0, 0, 0, 81, 49, 60, 20, 13, 39, 51, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7070056235788497, y=-0.7013905927286033, z=0.07934282723174245, w=-0.04357752203343393)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.0, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=-0.05)>	COMP<138>
