[1740780460.4654524]	Q_Header<(2621443, 62018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 53, 61, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 46, 21, 12, 24, 30, 38, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6527511112730592, y=-0.7526015851433467, z=0.07537612177860946, w=-0.042723307890709813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.04666666666666667, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.32)>	COMP<137>
[1740780462.3656332]	Q_Header<(2621443, 62208, 257, 173, 250, 8, 58, 190, 81)>	Q_Data<(0, 0, 0, 0, 81, 84, 69, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 12, 33, 0, 0, 26, 0, 0, 46, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 77, 77, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 253, 253, 253, 48, 253, 253, 166, 86, 0, 0, 87, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 107, 252, 253, 234, 87, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 103, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 253, 138, 156, 253, 253, 147, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6927374815844888, y=-0.7156863179788295, z=0.07568233278984723, w=-0.04669111660018801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=-0.02)>	COMP<138>
[1740780462.375762]	Q_Header<(2621443, 62209, 257, 173, 250, 8, 58, 191, 84)>	Q_Data<(0, 0, 0, 80, 81, 83, 52, 70, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 0, 25, 22, 0, 0, 0, 0, 0, 31, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 232, 253, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 253, 60, 198, 227, 194, 96, 0, 0, 0, 0, 253, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 0, 127, 40, 0, 90, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 117, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 0, 0, 59, 103, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6931062154313213, y=-0.7153227232172495, z=0.07574364330312344, w=-0.04669128696767883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.04)>	COMP<139>
[1740780462.3857062]	Q_Header<(2621443, 62210, 257, 173, 250, 8, 58, 192, 108)>	Q_Data<(0, 0, 30, 49, 55, 18, 0, 72, 41, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 59, 0, 49, 140, 91, 253, 253, 97, 253, 253, 253, 253, 242, 253, 253, 253, 253, 49, 134, 125, 154, 253, 253, 253, 0, 0, 116, 128, 98, 0, 0, 0, 201, 253, 239, 253, 253, 253, 253, 253, 148, 234, 253, 94, 253, 253, 237, 110, 212, 111, 0, 0, 0, 0, 0, 0, 21, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 18, 0, 0, 0, 0, 216, 253, 253, 253, 121, 0, 66, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6931062154313213, y=-0.7153227232172495, z=0.07574364330312344, w=-0.04669128696767883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.04)>	COMP<139>
[1740780462.3957663]	Q_Header<(2621443, 62211, 257, 173, 250, 8, 58, 193, 107)>	Q_Data<(0, 0, 63, 0, 0, 0, 0, 58, 0, 0, 46, 102, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 114, 95, 0, 239, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 228, 197, 150, 248, 253, 246, 181, 69, 204, 194, 45, 0, 0, 0, 195, 253, 253, 253, 253, 253, 206, 253, 169, 219, 247, 220, 253, 156, 105, 54, 120, 0, 0, 0, 148, 130, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 70, 0, 0, 0, 0, 94, 0, 188, 253, 57, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6931062154313213, y=-0.7153227232172495, z=0.07574364330312344, w=-0.04669128696767883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.04)>	COMP<139>
[1740780462.4057808]	Q_Header<(2621443, 62212, 257, 173, 250, 8, 58, 194, 105)>	Q_Data<(0, 0, 55, 0, 67, 34, 0, 0, 0, 0, 0, 90, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 17, 0, 0, 19, 21, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 53, 42, 49, 0, 32, 0, 0, 19, 0, 80, 115, 99, 109, 104, 156, 175, 186, 156, 99, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 185, 167, 169, 240, 206, 86, 253, 121, 244, 221, 0, 0, 0, 0, 120, 253, 253, 253, 253, 253, 0, 177, 221, 253, 203, 246, 253, 85, 0, 129, 14, 0, 0, 153, 208, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 75, 238, 37, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6931062154313213, y=-0.7153227232172495, z=0.07574364330312344, w=-0.04669128696767883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.04)>	COMP<139>
[1740780462.4159126]	Q_Header<(2621443, 62213, 257, 173, 250, 8, 58, 195, 105)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 75, 71, 0, 0, 0, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 52, 56, 85, 72, 0, 11, 37, 68, 91, 125, 232, 253, 244, 210, 198, 253, 253, 253, 109, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 0, 0, 138, 193, 253, 253, 181, 253, 105, 182, 154, 0, 106, 91, 0, 0, 253, 253, 253, 253, 253, 0, 91, 206, 253, 253, 253, 253, 199, 161, 206, 33, 0, 0, 135, 176, 171, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.69368045130646, y=-0.7147380628947336, z=0.07592947482844138, w=-0.04681503793682841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.1)>	COMP<136>
[1740780462.4257646]	Q_Header<(2621443, 62214, 257, 173, 250, 8, 58, 196, 102)>	Q_Data<(0, 0, 0, 8, 67, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 64, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 0, 0, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 40, 0, 36, 0, 73, 150, 176, 140, 159, 133, 202, 253, 253, 253, 253, 218, 253, 253, 253, 172, 253, 253, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 250, 159, 55, 96, 148, 253, 253, 231, 239, 101, 94, 63, 0, 192, 162, 0, 0, 183, 253, 253, 253, 235, 0, 0, 182, 253, 253, 253, 192, 205, 253, 253, 49, 40, 0, 27, 99, 96, 95, 209, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.69368045130646, y=-0.7147380628947336, z=0.07592947482844138, w=-0.04681503793682841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.1)>	COMP<136>
[1740780462.4357767]	Q_Header<(2621443, 62215, 257, 173, 250, 8, 58, 197, 100)>	Q_Data<(0, 0, 44, 80, 60, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 49, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 33, 32, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 60, 39, 131, 228, 241, 44, 253, 253, 213, 115, 223, 222, 253, 253, 253, 253, 179, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 129, 253, 253, 253, 253, 253, 253, 248, 107, 71, 0, 170, 253, 172, 140, 47, 0, 0, 0, 197, 182, 0, 0, 102, 164, 119, 178, 61, 0, 0, 132, 253, 221, 219, 104, 175, 253, 253, 0, 0, 0, 0, 74, 0, 94, 206, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.69368045130646, y=-0.7147380628947336, z=0.07592947482844138, w=-0.04681503793682841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.1)>	COMP<136>
[1740780462.4457595]	Q_Header<(2621443, 62216, 257, 173, 250, 8, 58, 198, 92)>	Q_Data<(0, 0, 62, 52, 68, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 90, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 32, 25, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 143, 247, 253, 253, 253, 249, 253, 253, 253, 253, 253, 175, 253, 253, 253, 223, 95, 226, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 248, 253, 253, 253, 253, 253, 253, 253, 253, 131, 84, 73, 85, 159, 56, 0, 0, 0, 0, 0, 166, 133, 0, 0, 72, 0, 25, 0, 31, 0, 0, 32, 209, 106, 133, 0, 117, 253, 253, 0, 0, 0, 0, 0, 0, 0, 134, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6941442171964439, y=-0.7142855687901155, z=0.07598782646703356, w=-0.04675234945682547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<136>
[1740780462.4556675]	Q_Header<(2621443, 62217, 257, 173, 250, 8, 58, 199, 73)>	Q_Data<(0, 0, 57, 0, 81, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 128, 27, 48, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 29, 36, 210, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 228, 233, 209, 124, 186, 105, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 253, 253, 253, 253, 253, 251, 142, 162, 165, 116, 54, 0, 0, 0, 0, 0, 0, 97, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 192, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6941442171964439, y=-0.7142855687901155, z=0.07598782646703356, w=-0.04675234945682547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<136>
[1740780462.4656003]	Q_Header<(2621443, 62218, 257, 173, 250, 8, 58, 200, 66)>	Q_Data<(0, 0, 75, 0, 66, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 137, 20, 82, 61, 10, 0, 0, 0, 0, 12, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 55, 0, 43, 93, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 190, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 253, 253, 253, 215, 253, 197, 237, 147, 229, 211, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6941442171964439, y=-0.7142855687901155, z=0.07598782646703356, w=-0.04675234945682547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<136>
[1740780462.4757037]	Q_Header<(2621443, 62219, 257, 173, 250, 8, 58, 201, 62)>	Q_Data<(0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 122, 52, 111, 96, 18, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 26, 62, 59, 0, 29, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 176, 129, 249, 253, 253, 253, 253, 253, 253, 220, 146, 253, 253, 133, 253, 253, 209, 146, 201, 68, 195, 113, 212, 188, 95, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6946391582520844, y=-0.7138041433756372, z=0.07598855566504219, w=-0.04675279810395367)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.21)>	COMP<134>
[1740780462.4856663]	Q_Header<(2621443, 62220, 257, 173, 250, 8, 58, 202, 78)>	Q_Data<(0, 0, 58, 0, 0, 0, 0, 75, 0, 0, 80, 57, 0, 0, 0, 0, 77, 110, 79, 113, 106, 21, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 59, 38, 0, 52, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 66, 100, 171, 253, 253, 253, 253, 111, 253, 97, 61, 227, 253, 117, 201, 243, 167, 103, 136, 0, 115, 10, 136, 121, 64, 0, 0, 0, 0, 0, 83, 147, 96, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6946391582520844, y=-0.7138041433756372, z=0.07598855566504219, w=-0.04675279810395367)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.21)>	COMP<134>
[1740780462.4956367]	Q_Header<(2621443, 62221, 257, 173, 250, 8, 58, 203, 80)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 50, 80, 0, 74, 91, 0, 0, 0, 0, 49, 104, 82, 79, 89, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 37, 0, 0, 104, 253, 253, 253, 253, 253, 227, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 206, 0, 47, 79, 108, 253, 253, 253, 253, 213, 193, 85, 163, 244, 38, 88, 171, 108, 58, 45, 0, 0, 0, 26, 37, 34, 0, 0, 0, 0, 0, 118, 175, 136, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 91, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6946391582520844, y=-0.7138041433756372, z=0.07598855566504219, w=-0.04675279810395367)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.21)>	COMP<134>
[1740780462.5056605]	Q_Header<(2621443, 62222, 257, 173, 250, 8, 58, 204, 82)>	Q_Data<(0, 0, 0, 35, 16, 0, 64, 90, 64, 0, 70, 103, 0, 0, 0, 0, 105, 102, 65, 8, 54, 11, 0, 0, 0, 0, 0, 0, 0, 0, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 115, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 242, 168, 131, 87, 38, 66, 39, 80, 116, 191, 231, 253, 185, 250, 81, 75, 119, 0, 53, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 137, 149, 198, 167, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6946391582520844, y=-0.7138041433756372, z=0.07598855566504219, w=-0.04675279810395367)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.21)>	COMP<134>
[1740780462.5157433]	Q_Header<(2621443, 62223, 257, 173, 250, 8, 58, 205, 80)>	Q_Data<(0, 0, 0, 80, 75, 0, 74, 70, 90, 0, 65, 79, 0, 0, 0, 0, 124, 108, 44, 44, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 175, 186, 179, 253, 70, 253, 253, 253, 253, 253, 253, 253, 253, 247, 225, 231, 149, 202, 99, 82, 78, 33, 50, 0, 0, 249, 253, 189, 210, 51, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 177, 253, 253, 69, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 178, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6953539248456837, y=-0.7131146544278916, z=0.07592559312806377, w=-0.0467516112026502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.013333333333333334, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.15)>	COMP<134>
[1740780462.527229]	Q_Header<(2621443, 62224, 257, 173, 250, 8, 58, 206, 92)>	Q_Data<(0, 0, 0, 79, 37, 0, 70, 89, 72, 0, 0, 27, 50, 9, 0, 0, 118, 115, 71, 32, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 20, 0, 0, 0, 22, 0, 0, 0, 0, 13, 0, 0, 12, 0, 5, 0, 0, 27, 75, 77, 53, 107, 51, 243, 253, 253, 218, 253, 253, 253, 253, 253, 240, 253, 213, 205, 124, 66, 47, 0, 0, 0, 94, 212, 253, 151, 120, 40, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 158, 253, 253, 76, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6953539248456837, y=-0.7131146544278916, z=0.07592559312806377, w=-0.0467516112026502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.013333333333333334, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.15)>	COMP<134>
