[1740780018.0027368]	Q_Header<(2621443, 17768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 120, 239, 253, 240, 253, 253, 249, 240, 108, 94, 40, 56, 0, 0, 28, 35, 42, 19, 44, 28, 145, 253, 253, 253, 158, 46, 44, 0, 0, 0, 67, 145, 187, 67, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 67, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675949100732663, y=-0.9470115922144211, z=0.0949697111037406, w=-0.006957935132279196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=0.14)>	COMP<192>
[1740780019.9623544]	Q_Header<(2621443, 17963, 257, 173, 250, 8, 58, 195, 47)>	Q_Data<(0, 0, 22, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 16, 0, 23, 20, 15, 23, 0, 0, 0, 2, 0, 0, 26, 41, 197, 253, 253, 221, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 209, 20, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2997964761279371, y=-0.9493758522333187, z=0.0936253653054266, w=-0.006469549362695711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.08)>	COMP<191>
[1740780019.972379]	Q_Header<(2621443, 17964, 257, 173, 250, 8, 58, 196, 57)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 15, 0, 30, 32, 7, 20, 0, 0, 0, 24, 7, 9, 0, 28, 94, 212, 203, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 80, 0, 0, 0, 0, 62, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2997964761279371, y=-0.9493758522333187, z=0.0936253653054266, w=-0.006469549362695711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.08)>	COMP<191>
[1740780019.9825044]	Q_Header<(2621443, 17965, 257, 173, 250, 8, 58, 197, 70)>	Q_Data<(0, 0, 39, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 34, 16, 7, 22, 24, 0, 0, 0, 0, 20, 26, 0, 0, 24, 13, 25, 101, 89, 142, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 98, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 247, 253, 253, 0, 84, 46, 0, 51, 86, 0, 0, 0, 44, 0, 0, 0, 0, 90, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29955701774549404, y=-0.9494517049814395, z=0.09362682665476524, w=-0.006408615905313136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.07)>	COMP<192>
[1740780019.9924154]	Q_Header<(2621443, 17966, 257, 173, 250, 8, 58, 198, 85)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 16, 0, 0, 0, 0, 0, 0, 24, 21, 0, 0, 18, 12, 0, 35, 22, 67, 76, 244, 253, 253, 253, 253, 197, 253, 253, 142, 199, 253, 253, 152, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 230, 178, 179, 84, 42, 19, 79, 164, 107, 51, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 253, 253, 77, 151, 154, 98, 0, 0, 0, 0, 0, 46, 0, 88, 108, 0, 63, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29955701774549404, y=-0.9494517049814395, z=0.09362682665476524, w=-0.006408615905313136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.07)>	COMP<192>
[1740780020.0063016]	Q_Header<(2621443, 17967, 257, 173, 250, 8, 58, 199, 89)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 18, 0, 0, 0, 0, 0, 0, 26, 34, 30, 7, 0, 26, 0, 10, 31, 24, 45, 131, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 186, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 39, 0, 0, 0, 0, 0, 43, 0, 0, 147, 181, 93, 98, 253, 253, 253, 181, 172, 117, 139, 253, 253, 250, 199, 253, 253, 145, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 253, 156, 198, 169, 168, 40, 0, 42, 0, 0, 119, 0, 101, 253, 117, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29955701774549404, y=-0.9494517049814395, z=0.09362682665476524, w=-0.006408615905313136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.07)>	COMP<192>
[1740780020.01259]	Q_Header<(2621443, 17968, 257, 173, 250, 8, 58, 200, 115)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 16, 13, 21, 10, 0, 0, 0, 0, 21, 37, 42, 34, 12, 19, 10, 0, 32, 23, 22, 59, 122, 113, 212, 253, 253, 253, 253, 253, 253, 189, 146, 253, 128, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 53, 0, 0, 0, 0, 88, 135, 116, 100, 27, 155, 0, 0, 250, 231, 253, 134, 253, 253, 253, 190, 220, 182, 119, 253, 253, 253, 253, 253, 253, 185, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 156, 158, 120, 161, 0, 0, 84, 151, 161, 253, 182, 110, 253, 185, 69, 101, 0, 0, 0, 123, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 53, 94, 0, 0, 0, 0, 0, 134, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29942866012927366, y=-0.9494927977234223, z=0.09362486030132608, w=-0.006347448156022108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.01)>	COMP<192>
[1740780020.0226347]	Q_Header<(2621443, 17969, 257, 173, 250, 8, 58, 201, 128)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 0, 0, 14, 5, 6, 24, 0, 0, 7, 21, 43, 39, 24, 0, 0, 0, 16, 4, 0, 35, 95, 103, 123, 162, 186, 253, 253, 253, 253, 89, 61, 224, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 8, 74, 0, 0, 0, 0, 84, 215, 253, 253, 253, 253, 0, 178, 210, 42, 204, 139, 253, 253, 253, 253, 253, 159, 196, 188, 72, 253, 253, 253, 253, 253, 253, 150, 90, 0, 0, 126, 160, 0, 125, 157, 253, 215, 0, 121, 80, 0, 83, 0, 0, 206, 253, 253, 253, 253, 0, 253, 126, 128, 150, 0, 74, 0, 244, 237, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 138, 0, 140, 196, 163, 0, 0, 0, 0, 101, 240, 2, 0, 0, 0, 0, 0, 0, 180, 83, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29942866012927366, y=-0.9494927977234223, z=0.09362486030132608, w=-0.006347448156022108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.01)>	COMP<192>
[1740780020.032609]	Q_Header<(2621443, 17970, 257, 173, 250, 8, 58, 202, 132)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 8, 0, 8, 29, 0, 0, 20, 15, 28, 16, 22, 0, 0, 0, 0, 0, 0, 0, 49, 42, 34, 77, 104, 158, 224, 253, 253, 0, 12, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 88, 93, 36, 0, 87, 87, 88, 190, 132, 253, 253, 253, 253, 253, 158, 134, 253, 253, 178, 253, 253, 253, 253, 155, 253, 253, 100, 176, 113, 218, 196, 253, 253, 253, 253, 0, 66, 0, 40, 221, 253, 153, 247, 0, 103, 0, 120, 82, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 84, 161, 0, 190, 194, 0, 121, 0, 253, 253, 0, 64, 0, 0, 162, 0, 0, 0, 0, 112, 253, 180, 0, 163, 183, 253, 250, 0, 0, 0, 59, 224, 23, 0, 0, 0, 0, 0, 0, 144, 190, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29942866012927366, y=-0.9494927977234223, z=0.09362486030132608, w=-0.006347448156022108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.01)>	COMP<192>
[1740780020.0437207]	Q_Header<(2621443, 17971, 257, 173, 250, 8, 58, 203, 126)>	Q_Data<(0, 0, 2, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 12, 9, 0, 0, 7, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 30, 0, 0, 73, 122, 164, 127, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 55, 0, 23, 75, 84, 0, 85, 51, 191, 253, 91, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 187, 119, 136, 165, 253, 253, 253, 24, 0, 0, 35, 253, 253, 202, 253, 121, 0, 0, 117, 79, 0, 0, 0, 0, 157, 253, 253, 253, 253, 185, 78, 0, 0, 173, 175, 15, 0, 0, 223, 238, 0, 38, 0, 0, 157, 98, 153, 121, 0, 130, 253, 116, 36, 54, 96, 253, 253, 121, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 19, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2993142241395956, y=-0.9495170034542595, z=0.09374931653311966, w=-0.006286575262312061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.04)>	COMP<192>
[1740780020.0536864]	Q_Header<(2621443, 17972, 257, 173, 250, 8, 58, 204, 112)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 16, 6, 0, 0, 17, 0, 0, 0, 0, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 20, 18, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 100, 41, 12, 200, 253, 215, 239, 253, 155, 253, 253, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 178, 212, 126, 116, 43, 169, 186, 0, 66, 0, 0, 0, 213, 218, 188, 241, 118, 0, 45, 97, 74, 0, 0, 0, 0, 143, 253, 253, 253, 94, 0, 0, 0, 0, 10, 40, 0, 0, 0, 48, 93, 0, 54, 0, 0, 131, 111, 181, 118, 0, 11, 103, 0, 127, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2993142241395956, y=-0.9495170034542595, z=0.09374931653311966, w=-0.006286575262312061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.04)>	COMP<192>
[1740780020.0696843]	Q_Header<(2621443, 17973, 257, 173, 250, 8, 58, 205, 94)>	Q_Data<(0, 0, 43, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 16, 0, 0, 0, 7, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 63, 118, 109, 227, 222, 253, 253, 253, 154, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 194, 131, 144, 140, 0, 45, 74, 20, 0, 0, 0, 0, 93, 49, 98, 116, 78, 0, 0, 0, 0, 0, 0, 0, 0, 91, 157, 179, 110, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 67, 26, 0, 0, 0, 116, 72, 0, 0, 236, 253, 253, 0, 49, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2993142241395956, y=-0.9495170034542595, z=0.09374931653311966, w=-0.006286575262312061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.04)>	COMP<192>
[1740780020.0725203]	Q_Header<(2621443, 17974, 257, 173, 250, 8, 58, 206, 70)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 0, 0, 24, 11, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 177, 236, 100, 129, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 235, 219, 195, 190, 0, 151, 144, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 148, 116, 253, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2993142241395956, y=-0.9495170034542595, z=0.09374931653311966, w=-0.006286575262312061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.04)>	COMP<192>
[1740780020.0855978]	Q_Header<(2621443, 17975, 257, 173, 250, 8, 58, 207, 58)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 27, 12, 0, 0, 0, 0, 0, 0, 35, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 73, 0, 144, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 253, 253, 253, 253, 75, 162, 46, 155, 110, 121, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2990191344853885, y=-0.9496100621195498, z=0.09375247817300607, w=-0.0062257505036761845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.008888888888888889, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.1, z=-0.01)>	COMP<193>
[1740780020.0934954]	Q_Header<(2621443, 17976, 257, 173, 250, 8, 58, 208, 68)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 0, 27, 14, 0, 0, 0, 0, 8, 5, 38, 23, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 112, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 11, 140, 0, 121, 106, 72, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 10, 0, 0, 0, 73, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2990191344853885, y=-0.9496100621195498, z=0.09375247817300607, w=-0.0062257505036761845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.008888888888888889, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.1, z=-0.01)>	COMP<193>
[1740780020.1024075]	Q_Header<(2621443, 17977, 257, 173, 250, 8, 58, 209, 75)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 36, 24, 0, 0, 0, 0, 0, 23, 27, 15, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 115, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 169, 185, 0, 67, 0, 55, 20, 60, 70, 0, 30, 51, 52, 0, 0, 0, 0, 180, 211, 253, 67, 70, 93, 0, 97, 182, 93, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2990191344853885, y=-0.9496100621195498, z=0.09375247817300607, w=-0.0062257505036761845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.008888888888888889, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.1, z=-0.01)>	COMP<193>
[1740780020.1124988]	Q_Header<(2621443, 17978, 257, 173, 250, 8, 58, 210, 81)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 36, 13, 0, 0, 0, 12, 0, 0, 11, 0, 15, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 0, 96, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 86, 93, 134, 253, 253, 253, 253, 253, 253, 253, 197, 253, 84, 0, 26, 0, 0, 0, 0, 82, 91, 0, 7, 64, 36, 65, 0, 0, 0, 253, 253, 253, 253, 159, 200, 123, 163, 245, 190, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 18, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988906443946742, y=-0.9496507118923293, z=0.09375046554833973, w=-0.006225616852819435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0044444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=-0.14)>	COMP<193>
[1740780020.1225166]	Q_Header<(2621443, 17979, 257, 173, 250, 8, 58, 211, 89)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15, 30, 17, 12, 0, 7, 0, 0, 0, 18, 0, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 6, 69, 244, 253, 253, 253, 206, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 200, 156, 87, 140, 246, 246, 239, 253, 253, 253, 182, 90, 175, 73, 0, 0, 0, 0, 0, 0, 61, 64, 0, 0, 0, 0, 88, 66, 0, 0, 253, 253, 253, 253, 241, 253, 163, 166, 253, 235, 121, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988906443946742, y=-0.9496507118923293, z=0.09375046554833973, w=-0.006225616852819435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0044444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=-0.14)>	COMP<193>
