[1740780038.0024455]	Q_Header<(2621443, 19768, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 56, 176, 171, 253, 253, 253, 242, 253, 253, 253, 248, 208, 202, 195, 237, 177, 85, 36, 0, 0, 0, 33, 58, 0, 114, 243, 253, 186, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 50, 74, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2780113078626708, y=-0.9564077265001211, z=0.08880492929532074, w=-0.010375833663370809)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.006666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=0.0)>	COMP<190>
[1740780040.0625436]	Q_Header<(2621443, 19973, 257, 173, 250, 8, 58, 205, 95)>	Q_Data<(0, 0, 32, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 34, 0, 0, 0, 0, 0, 0, 21, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 10, 22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 75, 0, 96, 123, 133, 253, 237, 213, 253, 253, 253, 243, 253, 243, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 27, 105, 151, 43, 76, 0, 0, 0, 0, 0, 0, 49, 165, 171, 161, 173, 65, 0, 0, 77, 0, 0, 0, 0, 0, 0, 111, 226, 151, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 132, 0, 0, 0, 0, 154, 253, 253, 253, 253, 209, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3173212985879594, y=-0.9442734776792304, z=0.08654772098436744, w=-0.012817363474412669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.027777777777777776, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.1)>	COMP<186>
[1740780040.0650263]	Q_Header<(2621443, 19974, 257, 173, 250, 8, 58, 206, 74)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 6, 20, 16, 20, 36, 0, 0, 0, 0, 26, 13, 28, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 13, 0, 162, 253, 253, 67, 253, 253, 253, 253, 253, 253, 179, 220, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 68, 4, 33, 163, 55, 99, 58, 0, 0, 0, 0, 0, 0, 0, 11, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3173212985879594, y=-0.9442734776792304, z=0.08654772098436744, w=-0.012817363474412669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.027777777777777776, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.1)>	COMP<186>
[1740780040.0825367]	Q_Header<(2621443, 19975, 257, 173, 250, 8, 58, 207, 74)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 3, 22, 19, 21, 29, 0, 16, 0, 0, 36, 17, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 32, 107, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 48, 230, 253, 175, 253, 253, 253, 253, 253, 253, 253, 253, 250, 227, 235, 253, 168, 239, 0, 0, 0, 0, 182, 127, 64, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 54, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 248, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3179952259081789, y=-0.9440368827489065, z=0.0866094482847804, w=-0.01312264367951218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<186>
[1740780040.0838633]	Q_Header<(2621443, 19976, 257, 173, 250, 8, 58, 208, 69)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 20, 19, 20, 17, 0, 0, 0, 0, 21, 23, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 93, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 253, 228, 250, 63, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 253, 95, 0, 0, 0, 0, 161, 123, 46, 58, 11, 0, 0, 0, 0, 0, 0, 33, 146, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3179952259081789, y=-0.9440368827489065, z=0.0866094482847804, w=-0.01312264367951218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<186>
[1740780040.1025233]	Q_Header<(2621443, 19977, 257, 173, 250, 8, 58, 209, 79)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 7, 22, 0, 0, 0, 17, 22, 0, 23, 0, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 163, 183, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 23, 0, 0, 100, 95, 0, 93, 118, 0, 0, 0, 0, 0, 144, 253, 253, 253, 193, 0, 0, 77, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 52, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3179952259081789, y=-0.9440368827489065, z=0.0866094482847804, w=-0.01312264367951218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<186>
[1740780040.112669]	Q_Header<(2621443, 19978, 257, 173, 250, 8, 58, 210, 70)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 13, 2, 0, 20, 0, 0, 0, 20, 24, 0, 26, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 158, 131, 78, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 0, 30, 0, 0, 0, 0, 65, 0, 112, 149, 0, 0, 0, 0, 0, 204, 253, 253, 253, 222, 94, 177, 115, 93, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3187238067154166, y=-0.9437813525929696, z=0.0866694380574285, w=-0.013427659417348076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.17)>	COMP<185>
[1740780040.1225777]	Q_Header<(2621443, 19979, 257, 173, 250, 8, 58, 211, 76)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 19, 13, 0, 3, 0, 0, 0, 11, 13, 0, 13, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 66, 241, 253, 253, 253, 253, 253, 253, 253, 242, 253, 253, 253, 253, 253, 253, 253, 227, 145, 131, 136, 0, 182, 253, 253, 253, 253, 253, 253, 253, 171, 253, 219, 55, 0, 0, 0, 0, 0, 0, 33, 0, 102, 123, 0, 0, 0, 0, 0, 226, 253, 253, 253, 140, 99, 218, 155, 118, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3187238067154166, y=-0.9437813525929696, z=0.0866694380574285, w=-0.013427659417348076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.17)>	COMP<185>
[1740780040.132978]	Q_Header<(2621443, 19980, 257, 173, 250, 8, 58, 212, 72)>	Q_Data<(0, 0, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 9, 15, 0, 0, 15, 17, 8, 9, 25, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 40, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 199, 165, 163, 167, 228, 229, 57, 253, 253, 240, 130, 0, 131, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 73, 0, 0, 0, 0, 0, 206, 253, 253, 253, 0, 58, 151, 144, 59, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3187238067154166, y=-0.9437813525929696, z=0.0866694380574285, w=-0.013427659417348076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.17)>	COMP<185>
[1740780040.142953]	Q_Header<(2621443, 19981, 257, 173, 250, 8, 58, 213, 68)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 8, 7, 0, 0, 0, 11, 15, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 32, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 146, 103, 0, 91, 43, 106, 0, 0, 0, 81, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 253, 253, 128, 0, 0, 73, 117, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3197059298766048, y=-0.9434315689390379, z=0.08679301876375181, w=-0.013855144345549693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.17)>	COMP<184>
[1740780040.1526327]	Q_Header<(2621443, 19982, 257, 173, 250, 8, 58, 214, 95)>	Q_Data<(0, 0, 20, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 13, 0, 0, 0, 0, 19, 0, 24, 0, 36, 20, 0, 0, 6, 0, 9, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 81, 8, 0, 136, 190, 210, 253, 253, 253, 210, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 109, 33, 117, 113, 47, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 253, 253, 253, 132, 0, 0, 39, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 82, 234, 143, 91, 84, 49, 0, 87, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 240, 162)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3197059298766048, y=-0.9434315689390379, z=0.08679301876375181, w=-0.013855144345549693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.17)>	COMP<184>
[1740780040.1626332]	Q_Header<(2621443, 19983, 257, 173, 250, 8, 58, 215, 85)>	Q_Data<(0, 0, 54, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 24, 31, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 71, 111, 53, 75, 253, 253, 253, 253, 253, 208, 101, 119, 193, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 148, 66, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 80, 253, 253, 253, 159, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 46, 237, 165, 76, 151, 146, 47, 119, 0, 0, 13, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 239)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3197059298766048, y=-0.9434315689390379, z=0.08679301876375181, w=-0.013855144345549693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.17)>	COMP<184>
[1740780040.1726692]	Q_Header<(2621443, 19984, 257, 173, 250, 8, 58, 216, 87)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 3, 29, 51, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 61, 31, 56, 0, 0, 87, 105, 9, 136, 253, 253, 253, 253, 253, 208, 0, 131, 58, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 129, 117, 0, 0, 68, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 253, 253, 253, 111, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 95, 83, 136, 155, 0, 72, 0, 0, 0, 0, 0, 44, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 61)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3197059298766048, y=-0.9434315689390379, z=0.08679301876375181, w=-0.013855144345549693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.17)>	COMP<184>
[1740780040.1826715]	Q_Header<(2621443, 19985, 257, 173, 250, 8, 58, 217, 99)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 0, 12, 13, 0, 12, 0, 0, 0, 0, 32, 0, 11, 49, 79, 59, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 39, 91, 76, 30, 103, 74, 0, 57, 75, 33, 137, 253, 253, 253, 253, 253, 168, 0, 106, 107, 137, 199, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 171, 182, 63, 86, 53, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 77, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 102, 0, 0, 93, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 167, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32050603802161354, y=-0.9431459340144681, z=0.08691689166687824, w=-0.014038542895633424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<184>
[1740780040.1926749]	Q_Header<(2621443, 19986, 257, 173, 250, 8, 58, 218, 98)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 15, 29, 0, 13, 0, 0, 31, 31, 21, 0, 27, 35, 52, 40, 22, 25, 0, 0, 0, 6, 0, 13, 0, 0, 0, 0, 0, 81, 62, 60, 143, 111, 0, 0, 0, 91, 125, 253, 253, 253, 253, 253, 102, 43, 86, 167, 82, 119, 196, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 215, 198, 105, 41, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 253, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 132, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 83, 0, 0, 31, 115, 142, 0, 109, 48, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32050603802161354, y=-0.9431459340144681, z=0.08691689166687824, w=-0.014038542895633424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<184>
[1740780040.2025056]	Q_Header<(2621443, 19987, 257, 173, 250, 8, 58, 219, 105)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 10, 28, 9, 21, 0, 0, 32, 70, 81, 65, 37, 82, 102, 62, 49, 52, 0, 0, 6, 0, 0, 0, 0, 0, 31, 25, 0, 65, 40, 62, 128, 91, 86, 83, 82, 108, 253, 191, 253, 128, 253, 253, 82, 35, 97, 190, 147, 132, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 239, 183, 80, 0, 0, 0, 0, 111, 181, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 239, 237, 253, 0, 123, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 75, 137, 0, 121, 113, 202, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32050603802161354, y=-0.9431459340144681, z=0.08691689166687824, w=-0.014038542895633424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.07)>	COMP<184>
[1740780040.2126937]	Q_Header<(2621443, 19988, 257, 173, 250, 8, 58, 220, 96)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 29, 11, 0, 64, 132, 161, 119, 71, 176, 253, 195, 56, 0, 0, 0, 0, 47, 21, 23, 0, 0, 0, 57, 94, 136, 114, 122, 60, 2, 205, 184, 181, 91, 229, 253, 253, 210, 253, 253, 62, 0, 74, 180, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 244, 250, 105, 141, 0, 0, 48, 238, 253, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 253, 253, 253, 253, 253, 253, 44, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 205, 153, 0, 0, 28, 0, 0, 0, 0, 0, 0, 27, 0, 0, 110, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3213421741961366, y=-0.9428478455806113, z=0.08703398678132779, w=-0.014220840757397879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.14)>	COMP<186>
[1740780040.2235856]	Q_Header<(2621443, 19989, 257, 173, 250, 8, 58, 221, 118)>	Q_Data<(0, 0, 62, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 6, 36, 0, 39, 37, 59, 105, 175, 210, 123, 115, 253, 253, 253, 136, 101, 86, 0, 71, 161, 113, 114, 73, 60, 98, 82, 164, 188, 134, 165, 140, 99, 253, 240, 233, 131, 84, 253, 253, 253, 253, 253, 65, 0, 0, 150, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 253, 253, 190, 253, 253, 253, 186, 10, 0, 53, 253, 253, 253, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 78, 135, 0, 0, 0, 54, 0, 0, 0, 0, 18, 0, 219, 253, 253, 253, 253, 253, 253, 156, 169, 0, 0, 62, 0, 0, 0, 0, 0, 0, 73, 227, 155, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3213421741961366, y=-0.9428478455806113, z=0.08703398678132779, w=-0.014220840757397879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.14)>	COMP<186>
