[1740780103.0029469]	Q_Header<(2621443, 26268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 224, 232, 253, 253, 253, 222, 253, 253, 249, 81, 53, 91, 169, 137, 127, 28, 0, 131, 162, 148, 253, 229, 253, 253, 253, 253, 253, 230, 81, 53, 0, 0, 83, 96, 40, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 47, 0, 58, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4250545658007804, y=-0.9007079591502177, z=0.08728145162192935, w=-0.02087430521307681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.0033333333333333335, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.18)>	COMP<147>
[1740780105.012814]	Q_Header<(2621443, 26469, 257, 173, 250, 8, 58, 201, 48)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 13, 14, 0, 9, 0, 0, 24, 40, 49, 84, 147, 145, 253, 253, 202, 209, 215, 220, 240, 253, 253, 253, 253, 253, 253, 139, 152, 245, 236, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.464120541970874, y=-0.8809989351403992, z=0.08844169717461815, w=-0.024719729023961592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.034444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=0.04)>	COMP<147>
[1740780105.0231686]	Q_Header<(2621443, 26470, 257, 173, 250, 8, 58, 202, 43)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 7, 17, 14, 26, 57, 66, 127, 245, 237, 253, 253, 253, 253, 220, 253, 253, 251, 253, 253, 253, 110, 174, 136, 118, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.464120541970874, y=-0.8809989351403992, z=0.08844169717461815, w=-0.024719729023961592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.034444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=0.04)>	COMP<147>
[1740780105.0339637]	Q_Header<(2621443, 26471, 257, 173, 250, 8, 58, 203, 51)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 12, 14, 0, 0, 0, 0, 12, 26, 2, 25, 41, 76, 156, 156, 245, 253, 253, 253, 184, 244, 253, 153, 226, 253, 253, 202, 253, 253, 253, 62, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.464120541970874, y=-0.8809989351403992, z=0.08844169717461815, w=-0.024719729023961592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.034444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=0.04)>	COMP<147>
[1740780105.0431185]	Q_Header<(2621443, 26472, 257, 173, 250, 8, 58, 204, 60)>	Q_Data<(0, 0, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 0, 0, 0, 0, 8, 0, 32, 10, 0, 0, 26, 74, 77, 117, 170, 253, 253, 253, 198, 252, 253, 93, 253, 253, 253, 253, 253, 253, 95, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 49, 35, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 218, 96, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647291674086502, y=-0.8806904592250347, z=0.0881972218157998, w=-0.0251468895419443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.02)>	COMP<147>
[1740780105.0527613]	Q_Header<(2621443, 26473, 257, 173, 250, 8, 58, 205, 74)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 0, 0, 0, 21, 14, 20, 0, 22, 0, 0, 0, 0, 21, 20, 26, 91, 204, 253, 253, 167, 253, 253, 243, 253, 253, 253, 253, 253, 253, 64, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 68, 0, 0, 0, 0, 0, 0, 10, 0, 48, 0, 0, 0, 0, 84, 76, 106, 119, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 218, 37, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647291674086502, y=-0.8806904592250347, z=0.0881972218157998, w=-0.0251468895419443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.02)>	COMP<147>
[1740780105.0630481]	Q_Header<(2621443, 26474, 257, 173, 250, 8, 58, 206, 90)>	Q_Data<(0, 0, 61, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 15, 18, 17, 0, 4, 0, 0, 0, 0, 0, 0, 41, 48, 106, 215, 194, 253, 253, 253, 253, 253, 252, 203, 253, 253, 253, 99, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 75, 31, 42, 13, 0, 0, 0, 0, 0, 48, 0, 42, 0, 16, 115, 25, 48, 34, 161, 246, 174, 0, 45, 108, 0, 95, 157, 206, 96, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 253, 253, 140, 115, 169, 0, 0, 0, 0, 0, 0, 0, 108, 124, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647291674086502, y=-0.8806904592250347, z=0.0881972218157998, w=-0.0251468895419443)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.02)>	COMP<147>
[1740780105.0737677]	Q_Header<(2621443, 26475, 257, 173, 250, 8, 58, 207, 102)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 5, 0, 0, 0, 6, 7, 7, 0, 0, 11, 0, 18, 0, 0, 18, 6, 6, 113, 84, 253, 253, 253, 253, 232, 253, 243, 253, 253, 253, 102, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 45, 0, 0, 39, 0, 0, 56, 51, 118, 83, 96, 136, 57, 186, 41, 236, 253, 253, 253, 253, 80, 99, 130, 0, 253, 253, 253, 161, 253, 146, 104, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 248, 137, 121, 168, 0, 74, 36, 0, 68, 46, 164, 174, 253, 83, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4652639080499902, y=-0.8804187162037398, z=0.08795032028073407, w=-0.025634375099173014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.04777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=0.03)>	COMP<144>
[1740780105.0832772]	Q_Header<(2621443, 26476, 257, 173, 250, 8, 58, 208, 114)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 4, 0, 0, 33, 0, 0, 11, 19, 0, 0, 0, 0, 9, 30, 0, 0, 51, 107, 218, 166, 222, 253, 171, 253, 253, 253, 253, 253, 84, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 0, 0, 33, 0, 0, 0, 136, 253, 248, 192, 238, 253, 253, 164, 253, 253, 253, 253, 253, 139, 106, 118, 74, 253, 253, 253, 0, 253, 253, 224, 84, 0, 0, 0, 62, 0, 31, 253, 253, 253, 189, 141, 97, 0, 103, 0, 45, 160, 250, 214, 253, 253, 176, 253, 89, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 183, 0, 0, 82, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 75, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4652639080499902, y=-0.8804187162037398, z=0.08795032028073407, w=-0.025634375099173014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.04777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=0.03)>	COMP<144>
[1740780105.0930915]	Q_Header<(2621443, 26477, 257, 173, 250, 8, 58, 209, 106)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 14, 6, 0, 20, 25, 19, 0, 0, 0, 0, 28, 0, 0, 19, 36, 101, 46, 146, 243, 158, 230, 253, 209, 253, 223, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 73, 149, 163, 75, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 0, 55, 132, 253, 253, 253, 253, 253, 253, 253, 99, 0, 0, 63, 216, 145, 211, 253, 253, 144, 0, 0, 0, 0, 0, 0, 62, 253, 253, 253, 253, 253, 123, 253, 0, 0, 131, 0, 0, 0, 120, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 70, 0, 151, 170, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 179, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4652639080499902, y=-0.8804187162037398, z=0.08795032028073407, w=-0.025634375099173014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.04777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=0.03)>	COMP<144>
[1740780105.1032395]	Q_Header<(2621443, 26478, 257, 173, 250, 8, 58, 210, 113)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 9, 27, 5, 4, 0, 0, 28, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 75, 127, 89, 178, 217, 103, 144, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 49, 51, 74, 50, 54, 143, 183, 253, 253, 77, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 231, 108, 161, 253, 253, 253, 253, 253, 253, 190, 31, 0, 0, 52, 253, 226, 253, 202, 188, 0, 0, 0, 35, 0, 0, 0, 0, 253, 253, 253, 253, 253, 129, 132, 0, 0, 131, 0, 0, 0, 146, 84, 25, 77, 0, 0, 0, 0, 0, 0, 0, 253, 253, 128, 0, 132, 161, 233, 253, 173, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 144, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4652639080499902, y=-0.8804187162037398, z=0.08795032028073407, w=-0.025634375099173014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.04777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=0.03)>	COMP<144>
[1740780105.1134799]	Q_Header<(2621443, 26479, 257, 173, 250, 8, 58, 211, 119)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 31, 17, 26, 0, 14, 11, 0, 27, 17, 16, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 103, 125, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 52, 95, 47, 86, 57, 91, 206, 253, 189, 100, 253, 198, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 253, 161, 191, 109, 90, 87, 209, 253, 250, 100, 0, 0, 43, 79, 241, 238, 253, 158, 0, 0, 0, 0, 50, 0, 0, 0, 0, 234, 253, 253, 245, 205, 65, 0, 0, 0, 93, 0, 0, 0, 134, 89, 27, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 97, 42, 107, 158, 253, 253, 253, 253, 91, 196, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4659308533839809, y=-0.8801051749799587, z=0.08733914739225526, w=-0.02636653506181291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=0.09)>	COMP<144>
[1740780105.1231842]	Q_Header<(2621443, 26480, 257, 173, 250, 8, 58, 212, 105)>	Q_Data<(0, 0, 41, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 23, 0, 0, 0, 0, 19, 0, 24, 20, 11, 5, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 34, 0, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 85, 39, 52, 117, 134, 179, 178, 207, 253, 253, 253, 156, 253, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 197, 253, 174, 220, 69, 112, 0, 25, 170, 98, 0, 0, 0, 0, 113, 146, 174, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 253, 208, 0, 41, 0, 0, 0, 0, 0, 40, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 106, 0, 0, 0, 88, 253, 253, 253, 253, 165, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4659308533839809, y=-0.8801051749799587, z=0.08733914739225526, w=-0.02636653506181291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=0.09)>	COMP<144>
[1740780105.133954]	Q_Header<(2621443, 26481, 257, 173, 250, 8, 58, 213, 81)>	Q_Data<(0, 0, 12, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 24, 25, 19, 0, 0, 0, 21, 5, 17, 0, 8, 18, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 66, 0, 106, 121, 205, 253, 253, 253, 253, 253, 253, 196, 253, 170, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 174, 132, 252, 165, 186, 56, 78, 49, 0, 0, 0, 0, 0, 82, 33, 78, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 253, 253, 253, 253, 130, 253, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4659308533839809, y=-0.8801051749799587, z=0.08733914739225526, w=-0.02636653506181291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=0.09)>	COMP<144>
[1740780105.1453435]	Q_Header<(2621443, 26482, 257, 173, 250, 8, 58, 214, 79)>	Q_Data<(0, 0, 13, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 36, 31, 17, 0, 0, 0, 0, 0, 30, 0, 0, 12, 22, 12, 21, 0, 0, 0, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 23, 64, 161, 253, 253, 202, 253, 253, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 253, 253, 86, 146, 253, 253, 196, 75, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 253, 253, 253, 64, 247, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46637841065179747, y=-0.8798993807036137, z=0.08685466278726708, w=-0.026917010744332247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.03)>	COMP<145>
[1740780105.1529233]	Q_Header<(2621443, 26483, 257, 173, 250, 8, 58, 215, 62)>	Q_Data<(0, 0, 47, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 28, 14, 0, 0, 6, 4, 26, 39, 0, 18, 0, 0, 7, 22, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53, 151, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 231, 219, 253, 253, 253, 253, 229, 116, 152, 253, 253, 152, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 221, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46637841065179747, y=-0.8798993807036137, z=0.08685466278726708, w=-0.026917010744332247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.03)>	COMP<145>
[1740780105.1629486]	Q_Header<(2621443, 26484, 257, 173, 250, 8, 58, 216, 68)>	Q_Data<(0, 0, 65, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 27, 27, 17, 0, 7, 20, 4, 24, 33, 0, 13, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 33, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 214, 253, 253, 253, 253, 253, 253, 114, 253, 87, 253, 253, 253, 230, 161, 80, 148, 253, 241, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 165, 183, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46637841065179747, y=-0.8798993807036137, z=0.08685466278726708, w=-0.026917010744332247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.03)>	COMP<145>
[1740780105.1739492]	Q_Header<(2621443, 26485, 257, 173, 250, 8, 58, 217, 70)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 14, 12, 7, 0, 15, 23, 0, 11, 18, 13, 0, 0, 18, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 163, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 169, 172, 253, 253, 253, 253, 253, 253, 253, 253, 39, 253, 253, 253, 134, 49, 0, 91, 218, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 253, 253, 253, 0, 0, 140, 187, 140, 146, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46673101842988557, y=-0.8797516541975116, z=0.0863028194141308, w=-0.02740450206290292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.05444444444444444, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=0.12)>	COMP<143>
