[1740780610.4665213]	Q_Header<(2621443, 11482, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 76, 55, 64, 42, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 24, 26, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4008776204471377, y=-0.9113740299203197, z=0.09271210497247293, w=-0.009948698558599794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.19)>	COMP<196>
[1740780612.3667166]	Q_Header<(2621443, 11672, 257, 173, 250, 8, 58, 190, 70)>	Q_Data<(0, 0, 0, 0, 81, 84, 66, 89, 0, 79, 83, 0, 0, 0, 0, 0, 38, 68, 86, 39, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 253, 253, 208, 0, 121, 226, 253, 253, 197, 53, 136, 152, 89, 0, 0, 0, 0, 0, 0, 107, 191, 195, 96, 0, 0, 0, 0, 0, 0, 57, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 137, 195, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3624917232911299, y=-0.9269509684496362, z=0.09661969994441129, w=-0.005127008714675014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.024444444444444446, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.03, z=-0.26)>	COMP<197>
[1740780612.3767676]	Q_Header<(2621443, 11673, 257, 173, 250, 8, 58, 191, 64)>	Q_Data<(0, 0, 63, 0, 81, 75, 77, 18, 48, 93, 82, 0, 0, 0, 0, 0, 29, 78, 105, 61, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 197, 203, 88, 0, 67, 155, 211, 140, 56, 0, 112, 75, 0, 0, 0, 0, 0, 0, 0, 0, 79, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 154, 146, 227, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36132043996038543, y=-0.927409473851023, z=0.09661659737454224, w=-0.0049437425062147326)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.26)>	COMP<197>
[1740780612.3866482]	Q_Header<(2621443, 11674, 257, 173, 250, 8, 58, 192, 54)>	Q_Data<(0, 0, 76, 0, 53, 68, 72, 0, 0, 84, 71, 0, 0, 0, 0, 0, 10, 71, 96, 57, 5, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 68, 29, 0, 0, 64, 133, 41, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 56, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 136, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36132043996038543, y=-0.927409473851023, z=0.09661659737454224, w=-0.0049437425062147326)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.26)>	COMP<197>
[1740780612.3966236]	Q_Header<(2621443, 11675, 257, 173, 250, 8, 58, 193, 51)>	Q_Data<(0, 0, 0, 0, 68, 71, 0, 0, 7, 76, 70, 0, 0, 0, 0, 0, 24, 53, 65, 34, 13, 0, 22, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 51, 34, 44, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36132043996038543, y=-0.927409473851023, z=0.09661659737454224, w=-0.0049437425062147326)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.26)>	COMP<197>
[1740780612.4073305]	Q_Header<(2621443, 11676, 257, 173, 250, 8, 58, 194, 42)>	Q_Data<(0, 0, 60, 0, 67, 80, 0, 0, 0, 86, 87, 0, 0, 0, 0, 0, 52, 42, 25, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36047317825222797, y=-0.927733205119178, z=0.09667956558610381, w=-0.004821771263448359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.02, z=-0.16)>	COMP<192>
[1740780612.4166105]	Q_Header<(2621443, 11677, 257, 173, 250, 8, 58, 195, 39)>	Q_Data<(0, 0, 22, 0, 81, 84, 51, 0, 0, 84, 87, 0, 0, 0, 0, 0, 64, 49, 10, 15, 20, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36047317825222797, y=-0.927733205119178, z=0.09667956558610381, w=-0.004821771263448359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.02, z=-0.16)>	COMP<192>
[1740780612.4265742]	Q_Header<(2621443, 11678, 257, 173, 250, 8, 58, 196, 34)>	Q_Data<(0, 0, 0, 0, 61, 78, 69, 0, 91, 94, 85, 0, 0, 0, 0, 0, 63, 62, 30, 21, 34, 0, 7, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36047317825222797, y=-0.927733205119178, z=0.09667956558610381, w=-0.004821771263448359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.02, z=-0.16)>	COMP<192>
[1740780612.4366462]	Q_Header<(2621443, 11679, 257, 173, 250, 8, 58, 197, 35)>	Q_Data<(0, 0, 44, 0, 65, 0, 53, 85, 91, 93, 71, 0, 0, 0, 0, 0, 76, 74, 50, 52, 25, 0, 12, 26, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36047317825222797, y=-0.927733205119178, z=0.09667956558610381, w=-0.004821771263448359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.02, z=-0.16)>	COMP<192>
[1740780612.449518]	Q_Header<(2621443, 11680, 257, 173, 250, 8, 58, 198, 35)>	Q_Data<(0, 0, 62, 79, 82, 63, 0, 89, 91, 82, 0, 0, 0, 0, 0, 0, 90, 75, 90, 113, 58, 22, 35, 32, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35962770286206136, y=-0.9280616466425056, z=0.0966819893641387, w=-0.004699818927423409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.021111111111111112, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.18)>	COMP<191>
[1740780612.456724]	Q_Header<(2621443, 11681, 257, 173, 250, 8, 58, 199, 35)>	Q_Data<(0, 0, 62, 79, 81, 37, 0, 88, 91, 24, 0, 0, 0, 0, 0, 58, 109, 72, 114, 159, 110, 52, 71, 61, 51, 19, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35962770286206136, y=-0.9280616466425056, z=0.0966819893641387, w=-0.004699818927423409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.021111111111111112, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.18)>	COMP<191>
[1740780612.4669166]	Q_Header<(2621443, 11682, 257, 173, 250, 8, 58, 200, 28)>	Q_Data<(0, 0, 4, 79, 59, 52, 0, 49, 88, 0, 0, 61, 0, 0, 74, 132, 135, 77, 126, 169, 143, 70, 96, 75, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35962770286206136, y=-0.9280616466425056, z=0.0966819893641387, w=-0.004699818927423409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.021111111111111112, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.18)>	COMP<191>
[1740780612.4799154]	Q_Header<(2621443, 11683, 257, 173, 250, 8, 58, 201, 32)>	Q_Data<(0, 0, 0, 79, 69, 56, 66, 0, 46, 0, 0, 50, 0, 0, 109, 150, 136, 87, 135, 158, 138, 70, 105, 76, 26, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35857289985572466, y=-0.928444417464729, z=0.09692149190993886, w=-0.004760627436382387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.24)>	COMP<191>
[1740780612.4866133]	Q_Header<(2621443, 11684, 257, 173, 250, 8, 58, 202, 23)>	Q_Data<(0, 0, 0, 0, 68, 64, 36, 0, 0, 0, 0, 0, 0, 93, 127, 81, 100, 82, 123, 136, 100, 54, 93, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35857289985572466, y=-0.928444417464729, z=0.09692149190993886, w=-0.004760627436382387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.24)>	COMP<191>
[1740780612.4966455]	Q_Header<(2621443, 11685, 257, 173, 250, 8, 58, 203, 28)>	Q_Data<(0, 0, 0, 35, 79, 60, 58, 0, 0, 0, 0, 0, 0, 114, 126, 0, 71, 60, 81, 84, 56, 39, 54, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35857289985572466, y=-0.928444417464729, z=0.09692149190993886, w=-0.004760627436382387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.24)>	COMP<191>
[1740780612.507047]	Q_Header<(2621443, 11686, 257, 173, 250, 8, 58, 204, 29)>	Q_Data<(0, 0, 0, 79, 67, 0, 53, 0, 0, 0, 0, 0, 0, 114, 115, 0, 63, 80, 55, 45, 37, 15, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35857289985572466, y=-0.928444417464729, z=0.09692149190993886, w=-0.004760627436382387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.24)>	COMP<191>
[1740780612.516432]	Q_Header<(2621443, 11687, 257, 173, 250, 8, 58, 205, 29)>	Q_Data<(0, 0, 0, 79, 62, 29, 0, 0, 0, 0, 0, 0, 72, 77, 0, 0, 89, 94, 89, 69, 34, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3578463622920509, y=-0.9287037776967161, z=0.09710618495764164, w=-0.005065878913566472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=-0.11)>	COMP<192>
[1740780612.5265992]	Q_Header<(2621443, 11688, 257, 173, 250, 8, 58, 206, 26)>	Q_Data<(0, 0, 0, 79, 47, 38, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 86, 88, 94, 86, 64, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3578463622920509, y=-0.9287037776967161, z=0.09710618495764164, w=-0.005065878913566472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=-0.11)>	COMP<192>
