[1740779760.5309713]	Q_Header<(2621443, 57554, 257, 173, 250, 8, 58, 0, 88)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 221, 159, 69, 107, 38, 73, 218, 229, 150, 253, 253, 253, 253, 253, 253, 239, 140, 212, 253, 245, 253, 187, 48, 139, 227, 253, 253, 183, 97, 102, 126, 253, 253, 121, 220, 253, 253, 106, 253, 253, 213, 75, 0, 114, 118, 50, 0, 84, 240, 253, 253, 253, 228, 172, 124, 243, 237, 0, 0, 34, 0, 112, 126, 123, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 48, 253, 253, 123, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8073088493809382, y=-0.5829444938714251, z=0.0338743790282317, w=0.08532681420084309)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.05555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.06)>	COMP<147>
[1740779762.4307044]	Q_Header<(2621443, 57744, 257, 173, 250, 8, 58, 190, 81)>	Q_Data<(0, 0, 46, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 13, 16, 0, 0, 25, 16, 32, 35, 29, 74, 73, 63, 32, 49, 96, 211, 215, 65, 49, 91, 39, 30, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 114, 199, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 114, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 167, 253, 250, 174, 199, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 141, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8005349949800898, y=-0.5922225568993452, z=0.03338614228835843, w=0.08544899305978391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.05)>	COMP<145>
[1740779762.4407861]	Q_Header<(2621443, 57745, 257, 173, 250, 8, 58, 191, 74)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 41, 31, 97, 146, 120, 131, 68, 76, 123, 253, 253, 108, 123, 135, 99, 134, 186, 100, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 179, 235, 253, 253, 194, 253, 253, 253, 253, 253, 253, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 253, 253, 253, 210, 233, 186, 202, 122, 124, 40, 0, 238, 219, 51, 0, 0, 0, 0, 0, 49, 175, 214, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.800464775638171, y=-0.5922157619532729, z=0.0339350678806575, w=0.08593628700713266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.02)>	COMP<142>
[1740779762.4506524]	Q_Header<(2621443, 57746, 257, 173, 250, 8, 58, 192, 79)>	Q_Data<(0, 0, 12, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 14, 17, 37, 85, 140, 184, 250, 159, 146, 134, 72, 142, 253, 253, 144, 227, 242, 177, 252, 253, 185, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 177, 252, 253, 253, 253, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 66, 151, 253, 253, 103, 163, 86, 49, 20, 35, 0, 0, 129, 135, 91, 0, 0, 0, 127, 110, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.800464775638171, y=-0.5922157619532729, z=0.0339350678806575, w=0.08593628700713266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.02)>	COMP<142>
[1740779762.4704485]	Q_Header<(2621443, 57747, 257, 173, 250, 8, 58, 193, 86)>	Q_Data<(0, 0, 52, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 26, 27, 0, 71, 166, 149, 250, 253, 253, 253, 253, 242, 229, 241, 249, 253, 168, 253, 253, 253, 253, 253, 221, 165, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 34, 212, 253, 248, 253, 110, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 253, 253, 148, 55, 253, 253, 170, 253, 0, 78, 137, 122, 0, 45, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.800464775638171, y=-0.5922157619532729, z=0.0339350678806575, w=0.08593628700713266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.02)>	COMP<142>
[1740779762.4717774]	Q_Header<(2621443, 57748, 257, 173, 250, 8, 58, 194, 84)>	Q_Data<(0, 0, 58, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 12, 55, 152, 253, 243, 253, 253, 253, 253, 253, 220, 253, 253, 253, 241, 154, 253, 253, 253, 253, 253, 199, 155, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 190, 231, 152, 147, 84, 149, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 253, 253, 253, 146, 253, 253, 87, 222, 112, 123, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 75, 5, 0, 113, 114, 0, 0, 56, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.800464775638171, y=-0.5922157619532729, z=0.0339350678806575, w=0.08593628700713266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.02)>	COMP<142>
[1740779762.490498]	Q_Header<(2621443, 57749, 257, 173, 250, 8, 58, 195, 80)>	Q_Data<(0, 0, 39, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 0, 0, 108, 215, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 167, 253, 253, 253, 234, 253, 133, 91, 12, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 141, 0, 0, 73, 93, 94, 99, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 137, 253, 253, 253, 36, 253, 253, 64, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 253, 253, 193, 16, 0, 0, 0, 75, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8004151956059108, y=-0.5922242369196395, z=0.034484870025723625, w=0.08612062231202838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.016666666666666666, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.16)>	COMP<142>
[1740779762.491841]	Q_Header<(2621443, 57750, 257, 173, 250, 8, 58, 196, 66)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 146, 214, 253, 253, 253, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 177, 184, 144, 156, 91, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 60, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 206, 120, 219, 210, 84, 0, 142, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 206, 252, 253, 253, 253, 111, 91, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8004151956059108, y=-0.5922242369196395, z=0.034484870025723625, w=0.08612062231202838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.016666666666666666, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.16)>	COMP<142>
[1740779762.5006802]	Q_Header<(2621443, 57751, 257, 173, 250, 8, 58, 197, 71)>	Q_Data<(0, 0, 40, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 38, 108, 175, 127, 253, 253, 253, 253, 162, 253, 253, 253, 253, 253, 253, 253, 253, 135, 160, 77, 99, 73, 65, 0, 25, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 121, 186, 253, 160, 253, 253, 253, 253, 253, 0, 93, 64, 103, 24, 0, 0, 19, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 77, 135, 253, 183, 192, 173, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8004151956059108, y=-0.5922242369196395, z=0.034484870025723625, w=0.08612062231202838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.016666666666666666, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.16)>	COMP<142>
[1740779762.5106938]	Q_Header<(2621443, 57752, 257, 173, 250, 8, 58, 198, 63)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 36, 93, 182, 253, 253, 253, 253, 253, 253, 170, 253, 253, 253, 253, 253, 253, 253, 253, 192, 220, 123, 40, 153, 147, 0, 66, 62, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 65, 131, 160, 110, 224, 210, 248, 245, 229, 135, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 161, 228, 178, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003872786591627, y=-0.5922035812741998, z=0.03503296461418022, w=0.08630071770810249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.022222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.06)>	COMP<146>
[1740779762.5304356]	Q_Header<(2621443, 57753, 257, 173, 250, 8, 58, 199, 52)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 130, 233, 253, 253, 253, 253, 148, 213, 216, 253, 253, 253, 253, 253, 253, 253, 253, 209, 221, 220, 162, 180, 168, 69, 68, 102, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 118, 143, 156, 174, 174, 208, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 130, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003872786591627, y=-0.5922035812741998, z=0.03503296461418022, w=0.08630071770810249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.022222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.06)>	COMP<146>
[1740779762.5333335]	Q_Header<(2621443, 57754, 257, 173, 250, 8, 58, 200, 59)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 36, 135, 214, 253, 253, 253, 253, 253, 145, 175, 245, 158, 253, 253, 253, 253, 253, 253, 153, 207, 253, 196, 186, 143, 121, 86, 82, 0, 0, 59, 77, 0, 0, 63, 86, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 94, 88, 121, 33, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003872786591627, y=-0.5922035812741998, z=0.03503296461418022, w=0.08630071770810249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.022222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.06)>	COMP<146>
[1740779762.5406735]	Q_Header<(2621443, 57755, 257, 173, 250, 8, 58, 201, 56)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 62, 100, 97, 72, 209, 253, 253, 253, 253, 220, 109, 189, 155, 253, 253, 253, 253, 253, 253, 91, 134, 208, 153, 181, 89, 175, 191, 0, 0, 0, 70, 145, 91, 0, 130, 219, 157, 63, 30, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 142, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003488056227155, y=-0.5922202746097162, z=0.035766369259125394, w=0.08624211563676482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03333333333333333, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.0)>	COMP<148>
[1740779762.5506406]	Q_Header<(2621443, 57756, 257, 173, 250, 8, 58, 202, 61)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 108, 178, 64, 204, 253, 253, 253, 253, 253, 203, 152, 154, 91, 163, 253, 253, 253, 253, 253, 218, 235, 253, 227, 188, 44, 250, 253, 72, 9, 48, 107, 170, 115, 64, 189, 253, 246, 86, 66, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 55, 0, 0, 104, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003488056227155, y=-0.5922202746097162, z=0.035766369259125394, w=0.08624211563676482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03333333333333333, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.0)>	COMP<148>
[1740779762.5605898]	Q_Header<(2621443, 57757, 257, 173, 250, 8, 58, 203, 60)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 214, 70, 253, 253, 253, 253, 253, 253, 212, 167, 109, 101, 253, 253, 253, 253, 253, 253, 238, 253, 253, 253, 193, 61, 243, 253, 87, 0, 127, 183, 214, 109, 160, 224, 253, 253, 87, 115, 117, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003488056227155, y=-0.5922202746097162, z=0.035766369259125394, w=0.08624211563676482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03333333333333333, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.0)>	COMP<148>
[1740779762.5706005]	Q_Header<(2621443, 57758, 257, 173, 250, 8, 58, 204, 64)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57, 42, 202, 119, 253, 253, 253, 253, 184, 205, 246, 184, 49, 134, 252, 206, 167, 196, 253, 253, 218, 252, 253, 227, 152, 85, 164, 198, 67, 65, 222, 253, 253, 253, 189, 221, 253, 155, 108, 144, 245, 253, 109, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8003488056227155, y=-0.5922202746097162, z=0.035766369259125394, w=0.08624211563676482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03333333333333333, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.0)>	COMP<148>
[1740779762.5808365]	Q_Header<(2621443, 57759, 257, 173, 250, 8, 58, 205, 81)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 86, 132, 164, 204, 253, 253, 253, 240, 145, 197, 253, 193, 17, 94, 197, 171, 114, 95, 253, 253, 216, 186, 223, 141, 87, 58, 51, 52, 58, 42, 250, 253, 253, 253, 206, 253, 253, 113, 161, 156, 253, 253, 214, 104, 43, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 65, 0, 70, 0, 0, 0, 52, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8002922815557878, y=-0.5922846476675843, z=0.03625485168121857, w=0.08612053151885422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.034444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=-0.07)>	COMP<148>
[1740779762.592157]	Q_Header<(2621443, 57760, 257, 173, 250, 8, 58, 206, 75)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 135, 191, 173, 225, 253, 253, 253, 244, 160, 214, 253, 173, 62, 44, 110, 84, 102, 49, 156, 225, 161, 93, 102, 58, 21, 111, 187, 142, 57, 90, 223, 232, 253, 253, 253, 253, 253, 253, 206, 123, 253, 253, 244, 123, 35, 36, 8, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 70, 0, 75, 69, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8002922815557878, y=-0.5922846476675843, z=0.03625485168121857, w=0.08612053151885422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.034444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=-0.07)>	COMP<148>
