[1740780035.5024083]	Q_Header<(2621443, 19518, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42, 163, 253, 253, 253, 253, 186, 250, 253, 253, 138, 253, 242, 253, 232, 108, 91, 82, 74, 45, 0, 21, 0, 0, 0, 64, 79, 84, 53, 25, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 97, 69, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2421283757350896, y=-0.9660110417845382, z=0.090332744161314, w=-0.006042528156736544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03777777777777778, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=-0.01)>	COMP<186>
[1740780037.4637392]	Q_Header<(2621443, 19714, 257, 173, 250, 8, 58, 196, 95)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 11, 0, 12, 0, 0, 0, 0, 0, 0, 20, 0, 8, 0, 0, 15, 47, 76, 128, 183, 253, 253, 253, 253, 253, 146, 111, 216, 253, 215, 30, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 63, 0, 0, 24, 62, 96, 162, 122, 137, 214, 253, 177, 242, 253, 253, 253, 253, 253, 140, 160, 224, 253, 253, 253, 63, 253, 253, 193, 0, 0, 0, 0, 0, 0, 75, 184, 253, 253, 253, 253, 0, 0, 69, 0, 0, 0, 162, 156, 144, 0, 0, 0, 179, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27184634121118717, y=-0.9579318197821245, z=0.09173440746304767, w=-0.007141001778560597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0022222222222222222, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=-0.08)>	COMP<186>
[1740780037.4826422]	Q_Header<(2621443, 19715, 257, 173, 250, 8, 58, 197, 107)>	Q_Data<(0, 0, 7, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 6, 28, 11, 12, 0, 0, 0, 0, 0, 13, 9, 6, 26, 0, 0, 0, 24, 0, 0, 110, 191, 253, 253, 253, 253, 253, 103, 180, 253, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 27, 54, 0, 0, 0, 0, 0, 0, 108, 185, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 203, 253, 253, 253, 253, 190, 253, 253, 253, 0, 0, 0, 0, 94, 46, 144, 202, 253, 253, 253, 253, 0, 0, 0, 0, 0, 156, 253, 253, 253, 119, 0, 0, 127, 75, 101, 0, 0, 130, 220, 166, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 109, 98, 104, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27222082643754647, y=-0.9577778494300401, z=0.09222548626617325, w=-0.007202255049244503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.12)>	COMP<186>
[1740780037.4839675]	Q_Header<(2621443, 19716, 257, 173, 250, 8, 58, 198, 117)>	Q_Data<(0, 0, 51, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 10, 35, 22, 23, 0, 0, 0, 8, 0, 22, 0, 0, 8, 0, 14, 0, 0, 0, 29, 54, 109, 141, 105, 253, 253, 253, 181, 191, 246, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 54, 84, 0, 28, 123, 175, 58, 62, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 122, 164, 196, 231, 253, 253, 253, 220, 253, 253, 253, 0, 0, 0, 0, 165, 0, 230, 144, 199, 253, 161, 138, 0, 0, 0, 0, 128, 253, 253, 253, 253, 253, 0, 76, 0, 72, 99, 0, 0, 143, 253, 253, 0, 59, 82, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 150, 237, 253, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27222082643754647, y=-0.9577778494300401, z=0.09222548626617325, w=-0.007202255049244503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.12)>	COMP<186>
[1740780037.5025895]	Q_Header<(2621443, 19717, 257, 173, 250, 8, 58, 199, 112)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 20, 30, 31, 0, 0, 0, 16, 14, 0, 0, 0, 5, 0, 0, 27, 0, 0, 10, 45, 50, 39, 57, 227, 253, 253, 188, 127, 163, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 61, 0, 71, 121, 97, 172, 253, 253, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 0, 212, 253, 253, 165, 253, 253, 234, 0, 0, 32, 153, 88, 105, 253, 95, 0, 0, 72, 0, 0, 0, 0, 0, 185, 253, 253, 253, 253, 253, 35, 39, 0, 9, 90, 24, 48, 131, 253, 253, 0, 0, 50, 0, 33, 0, 0, 0, 0, 0, 51, 0, 0, 253, 253, 253, 253, 253, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27222082643754647, y=-0.9577778494300401, z=0.09222548626617325, w=-0.007202255049244503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.12)>	COMP<186>
[1740780037.503922]	Q_Header<(2621443, 19718, 257, 173, 250, 8, 58, 200, 125)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 20, 5, 31, 40, 0, 0, 13, 26, 35, 12, 0, 0, 0, 0, 0, 8, 2, 0, 0, 14, 0, 0, 54, 128, 197, 205, 121, 65, 66, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 66, 58, 0, 57, 106, 167, 230, 247, 213, 253, 253, 182, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 198, 214, 130, 195, 225, 0, 253, 253, 116, 0, 0, 62, 161, 0, 182, 253, 65, 0, 0, 149, 74, 0, 0, 0, 0, 150, 253, 253, 253, 253, 253, 16, 0, 0, 0, 0, 68, 75, 70, 169, 206, 0, 0, 0, 0, 70, 55, 0, 0, 0, 70, 0, 0, 93, 253, 253, 253, 253, 253, 253, 143, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27222082643754647, y=-0.9577778494300401, z=0.09222548626617325, w=-0.007202255049244503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.12)>	COMP<186>
[1740780037.5226943]	Q_Header<(2621443, 19719, 257, 173, 250, 8, 58, 201, 113)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 20, 29, 14, 20, 43, 0, 10, 0, 26, 32, 11, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 57, 101, 88, 34, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 77, 109, 116, 225, 242, 219, 253, 253, 253, 175, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 170, 253, 135, 46, 58, 0, 0, 144, 0, 0, 0, 39, 149, 35, 153, 215, 0, 0, 0, 74, 0, 0, 0, 0, 0, 117, 253, 253, 253, 230, 117, 0, 0, 0, 0, 0, 0, 127, 66, 0, 82, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 60, 217, 243, 253, 253, 253, 253, 221, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27245498068332097, y=-0.9576816984547468, z=0.09252727390589485, w=-0.00726302479868172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.13)>	COMP<184>
[1740780037.5241003]	Q_Header<(2621443, 19720, 257, 173, 250, 8, 58, 202, 89)>	Q_Data<(0, 0, 47, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 21, 30, 24, 21, 43, 0, 0, 0, 17, 24, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 53, 23, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 119, 156, 230, 253, 253, 253, 253, 253, 253, 80, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 188, 144, 242, 133, 131, 72, 56, 0, 0, 0, 0, 0, 0, 0, 0, 24, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 124, 153, 111, 31, 0, 0, 0, 0, 0, 0, 0, 130, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 91, 135, 253, 253, 253, 253, 187, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27245498068332097, y=-0.9576816984547468, z=0.09252727390589485, w=-0.00726302479868172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.13)>	COMP<184>
[1740780037.5424826]	Q_Header<(2621443, 19721, 257, 173, 250, 8, 58, 203, 74)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 24, 22, 16, 36, 0, 8, 0, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 48, 118, 223, 253, 253, 253, 253, 253, 253, 251, 253, 253, 107, 253, 253, 253, 253, 205, 253, 159, 208, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 239, 213, 51, 155, 212, 146, 149, 64, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 111, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27270939735019395, y=-0.9575957329962382, z=0.09265283464135952, w=-0.0074464070001619646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=-0.09)>	COMP<182>
[1740780037.5437238]	Q_Header<(2621443, 19722, 257, 173, 250, 8, 58, 204, 57)>	Q_Data<(0, 0, 3, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 18, 19, 8, 27, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 66, 29, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 174, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 33, 130, 204, 159, 127, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 156, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27270939735019395, y=-0.9575957329962382, z=0.09265283464135952, w=-0.0074464070001619646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=-0.09)>	COMP<182>
[1740780037.562512]	Q_Header<(2621443, 19723, 257, 173, 250, 8, 58, 205, 62)>	Q_Data<(0, 0, 23, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 16, 18, 10, 23, 0, 4, 11, 27, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 204, 154, 48, 55, 165, 122, 72, 30, 0, 16, 0, 0, 0, 0, 0, 0, 0, 241, 253, 166, 0, 42, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27270939735019395, y=-0.9575957329962382, z=0.09265283464135952, w=-0.0074464070001619646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=-0.09)>	COMP<182>
[1740780037.564527]	Q_Header<(2621443, 19724, 257, 173, 250, 8, 58, 206, 72)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 19, 15, 12, 3, 23, 0, 0, 19, 30, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 57, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 107, 30, 0, 0, 112, 0, 62, 74, 0, 104, 0, 0, 0, 0, 0, 64, 100, 253, 253, 253, 0, 124, 113, 178, 120, 95, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 64, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27270939735019395, y=-0.9575957329962382, z=0.09265283464135952, w=-0.0074464070001619646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=-0.09)>	COMP<182>
[1740780037.5825343]	Q_Header<(2621443, 19725, 257, 173, 250, 8, 58, 207, 88)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 9, 18, 14, 0, 25, 15, 0, 0, 22, 27, 18, 0, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 137, 253, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 63, 31, 165, 253, 253, 253, 253, 253, 253, 253, 212, 247, 242, 87, 0, 0, 0, 0, 0, 0, 60, 68, 0, 76, 0, 0, 13, 46, 0, 101, 243, 22, 253, 253, 82, 95, 188, 253, 145, 140, 128, 56, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27300858088679797, y=-0.9575136635260645, z=0.09258976463341662, w=-0.007812452124638976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.1)>	COMP<182>
[1740780037.5838761]	Q_Header<(2621443, 19726, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 0, 30, 13, 0, 0, 0, 20, 21, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 111, 86, 203, 238, 253, 253, 253, 147, 253, 101, 88, 102, 46, 0, 0, 0, 0, 0, 0, 15, 36, 0, 0, 0, 0, 40, 19, 0, 0, 253, 253, 253, 253, 26, 38, 186, 253, 101, 76, 78, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27300858088679797, y=-0.9575136635260645, z=0.09258976463341662, w=-0.007812452124638976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.1)>	COMP<182>
[1740780037.6024284]	Q_Header<(2621443, 19727, 257, 173, 250, 8, 58, 209, 69)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 13, 10, 0, 0, 31, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 253, 253, 253, 253, 161, 88, 130, 90, 82, 184, 152, 0, 21, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 229, 175, 0, 0, 96, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 91, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27300858088679797, y=-0.9575136635260645, z=0.09258976463341662, w=-0.007812452124638976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.1)>	COMP<182>
[1740780037.6037679]	Q_Header<(2621443, 19728, 257, 173, 250, 8, 58, 210, 83)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 8, 0, 7, 0, 0, 19, 0, 0, 0, 0, 20, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 67, 0, 51, 89, 253, 253, 253, 253, 225, 191, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 156, 37, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 200, 186, 253, 216, 25, 0, 0, 0, 53, 0, 15, 0, 8, 0, 63, 51, 18, 0, 0, 0, 0, 0, 0, 121, 136, 137, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27300858088679797, y=-0.9575136635260645, z=0.09258976463341662, w=-0.007812452124638976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.1)>	COMP<182>
[1740780037.6128054]	Q_Header<(2621443, 19729, 257, 173, 250, 8, 58, 211, 86)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 11, 0, 0, 14, 0, 25, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 32, 38, 0, 0, 0, 66, 94, 0, 61, 147, 253, 253, 253, 253, 100, 61, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 135, 51, 61, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 94, 253, 253, 152, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 6, 0, 0, 0, 0, 0, 0, 0, 145, 146, 174, 0, 196, 116, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 253, 160, 205)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27319627520257755, y=-0.9574687151704278, z=0.09246924864430407, w=-0.008178798229925245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.04)>	COMP<181>
[1740780037.6227741]	Q_Header<(2621443, 19730, 257, 173, 250, 8, 58, 212, 82)>	Q_Data<(0, 0, 14, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 7, 13, 0, 0, 17, 0, 26, 18, 0, 0, 23, 4, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 60, 61, 86, 0, 0, 0, 66, 78, 0, 67, 158, 253, 253, 253, 253, 89, 29, 132, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 131, 119, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 81, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 70, 93, 0, 40, 41, 126, 43, 167, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 252, 185, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27319627520257755, y=-0.9574687151704278, z=0.09246924864430407, w=-0.008178798229925245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.04)>	COMP<181>
