[1740779435.7392588]	Q_Header<(2621443, 25054, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 15, 0, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 135, 252, 123, 253, 253, 194, 113, 216, 241, 193, 124, 45, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.789440177565838, y=-0.6051113283120239, z=0.07598987328509883, w=-0.06964212483397411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=0.11)>	COMP<353>
[1740779437.7080388]	Q_Header<(2621443, 25251, 257, 173, 250, 8, 58, 197, 49)>	Q_Data<(0, 0, 44, 0, 58, 0, 0, 0, 0, 0, 0, 101, 109, 131, 131, 122, 234, 161, 97, 89, 111, 128, 58, 73, 68, 40, 29, 36, 0, 0, 4, 46, 23, 21, 28, 0, 30, 43, 0, 0, 0, 0, 0, 72, 135, 209, 253, 253, 141, 116, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8006618208706817, y=-0.5897236250383082, z=0.0772707627094285, w=-0.0720827573142457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=0.05)>	COMP<7>
[1740779437.7180078]	Q_Header<(2621443, 25252, 257, 173, 250, 8, 58, 198, 44)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 71, 63, 130, 137, 137, 231, 157, 69, 69, 95, 119, 101, 135, 130, 80, 0, 20, 10, 0, 0, 16, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 186, 253, 253, 253, 182, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8006618208706817, y=-0.5897236250383082, z=0.0772707627094285, w=-0.0720827573142457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=0.05)>	COMP<7>
[1740779437.7280607]	Q_Header<(2621443, 25253, 257, 173, 250, 8, 58, 199, 41)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 121, 139, 130, 216, 155, 107, 69, 111, 160, 116, 161, 212, 124, 65, 63, 34, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 144, 227, 103, 250, 180, 49, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8006618208706817, y=-0.5897236250383082, z=0.0772707627094285, w=-0.0720827573142457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=0.05)>	COMP<7>
[1740779437.7387636]	Q_Header<(2621443, 25254, 257, 173, 250, 8, 58, 200, 42)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 148, 211, 180, 164, 84, 153, 238, 225, 114, 253, 159, 63, 48, 30, 19, 20, 10, 9, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 66, 158, 95, 167, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8006618208706817, y=-0.5897236250383082, z=0.0772707627094285, w=-0.0720827573142457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.005555555555555556, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=0.05)>	COMP<7>
[1740779437.7480006]	Q_Header<(2621443, 25255, 257, 173, 250, 8, 58, 201, 38)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 108, 133, 144, 192, 190, 173, 85, 199, 253, 253, 128, 231, 180, 50, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 32, 89, 135, 81, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8008177450826791, y=-0.5895205090887583, z=0.07720710673954645, w=-0.07208031071889673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.14, z=-0.04)>	COMP<13>
[1740779437.7607052]	Q_Header<(2621443, 25256, 257, 173, 250, 8, 58, 202, 40)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 116, 138, 139, 127, 150, 100, 41, 191, 253, 253, 216, 172, 199, 45, 70, 38, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 45, 93, 44, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8008177450826791, y=-0.5895205090887583, z=0.07720710673954645, w=-0.07208031071889673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.14, z=-0.04)>	COMP<13>
[1740779437.7678149]	Q_Header<(2621443, 25257, 257, 173, 250, 8, 58, 203, 42)>	Q_Data<(0, 0, 57, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 97, 141, 48, 231, 149, 152, 122, 129, 253, 253, 253, 250, 196, 68, 85, 69, 0, 0, 0, 0, 0, 5, 0, 0, 34, 0, 20, 22, 0, 0, 0, 0, 34, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8008177450826791, y=-0.5895205090887583, z=0.07720710673954645, w=-0.07208031071889673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.14, z=-0.04)>	COMP<13>
[1740779437.7769344]	Q_Header<(2621443, 25258, 257, 173, 250, 8, 58, 204, 52)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 248, 193, 179, 174, 124, 214, 253, 253, 253, 146, 98, 85, 79, 13, 31, 43, 57, 64, 70, 35, 0, 0, 0, 0, 30, 0, 0, 0, 0, 41, 33, 0, 25, 0, 0, 0, 0, 4, 0, 0, 27, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8010347428081144, y=-0.5892402778931375, z=0.07714933822839505, w=-0.07202232524486246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=-0.07)>	COMP<13>
[1740779437.7879832]	Q_Header<(2621443, 25259, 257, 173, 250, 8, 58, 205, 46)>	Q_Data<(0, 0, 32, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 194, 165, 191, 245, 210, 253, 253, 253, 181, 120, 81, 99, 46, 35, 46, 85, 154, 153, 78, 19, 13, 11, 0, 0, 0, 0, 0, 0, 0, 23, 37, 0, 0, 0, 0, 0, 0, 0, 0, 56, 66, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8010347428081144, y=-0.5892402778931375, z=0.07714933822839505, w=-0.07202232524486246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=-0.07)>	COMP<13>
[1740779437.8021631]	Q_Header<(2621443, 25260, 257, 173, 250, 8, 58, 206, 47)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 253, 191, 253, 176, 253, 253, 253, 253, 253, 228, 139, 122, 104, 97, 37, 46, 106, 201, 211, 98, 45, 33, 0, 0, 35, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 68, 69, 118, 150, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8010347428081144, y=-0.5892402778931375, z=0.07714933822839505, w=-0.07202232524486246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.07, z=-0.07)>	COMP<13>
[1740779437.808329]	Q_Header<(2621443, 25261, 257, 173, 250, 8, 58, 207, 45)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 248, 189, 253, 180, 253, 253, 253, 253, 253, 232, 173, 205, 221, 135, 43, 58, 91, 208, 220, 90, 45, 46, 41, 36, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 70, 175, 218, 222, 145, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8012230963203478, y=-0.5889999908197879, z=0.07702777082016295, w=-0.07202279680490671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=0.06)>	COMP<10>
[1740779437.818091]	Q_Header<(2621443, 25262, 257, 173, 250, 8, 58, 208, 53)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 158, 228, 253, 253, 253, 253, 219, 253, 253, 206, 201, 253, 253, 124, 57, 36, 23, 136, 171, 57, 43, 41, 0, 0, 47, 26, 46, 0, 37, 0, 12, 0, 0, 0, 0, 0, 26, 157, 196, 227, 253, 243, 153, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8012230963203478, y=-0.5889999908197879, z=0.07702777082016295, w=-0.07202279680490671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=0.06)>	COMP<10>
[1740779437.8277876]	Q_Header<(2621443, 25263, 257, 173, 250, 8, 58, 209, 48)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 207, 253, 222, 125, 106, 253, 253, 75, 61, 53, 132, 97, 89, 0, 29, 0, 14, 0, 40, 84, 85, 51, 37, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 250, 253, 228, 118, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8012230963203478, y=-0.5889999908197879, z=0.07702777082016295, w=-0.07202279680490671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=0.06)>	COMP<10>
[1740779437.838877]	Q_Header<(2621443, 25264, 257, 173, 250, 8, 58, 210, 52)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 253, 253, 212, 205, 243, 172, 201, 253, 253, 253, 253, 153, 67, 168, 164, 50, 0, 25, 0, 0, 29, 47, 91, 115, 59, 0, 0, 12, 0, 34, 34, 0, 11, 26, 204, 253, 249, 243, 157, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8012230963203478, y=-0.5889999908197879, z=0.07702777082016295, w=-0.07202279680490671)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=0.06)>	COMP<10>
[1740779437.848871]	Q_Header<(2621443, 25265, 257, 173, 250, 8, 58, 211, 51)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 207, 253, 253, 253, 253, 205, 189, 118, 253, 253, 253, 253, 253, 183, 76, 169, 152, 63, 0, 18, 18, 27, 25, 49, 90, 106, 137, 157, 89, 0, 0, 0, 53, 46, 0, 0, 140, 242, 197, 180, 105, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8014334352411615, y=-0.5887310118297345, z=0.07684142068148826, w=-0.07208079255348501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.1, z=0.0)>	COMP<9>
[1740779437.8577883]	Q_Header<(2621443, 25266, 257, 173, 250, 8, 58, 212, 50)>	Q_Data<(0, 0, 54, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 121, 247, 253, 253, 253, 253, 211, 252, 253, 253, 253, 253, 253, 174, 98, 138, 108, 33, 0, 47, 77, 36, 26, 117, 108, 140, 209, 243, 155, 23, 0, 0, 0, 14, 0, 0, 41, 121, 104, 159, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8014334352411615, y=-0.5887310118297345, z=0.07684142068148826, w=-0.07208079255348501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.1, z=0.0)>	COMP<9>
[1740779437.867753]	Q_Header<(2621443, 25267, 257, 173, 250, 8, 58, 213, 44)>	Q_Data<(0, 0, 26, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 50, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 88, 82, 57, 40, 0, 118, 156, 87, 134, 253, 209, 152, 224, 253, 184, 0, 0, 0, 19, 0, 0, 0, 0, 29, 60, 168, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8014334352411615, y=-0.5887310118297345, z=0.07684142068148826, w=-0.07208079255348501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.1, z=0.0)>	COMP<9>
