[1740779813.0407076]	Q_Header<(2621443, 62804, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 77, 249, 219, 253, 253, 253, 246, 219, 221, 145, 61, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45417553607298095, y=-0.8864388268227258, z=0.06994828172821344, w=0.05529942691602214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.024444444444444446, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.19)>	COMP<171>
[1740779815.0209763]	Q_Header<(2621443, 63002, 257, 173, 250, 8, 58, 198, 86)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 9, 11, 0, 0, 6, 12, 0, 0, 0, 0, 14, 10, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 70, 229, 253, 253, 253, 253, 126, 253, 190, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 66, 0, 67, 86, 128, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 106, 179, 58, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 195, 253, 178, 161, 0, 96, 198, 225, 189, 242, 253, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5047683748242406, y=-0.8582893454387511, z=0.0663462180694014, w=0.06439306353561958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.03333333333333333, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.14)>	COMP<161>
[1740779815.031013]	Q_Header<(2621443, 63003, 257, 173, 250, 8, 58, 199, 98)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 12, 20, 19, 9, 0, 0, 0, 10, 21, 6, 0, 21, 0, 16, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 236, 239, 253, 251, 119, 213, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 31, 48, 0, 0, 0, 49, 0, 0, 0, 11, 32, 51, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 188, 74, 29, 0, 100, 24, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 0, 253, 88, 196, 129, 173, 203, 184, 186, 164, 253, 253, 0, 0, 0, 0, 78, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5047683748242406, y=-0.8582893454387511, z=0.0663462180694014, w=0.06439306353561958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.03333333333333333, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.14)>	COMP<161>
[1740779815.0411973]	Q_Header<(2621443, 63004, 257, 173, 250, 8, 58, 200, 88)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 14, 0, 0, 0, 0, 0, 13, 24, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 102, 145, 185, 109, 53, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 74, 0, 81, 0, 0, 71, 149, 162, 0, 191, 248, 87, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 129, 0, 81, 190, 253, 235, 0, 80, 253, 253, 253, 253, 253, 160, 175, 253, 179, 253, 0, 214, 210, 253, 198, 105, 162, 0, 253, 233, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5055095648550195, y=-0.8577548798487791, z=0.06689670165190792, w=0.06512662469214028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.06)>	COMP<161>
[1740779815.050978]	Q_Header<(2621443, 63005, 257, 173, 250, 8, 58, 201, 97)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 0, 0, 0, 21, 17, 15, 4, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 81, 80, 34, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 25, 41, 72, 0, 93, 148, 142, 176, 178, 72, 214, 253, 253, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 220, 248, 253, 27, 253, 253, 253, 242, 151, 0, 117, 253, 253, 253, 95, 179, 253, 253, 137, 134, 137, 0, 0, 222, 234, 253, 0, 228, 195, 253, 215, 0, 0, 33, 87, 144, 0, 0, 74, 93, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5055095648550195, y=-0.8577548798487791, z=0.06689670165190792, w=0.06512662469214028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.06)>	COMP<161>
[1740779815.0609303]	Q_Header<(2621443, 63006, 257, 173, 250, 8, 58, 202, 88)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 29, 19, 0, 0, 0, 20, 29, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 153, 87, 175, 253, 253, 253, 253, 253, 232, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 157, 178, 225, 56, 253, 253, 205, 168, 121, 0, 122, 253, 253, 253, 130, 196, 154, 157, 0, 0, 0, 0, 0, 33, 132, 242, 175, 167, 116, 253, 193, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 121, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5055095648550195, y=-0.8577548798487791, z=0.06689670165190792, w=0.06512662469214028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.06)>	COMP<161>
[1740779815.0709805]	Q_Header<(2621443, 63007, 257, 173, 250, 8, 58, 203, 95)>	Q_Data<(0, 0, 20, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 3, 12, 0, 0, 19, 24, 0, 7, 0, 0, 25, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 159, 146, 253, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 193, 45, 158, 200, 44, 0, 31, 0, 83, 253, 253, 240, 69, 144, 0, 37, 0, 0, 0, 0, 0, 0, 56, 233, 251, 0, 50, 188, 98, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 68, 157, 158, 179, 0, 0, 0, 0, 0, 0, 0, 79, 172, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5055095648550195, y=-0.8577548798487791, z=0.06689670165190792, w=0.06512662469214028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.06)>	COMP<161>
[1740779815.0810173]	Q_Header<(2621443, 63008, 257, 173, 250, 8, 58, 204, 87)>	Q_Data<(0, 0, 29, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 11, 0, 19, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 56, 110, 237, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 141, 198, 187, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 206, 140, 251, 253, 253, 253, 170, 74, 0, 0, 0, 0, 0, 0, 0, 206, 221, 49, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 46, 164, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 77, 0, 51, 0, 0, 0, 0, 0, 0, 0, 58, 253, 177, 195, 35, 68, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5063447796791954, y=-0.8571728647317527, z=0.06744346450645021, w=0.06573448984022341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.02, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.15)>	COMP<164>
[1740779815.0906112]	Q_Header<(2621443, 63009, 257, 173, 250, 8, 58, 205, 73)>	Q_Data<(0, 0, 47, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 9, 0, 16, 23, 0, 15, 0, 0, 0, 0, 36, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 32, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 248, 67, 218, 237, 244, 251, 130, 111, 38, 0, 0, 0, 0, 0, 0, 0, 22, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 223, 141, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5063447796791954, y=-0.8571728647317527, z=0.06744346450645021, w=0.06573448984022341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.02, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.15)>	COMP<164>
[1740779815.1009848]	Q_Header<(2621443, 63010, 257, 173, 250, 8, 58, 206, 85)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 21, 16, 0, 18, 25, 16, 17, 19, 33, 0, 0, 0, 42, 20, 0, 0, 0, 50, 31, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 177, 253, 253, 253, 253, 253, 253, 253, 216, 253, 230, 253, 253, 253, 195, 0, 146, 156, 134, 159, 57, 0, 0, 9, 0, 0, 0, 0, 23, 56, 132, 164, 112, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 232, 156, 114, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5063447796791954, y=-0.8571728647317527, z=0.06744346450645021, w=0.06573448984022341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.02, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.15)>	COMP<164>
[1740779815.1110022]	Q_Header<(2621443, 63011, 257, 173, 250, 8, 58, 207, 86)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 0, 30, 19, 7, 5, 48, 58, 48, 0, 9, 28, 32, 22, 26, 0, 46, 44, 70, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 58, 253, 253, 253, 253, 253, 253, 206, 218, 199, 178, 253, 253, 67, 0, 78, 85, 0, 0, 0, 0, 0, 29, 0, 0, 0, 72, 131, 108, 253, 253, 144, 171, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 81, 0, 52, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5075731716299259, y=-0.8563313609869962, z=0.06817691591036884, w=0.0664679153324903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.01888888888888889, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.16)>	COMP<159>
[1740779815.120885]	Q_Header<(2621443, 63012, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 21, 15, 33, 15, 31, 0, 36, 72, 115, 77, 120, 176, 130, 91, 57, 52, 80, 74, 81, 70, 73, 64, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 161, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 253, 253, 253, 236, 253, 245, 161, 253, 253, 253, 184, 241, 135, 90, 67, 140, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 253, 220, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5075731716299259, y=-0.8563313609869962, z=0.06817691591036884, w=0.0664679153324903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.01888888888888889, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.16)>	COMP<159>
[1740779815.131067]	Q_Header<(2621443, 63013, 257, 173, 250, 8, 58, 209, 84)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 16, 17, 33, 23, 42, 39, 75, 76, 178, 123, 191, 253, 207, 135, 33, 141, 180, 85, 79, 134, 177, 178, 208, 90, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 36, 0, 0, 153, 253, 253, 253, 208, 189, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 204, 0, 157, 253, 133, 174, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 253, 253, 253, 253, 253, 149, 47, 167, 170, 169, 36, 0, 210, 173, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5075731716299259, y=-0.8563313609869962, z=0.06817691591036884, w=0.0664679153324903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.01888888888888889, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.16)>	COMP<159>
[1740779815.141699]	Q_Header<(2621443, 63014, 257, 173, 250, 8, 58, 210, 95)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 28, 30, 26, 123, 187, 84, 196, 142, 225, 253, 242, 149, 65, 212, 253, 234, 197, 232, 240, 253, 253, 176, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 12, 0, 38, 210, 253, 253, 253, 228, 130, 77, 218, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 203, 150, 32, 174, 145, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 78, 51, 237, 253, 136, 253, 190, 253, 77, 32, 224, 248, 253, 89, 88, 253, 253, 253, 103, 0, 145, 223, 232, 226, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5086013283305199, y=-0.8556440683866025, z=0.06872496048243915, w=0.06689392245892833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.012222222222222223, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.01)>	COMP<159>
[1740779815.1510282]	Q_Header<(2621443, 63015, 257, 173, 250, 8, 58, 211, 105)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 27, 23, 26, 56, 50, 199, 253, 196, 170, 171, 246, 253, 243, 130, 158, 252, 253, 253, 253, 253, 234, 253, 253, 201, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 2, 0, 0, 0, 0, 0, 9, 198, 253, 253, 253, 197, 65, 100, 161, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 113, 0, 0, 123, 84, 0, 0, 0, 0, 0, 0, 30, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 247, 253, 109, 105, 128, 186, 0, 0, 176, 230, 253, 134, 94, 253, 253, 253, 121, 113, 104, 253, 253, 253, 189, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5086013283305199, y=-0.8556440683866025, z=0.06872496048243915, w=0.06689392245892833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.012222222222222223, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.01)>	COMP<159>
[1740779815.161033]	Q_Header<(2621443, 63016, 257, 173, 250, 8, 58, 212, 110)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 22, 28, 18, 53, 133, 171, 217, 253, 253, 253, 231, 170, 239, 238, 167, 198, 228, 253, 253, 253, 253, 161, 240, 253, 149, 30, 9, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 36, 53, 0, 0, 0, 0, 0, 0, 0, 143, 230, 221, 198, 134, 0, 72, 104, 54, 183, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 130, 32, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 34, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 253, 193, 112, 0, 0, 128, 71, 0, 0, 73, 130, 192, 75, 221, 253, 253, 200, 105, 116, 0, 253, 253, 253, 253, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5086013283305199, y=-0.8556440683866025, z=0.06872496048243915, w=0.06689392245892833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.012222222222222223, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.01)>	COMP<159>
[1740779815.1709397]	Q_Header<(2621443, 63017, 257, 173, 250, 8, 58, 213, 97)>	Q_Data<(0, 0, 11, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 27, 26, 17, 22, 163, 253, 165, 253, 253, 253, 253, 253, 111, 253, 253, 253, 113, 253, 229, 253, 253, 48, 145, 134, 21, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 106, 52, 80, 67, 0, 0, 23, 0, 47, 116, 105, 253, 165, 253, 253, 253, 181, 253, 253, 253, 178, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 34, 0, 70, 0, 253, 253, 253, 185, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5086013283305199, y=-0.8556440683866025, z=0.06872496048243915, w=0.06689392245892833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.012222222222222223, z=0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.01)>	COMP<159>
[1740779815.1808908]	Q_Header<(2621443, 63018, 257, 173, 250, 8, 58, 214, 64)>	Q_Data<(0, 0, 20, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 20, 0, 85, 110, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 210, 146, 253, 233, 67, 71, 80, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 211, 241, 253, 253, 243, 253, 253, 253, 253, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 146, 160, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 72, 0, 0, 0, 0, 0, 188, 198, 122, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5097022249078439, y=-0.854915466924221, z=0.0693356157939541, w=0.06719939523692206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.006666666666666667, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.03, z=0.04)>	COMP<163>
