[1740779875.5312567]	Q_Header<(2621443, 3518, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 166, 253, 253, 253, 150, 253, 130, 224, 247, 201, 253, 253, 253, 253, 206, 126, 68, 60, 37, 22, 15, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22546129750121852, y=-0.9700206825086264, z=0.0809927292323002, w=0.040832054149516836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03111111111111111, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.08)>	COMP<159>
[1740779877.5514758]	Q_Header<(2621443, 3720, 257, 173, 250, 8, 58, 202, 92)>	Q_Data<(0, 0, 57, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 23, 16, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 89, 69, 209, 201, 74, 77, 127, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 36, 67, 68, 96, 61, 0, 0, 0, 0, 106, 116, 0, 141, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 210, 253, 205, 0, 165, 253, 182, 0, 175, 253, 253, 253, 185, 76, 0, 139, 192, 253, 201, 153, 77, 187, 214, 0, 253, 203, 253, 253, 34, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18786657031467605, y=-0.9779071441136256, z=0.08483902947933714, w=0.03472907034082218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779877.5614898]	Q_Header<(2621443, 3721, 257, 173, 250, 8, 58, 203, 102)>	Q_Data<(0, 0, 14, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 17, 0, 0, 0, 0, 0, 18, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 0, 0, 0, 0, 0, 0, 0, 91, 88, 0, 0, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 47, 0, 96, 113, 30, 41, 71, 30, 60, 114, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 253, 239, 253, 253, 253, 182, 180, 43, 0, 253, 253, 253, 60, 138, 253, 253, 253, 98, 0, 0, 66, 171, 253, 244, 19, 118, 162, 253, 91, 195, 128, 50, 220, 0, 0, 47, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 250, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18786657031467605, y=-0.9779071441136256, z=0.08483902947933714, w=0.03472907034082218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779877.5715322]	Q_Header<(2621443, 3722, 257, 173, 250, 8, 58, 204, 96)>	Q_Data<(0, 0, 26, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 14, 0, 0, 14, 15, 0, 0, 13, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 48, 0, 44, 108, 99, 32, 62, 173, 87, 175, 66, 177, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 209, 253, 209, 205, 253, 253, 61, 84, 0, 57, 253, 253, 253, 82, 0, 151, 137, 138, 0, 0, 0, 0, 106, 253, 162, 156, 204, 166, 224, 165, 48, 0, 0, 0, 0, 0, 58, 106, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 143, 0, 100, 120, 253, 203, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18786657031467605, y=-0.9779071441136256, z=0.08483902947933714, w=0.03472907034082218)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.07)>	COMP<166>
[1740779877.581519]	Q_Header<(2621443, 3723, 257, 173, 250, 8, 58, 205, 98)>	Q_Data<(0, 0, 43, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 24, 8, 0, 21, 26, 0, 0, 0, 0, 0, 0, 4, 0, 12, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 65, 28, 44, 108, 183, 253, 253, 253, 253, 231, 222, 163, 210, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 182, 218, 171, 110, 140, 158, 0, 0, 0, 103, 253, 253, 253, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 159, 127, 103, 161, 113, 0, 0, 0, 0, 0, 0, 37, 59, 0, 0, 0, 0, 0, 0, 0, 160, 206, 0, 0, 0, 197, 246, 216, 140, 253, 253, 218, 181, 253, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1875595951123477, y=-0.9779588000277083, z=0.08459407706661697, w=0.03552218820546253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.01)>	COMP<162>
[1740779877.5929053]	Q_Header<(2621443, 3724, 257, 173, 250, 8, 58, 206, 86)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 26, 10, 0, 6, 0, 26, 24, 0, 0, 18, 0, 0, 0, 9, 0, 3, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 44, 150, 45, 247, 253, 253, 253, 253, 253, 253, 253, 209, 229, 9, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 189, 253, 253, 115, 103, 0, 0, 0, 0, 0, 68, 253, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 179, 187, 0, 0, 0, 182, 223, 79, 0, 253, 253, 253, 253, 253, 79, 66, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1875595951123477, y=-0.9779588000277083, z=0.08459407706661697, w=0.03552218820546253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.01)>	COMP<162>
[1740779877.6023085]	Q_Header<(2621443, 3725, 257, 173, 250, 8, 58, 207, 79)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 0, 34, 7, 0, 19, 0, 7, 4, 0, 0, 33, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 72, 78, 225, 253, 179, 253, 253, 253, 253, 253, 253, 241, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 253, 253, 253, 253, 95, 253, 161, 0, 160, 246, 253, 84, 96, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 65, 69, 0, 0, 0, 0, 0, 0, 0, 249, 253, 253, 253, 253, 86, 76, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1875595951123477, y=-0.9779588000277083, z=0.08459407706661697, w=0.03552218820546253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.01)>	COMP<162>
[1740779877.612627]	Q_Header<(2621443, 3726, 257, 173, 250, 8, 58, 208, 68)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 16, 34, 0, 0, 0, 6, 0, 18, 0, 0, 32, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 116, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 195, 169, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 228, 161, 82, 44, 144, 85, 180, 159, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 203, 253, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18713866426693498, y=-0.9780528232920307, z=0.08404759970501287, w=0.03643893756273978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.04888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<162>
[1740779877.6223621]	Q_Header<(2621443, 3727, 257, 173, 250, 8, 58, 209, 77)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 14, 17, 30, 15, 25, 0, 0, 8, 11, 0, 32, 34, 11, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 253, 248, 140, 250, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 0, 140, 54, 122, 52, 81, 0, 0, 0, 0, 49, 0, 36, 32, 0, 0, 0, 138, 180, 147, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 95, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18713866426693498, y=-0.9780528232920307, z=0.08404759970501287, w=0.03643893756273978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.04888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<162>
[1740779877.631325]	Q_Header<(2621443, 3728, 257, 173, 250, 8, 58, 210, 80)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11, 12, 22, 13, 31, 21, 0, 2, 0, 0, 44, 34, 8, 0, 8, 18, 15, 0, 0, 0, 28, 54, 13, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 148, 116, 253, 253, 253, 253, 253, 253, 253, 253, 213, 142, 193, 36, 105, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 54, 0, 0, 0, 253, 253, 253, 200, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18713866426693498, y=-0.9780528232920307, z=0.08404759970501287, w=0.03643893756273978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.04888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<162>
[1740779877.6414328]	Q_Header<(2621443, 3729, 257, 173, 250, 8, 58, 211, 76)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 11, 0, 8, 0, 19, 15, 20, 26, 0, 29, 52, 40, 31, 29, 0, 55, 36, 25, 0, 0, 24, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 30, 0, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 91, 253, 253, 253, 191, 251, 200, 253, 253, 123, 0, 35, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18713866426693498, y=-0.9780528232920307, z=0.08404759970501287, w=0.03643893756273978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.04888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<162>
[1740779877.6514199]	Q_Header<(2621443, 3730, 257, 173, 250, 8, 58, 212, 86)>	Q_Data<(0, 0, 5, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 0, 18, 0, 26, 23, 0, 12, 24, 29, 53, 63, 75, 39, 68, 54, 51, 19, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 63, 36, 37, 78, 169, 253, 253, 253, 253, 237, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 202, 0, 253, 253, 247, 29, 129, 161, 248, 121, 50, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 212, 253, 253, 253, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 173, 188, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18689344189782672, y=-0.9781082320093641, z=0.08368089772760301, w=0.037049091845846115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.044444444444444446, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.16)>	COMP<159>
[1740779877.6614618]	Q_Header<(2621443, 3731, 257, 173, 250, 8, 58, 213, 94)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 25, 0, 18, 0, 28, 19, 32, 54, 106, 102, 114, 55, 98, 120, 104, 77, 110, 105, 146, 125, 34, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 41, 49, 25, 24, 0, 0, 0, 28, 99, 11, 0, 120, 194, 253, 253, 243, 160, 110, 185, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 19, 162, 96, 195, 253, 144, 84, 62, 138, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 200, 253, 211, 210, 221, 192, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 49, 253, 253, 151, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18689344189782672, y=-0.9781082320093641, z=0.08368089772760301, w=0.037049091845846115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.044444444444444446, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.16)>	COMP<159>
[1740779877.6715503]	Q_Header<(2621443, 3732, 257, 173, 250, 8, 58, 214, 105)>	Q_Data<(0, 0, 12, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 23, 0, 28, 28, 58, 75, 5, 116, 193, 150, 126, 77, 165, 253, 192, 36, 184, 200, 253, 253, 198, 83, 0, 0, 0, 0, 0, 0, 0, 38, 0, 33, 65, 58, 0, 27, 0, 0, 0, 79, 0, 0, 153, 169, 253, 253, 183, 84, 22, 150, 127, 183, 253, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 84, 122, 142, 136, 0, 41, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 253, 253, 42, 112, 56, 158, 0, 53, 0, 0, 0, 0, 0, 0, 19, 0, 111, 0, 253, 253, 253, 253, 207, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18689344189782672, y=-0.9781082320093641, z=0.08368089772760301, w=0.037049091845846115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.044444444444444446, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.16)>	COMP<159>
[1740779877.6815534]	Q_Header<(2621443, 3733, 257, 173, 250, 8, 58, 215, 108)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 0, 0, 17, 15, 31, 59, 118, 132, 33, 175, 253, 184, 116, 106, 252, 253, 253, 225, 171, 245, 253, 253, 253, 200, 63, 0, 0, 0, 0, 19, 0, 33, 0, 40, 42, 42, 0, 20, 0, 0, 0, 29, 0, 55, 179, 178, 253, 244, 194, 125, 0, 43, 142, 177, 143, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 125, 106, 126, 0, 69, 0, 54, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 122, 181, 253, 253, 253, 79, 0, 0, 0, 0, 107, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18664992144101958, y=-0.9781725444780183, z=0.08325392179383607, w=0.037537508726692946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.028888888888888888, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.24)>	COMP<163>
[1740779877.691498]	Q_Header<(2621443, 3734, 257, 173, 250, 8, 58, 216, 92)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 31, 82, 142, 171, 160, 57, 197, 253, 153, 151, 185, 253, 253, 253, 253, 96, 206, 253, 253, 240, 249, 116, 40, 21, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 166, 188, 230, 48, 130, 91, 0, 0, 129, 191, 74, 117, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 101, 127, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 253, 253, 253, 236, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 253, 253, 253, 148, 0, 0, 0, 42, 112, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18664992144101958, y=-0.9781725444780183, z=0.08325392179383607, w=0.037537508726692946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.028888888888888888, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.24)>	COMP<163>
[1740779877.7014356]	Q_Header<(2621443, 3735, 257, 173, 250, 8, 58, 217, 93)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 34, 128, 212, 204, 166, 67, 154, 143, 224, 174, 253, 253, 253, 253, 253, 227, 114, 253, 253, 232, 220, 115, 36, 6, 0, 0, 0, 0, 32, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 131, 156, 114, 11, 32, 29, 0, 0, 96, 152, 37, 50, 46, 253, 253, 253, 253, 253, 253, 253, 241, 253, 149, 115, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 253, 157, 34, 0, 0, 0, 102, 137, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 253, 209, 53, 0, 0, 0, 0, 62, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18664992144101958, y=-0.9781725444780183, z=0.08325392179383607, w=0.037537508726692946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.028888888888888888, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.24)>	COMP<163>
[1740779877.7114642]	Q_Header<(2621443, 3736, 257, 173, 250, 8, 58, 218, 79)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 41, 61, 203, 253, 239, 187, 162, 124, 243, 253, 132, 253, 227, 253, 253, 253, 253, 213, 143, 216, 253, 212, 118, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 86, 23, 32, 0, 0, 0, 0, 21, 54, 0, 24, 0, 253, 253, 253, 253, 253, 253, 253, 252, 185, 120, 106, 68, 0, 43, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 216, 0, 0, 0, 0, 0, 130, 219, 159, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1862813853359662, y=-0.9782824522165354, z=0.08270356393520124, w=0.037720149455316876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0033333333333333335, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.29)>	COMP<163>
