[1740780580.4663646]	Q_Header<(2621443, 8482, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 0, 24, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 16, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4014882848865804, y=-0.9107033595002533, z=0.09619117315008371, w=-0.013183561802295738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.25, z=0.33)>	COMP<149>
[1740780582.3665035]	Q_Header<(2621443, 8672, 257, 173, 250, 8, 58, 190, 72)>	Q_Data<(0, 0, 62, 59, 82, 63, 0, 0, 91, 0, 14, 0, 65, 105, 24, 0, 34, 24, 59, 34, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 253, 161, 141, 96, 133, 253, 253, 195, 99, 96, 98, 82, 8, 40, 0, 40, 0, 0, 0, 102, 107, 25, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 201, 253, 253, 232, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3848934945220729, y=-0.9181656895172126, z=0.09332416002604653, w=-0.01092545758316699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.05, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=-0.36)>	COMP<142>
[1740780582.3765674]	Q_Header<(2621443, 8673, 257, 173, 250, 8, 58, 191, 58)>	Q_Data<(0, 0, 56, 0, 60, 68, 5, 73, 89, 69, 0, 0, 77, 91, 0, 0, 27, 33, 70, 46, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 150, 152, 58, 65, 66, 162, 197, 240, 102, 138, 52, 95, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 200, 219, 205, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3859326994097916, y=-0.9178642944368884, z=0.0919207093644071, w=-0.011474829588651087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.06, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.35)>	COMP<142>
[1740780582.3865166]	Q_Header<(2621443, 8674, 257, 173, 250, 8, 58, 192, 54)>	Q_Data<(0, 0, 29, 0, 67, 66, 83, 26, 84, 73, 0, 0, 59, 55, 0, 0, 21, 29, 53, 38, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 46, 49, 47, 75, 117, 109, 169, 111, 121, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 141, 81, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3859326994097916, y=-0.9178642944368884, z=0.0919207093644071, w=-0.011474829588651087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.06, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.35)>	COMP<142>
[1740780582.3964407]	Q_Header<(2621443, 8675, 257, 173, 250, 8, 58, 193, 51)>	Q_Data<(0, 0, 69, 52, 58, 43, 86, 15, 66, 62, 34, 97, 0, 0, 0, 0, 10, 0, 19, 37, 0, 0, 16, 13, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 48, 37, 0, 38, 69, 72, 126, 85, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3859326994097916, y=-0.9178642944368884, z=0.0919207093644071, w=-0.011474829588651087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.06, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.35)>	COMP<142>
[1740780582.4071999]	Q_Header<(2621443, 8676, 257, 173, 250, 8, 58, 194, 47)>	Q_Data<(0, 0, 0, 0, 82, 0, 86, 16, 0, 58, 78, 84, 0, 0, 0, 0, 62, 0, 30, 32, 0, 0, 22, 17, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 18, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 33, 75, 91, 42, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3867727726473671, y=-0.9175859024744385, z=0.0910628020814063, w=-0.012267843980135836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.17)>	COMP<140>
[1740780582.4163556]	Q_Header<(2621443, 8677, 257, 173, 250, 8, 58, 195, 33)>	Q_Data<(0, 0, 61, 70, 30, 58, 74, 0, 0, 73, 100, 45, 0, 0, 0, 0, 97, 0, 23, 32, 28, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 64, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3867727726473671, y=-0.9175859024744385, z=0.0910628020814063, w=-0.012267843980135836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.17)>	COMP<140>
[1740780582.4263368]	Q_Header<(2621443, 8678, 257, 173, 250, 8, 58, 196, 40)>	Q_Data<(0, 0, 62, 75, 83, 84, 80, 0, 65, 85, 94, 98, 0, 0, 0, 0, 125, 31, 19, 38, 33, 13, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3867727726473671, y=-0.9175859024744385, z=0.0910628020814063, w=-0.012267843980135836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.17)>	COMP<140>
[1740780582.4363756]	Q_Header<(2621443, 8679, 257, 173, 250, 8, 58, 197, 36)>	Q_Data<(0, 0, 54, 0, 12, 0, 69, 0, 74, 72, 71, 36, 0, 0, 0, 0, 145, 59, 46, 62, 87, 37, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3867727726473671, y=-0.9175859024744385, z=0.0910628020814063, w=-0.012267843980135836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.17)>	COMP<140>
[1740780582.4470448]	Q_Header<(2621443, 8680, 257, 173, 250, 8, 58, 198, 34)>	Q_Data<(0, 0, 54, 78, 83, 31, 67, 0, 83, 34, 50, 0, 0, 0, 0, 0, 155, 77, 94, 80, 84, 27, 0, 32, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38762171543958335, y=-0.9172676368038888, z=0.09051220343204253, w=-0.013305232871331943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.08333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.17, z=-0.03)>	COMP<143>
[1740780582.456304]	Q_Header<(2621443, 8681, 257, 173, 250, 8, 58, 199, 24)>	Q_Data<(0, 0, 57, 0, 61, 0, 73, 32, 91, 0, 0, 0, 0, 0, 0, 0, 145, 82, 130, 180, 129, 56, 19, 59, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38762171543958335, y=-0.9172676368038888, z=0.09051220343204253, w=-0.013305232871331943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.08333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.17, z=-0.03)>	COMP<143>
[1740780582.4663625]	Q_Header<(2621443, 8682, 257, 173, 250, 8, 58, 200, 24)>	Q_Data<(0, 0, 0, 72, 69, 0, 49, 71, 90, 0, 0, 0, 0, 0, 0, 0, 104, 71, 133, 226, 193, 85, 26, 61, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38762171543958335, y=-0.9172676368038888, z=0.09051220343204253, w=-0.013305232871331943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.08333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.17, z=-0.03)>	COMP<143>
[1740780582.4763887]	Q_Header<(2621443, 8683, 257, 173, 250, 8, 58, 201, 25)>	Q_Data<(0, 0, 0, 65, 69, 0, 53, 34, 31, 0, 0, 0, 0, 0, 79, 54, 94, 97, 91, 207, 193, 79, 59, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38861483986798157, y=-0.9168795546563246, z=0.08996674634292522, w=-0.014709624062852766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.08, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.08)>	COMP<143>
[1740780582.4863207]	Q_Header<(2621443, 8684, 257, 173, 250, 8, 58, 202, 24)>	Q_Data<(0, 0, 0, 79, 46, 0, 48, 25, 0, 0, 0, 0, 0, 0, 137, 110, 131, 119, 68, 144, 145, 45, 70, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38861483986798157, y=-0.9168795546563246, z=0.08996674634292522, w=-0.014709624062852766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.08, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.08)>	COMP<143>
[1740780582.4963403]	Q_Header<(2621443, 8685, 257, 173, 250, 8, 58, 203, 28)>	Q_Data<(0, 0, 0, 72, 0, 65, 0, 51, 0, 0, 0, 0, 0, 87, 140, 99, 134, 109, 78, 73, 81, 0, 58, 27, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38861483986798157, y=-0.9168795546563246, z=0.08996674634292522, w=-0.014709624062852766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.08, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.08)>	COMP<143>
[1740780582.5072742]	Q_Header<(2621443, 8686, 257, 173, 250, 8, 58, 204, 27)>	Q_Data<(0, 0, 0, 22, 69, 65, 8, 34, 47, 0, 0, 0, 0, 109, 114, 0, 120, 89, 57, 32, 16, 0, 27, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38933836665478694, y=-0.9165534177856929, z=0.0899646892066399, w=-0.015868941108362532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.07222222222222222, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.18)>	COMP<138>
[1740780582.5163245]	Q_Header<(2621443, 8687, 257, 173, 250, 8, 58, 205, 27)>	Q_Data<(0, 0, 0, 79, 78, 63, 61, 0, 5, 0, 0, 0, 0, 93, 96, 0, 110, 98, 47, 30, 25, 0, 0, 11, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38933836665478694, y=-0.9165534177856929, z=0.0899646892066399, w=-0.015868941108362532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.07222222222222222, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.18)>	COMP<138>
[1740780582.528165]	Q_Header<(2621443, 8688, 257, 173, 250, 8, 58, 206, 28)>	Q_Data<(0, 0, 54, 0, 0, 85, 72, 0, 0, 0, 0, 0, 0, 0, 18, 0, 95, 97, 42, 23, 54, 15, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38933836665478694, y=-0.9165534177856929, z=0.0899646892066399, w=-0.015868941108362532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.07222222222222222, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.18)>	COMP<138>
