[1740780070.502613]	Q_Header<(2621443, 23018, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 132, 253, 253, 253, 253, 253, 71, 58, 125, 199, 128, 131, 0, 38, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 0, 0, 0, 0, 102, 128, 88, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 10, 40, 98, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3920277585551854, y=-0.9152807515636867, z=0.09045385928363456, w=-0.01983637264991986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.014444444444444444, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.14)>	COMP<185>
[1740780072.422631]	Q_Header<(2621443, 23210, 257, 173, 250, 8, 58, 192, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 23, 14, 0, 27, 11, 0, 16, 36, 70, 133, 132, 206, 169, 160, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 253, 253, 69, 20, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30578772249771635, y=-0.9472705495338438, z=0.09515430326825146, w=-0.010864314292334034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0077777777777777776, z=0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.1)>	COMP<174>
[1740780072.4357767]	Q_Header<(2621443, 23211, 257, 173, 250, 8, 58, 193, 55)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 20, 14, 26, 28, 0, 12, 0, 59, 78, 68, 158, 150, 91, 253, 253, 253, 253, 253, 253, 253, 136, 253, 253, 188, 253, 253, 209, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 90, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30578772249771635, y=-0.9472705495338438, z=0.09515430326825146, w=-0.010864314292334034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0077777777777777776, z=0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.1)>	COMP<174>
[1740780072.4431555]	Q_Header<(2621443, 23212, 257, 173, 250, 8, 58, 194, 66)>	Q_Data<(0, 0, 13, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 2, 0, 19, 9, 0, 9, 0, 39, 57, 26, 95, 91, 135, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 236, 253, 253, 250, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 30, 0, 23, 35, 0, 0, 89, 57, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 253, 72, 0, 0, 0, 0, 0, 0, 61, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30438951007684323, y=-0.9477762808247888, z=0.09460672561040848, w=-0.010803477698736968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.01)>	COMP<174>
[1740780072.4528701]	Q_Header<(2621443, 23213, 257, 173, 250, 8, 58, 195, 96)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 0, 0, 14, 0, 0, 0, 0, 30, 7, 16, 0, 0, 53, 53, 75, 147, 210, 151, 253, 253, 253, 150, 253, 253, 251, 206, 253, 253, 161, 62, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 40, 40, 0, 0, 0, 80, 167, 207, 174, 127, 0, 0, 66, 62, 0, 157, 242, 147, 221, 159, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 253, 62, 29, 0, 0, 0, 0, 0, 173, 112, 0, 48, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30438951007684323, y=-0.9477762808247888, z=0.09460672561040848, w=-0.010803477698736968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.01)>	COMP<174>
[1740780072.462838]	Q_Header<(2621443, 23214, 257, 173, 250, 8, 58, 196, 91)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 12, 8, 0, 25, 0, 21, 64, 101, 136, 253, 253, 253, 253, 253, 253, 135, 91, 244, 253, 253, 73, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 80, 0, 0, 0, 0, 0, 57, 0, 108, 64, 75, 65, 191, 243, 45, 108, 253, 253, 248, 177, 32, 71, 202, 166, 115, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 0, 107, 0, 0, 0, 0, 0, 219, 165, 0, 253, 253, 135, 0, 0, 0, 99, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30438951007684323, y=-0.9477762808247888, z=0.09460672561040848, w=-0.010803477698736968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.008888888888888889, z=0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.01)>	COMP<174>
[1740780072.4738183]	Q_Header<(2621443, 23215, 257, 173, 250, 8, 58, 197, 111)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 0, 6, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64, 94, 191, 247, 253, 253, 253, 253, 240, 222, 199, 253, 253, 96, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 95, 35, 0, 12, 0, 61, 134, 57, 129, 0, 253, 241, 253, 253, 177, 253, 204, 253, 253, 155, 63, 68, 253, 231, 129, 253, 253, 253, 253, 253, 0, 0, 0, 0, 87, 66, 0, 115, 253, 253, 253, 59, 49, 0, 0, 0, 0, 90, 253, 208, 253, 253, 253, 253, 0, 0, 131, 181, 0, 0, 108, 133, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 127, 124, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3033498164230422, y=-0.9481360258180157, z=0.09436193484708717, w=-0.01062029538382482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.013333333333333334, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.06)>	COMP<168>
[1740780072.4830031]	Q_Header<(2621443, 23216, 257, 173, 250, 8, 58, 198, 120)>	Q_Data<(0, 0, 29, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 17, 24, 17, 23, 13, 10, 0, 0, 36, 14, 10, 0, 0, 0, 0, 0, 0, 14, 41, 95, 136, 247, 253, 253, 253, 253, 253, 201, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 33, 53, 0, 0, 0, 71, 120, 109, 96, 144, 253, 225, 150, 213, 253, 253, 253, 253, 227, 253, 193, 253, 253, 143, 156, 65, 224, 186, 0, 253, 253, 253, 253, 253, 0, 0, 0, 0, 216, 212, 210, 232, 204, 253, 208, 129, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 253, 253, 0, 0, 160, 220, 0, 0, 180, 186, 87, 98, 0, 0, 0, 0, 0, 70, 36, 0, 216, 253, 0, 0, 156, 54, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3033498164230422, y=-0.9481360258180157, z=0.09436193484708717, w=-0.01062029538382482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.013333333333333334, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.06)>	COMP<168>
[1740780072.4929144]	Q_Header<(2621443, 23217, 257, 173, 250, 8, 58, 199, 121)>	Q_Data<(0, 0, 48, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 24, 17, 24, 0, 20, 0, 0, 37, 30, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 31, 147, 192, 182, 100, 231, 228, 144, 222, 170, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 45, 60, 66, 111, 177, 250, 253, 253, 246, 114, 230, 253, 253, 253, 253, 253, 253, 253, 164, 253, 213, 253, 253, 253, 253, 253, 78, 61, 35, 211, 216, 253, 253, 251, 0, 0, 0, 0, 233, 245, 253, 253, 62, 80, 0, 149, 0, 0, 0, 0, 0, 197, 253, 253, 253, 253, 253, 253, 79, 0, 135, 207, 0, 0, 190, 141, 73, 0, 0, 0, 0, 0, 0, 162, 128, 0, 202, 253, 23, 63, 0, 0, 83, 253, 253, 0, 162, 106, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3033498164230422, y=-0.9481360258180157, z=0.09436193484708717, w=-0.01062029538382482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.013333333333333334, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.06)>	COMP<168>
[1740780072.5029852]	Q_Header<(2621443, 23218, 257, 173, 250, 8, 58, 200, 124)>	Q_Data<(0, 0, 69, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 11, 0, 17, 0, 0, 33, 23, 0, 0, 0, 10, 0, 0, 14, 0, 0, 23, 43, 76, 85, 74, 46, 148, 123, 67, 104, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 80, 79, 177, 121, 221, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 253, 112, 253, 253, 225, 253, 253, 253, 253, 253, 253, 253, 179, 188, 179, 173, 157, 176, 193, 0, 0, 0, 0, 21, 190, 185, 253, 253, 107, 0, 73, 116, 0, 0, 0, 0, 0, 158, 253, 252, 209, 253, 253, 137, 0, 0, 0, 129, 0, 0, 142, 69, 0, 0, 0, 0, 0, 0, 45, 123, 121, 0, 137, 216, 51, 116, 0, 0, 253, 253, 253, 217, 237, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3033498164230422, y=-0.9481360258180157, z=0.09436193484708717, w=-0.01062029538382482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.013333333333333334, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.06)>	COMP<168>
[1740780072.5129654]	Q_Header<(2621443, 23219, 257, 173, 250, 8, 58, 201, 104)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 8, 15, 7, 0, 21, 15, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 56, 73, 42, 62, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35, 73, 0, 66, 89, 103, 177, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 253, 253, 253, 253, 253, 253, 217, 253, 236, 128, 201, 179, 106, 0, 0, 0, 0, 22, 102, 83, 231, 233, 73, 0, 0, 88, 0, 0, 0, 0, 0, 73, 253, 173, 0, 137, 170, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 62, 0, 0, 32, 0, 0, 90, 0, 0, 0, 64, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30225273878926795, y=-0.9485071810955622, z=0.09417931663001625, w=-0.010376204683799586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.0)>	COMP<171>
[1740780072.5228357]	Q_Header<(2621443, 23220, 257, 173, 250, 8, 58, 202, 87)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 15, 0, 15, 26, 0, 0, 12, 15, 9, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 12, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62, 0, 81, 134, 135, 253, 253, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 222, 253, 253, 0, 186, 183, 91, 0, 0, 0, 0, 0, 0, 0, 86, 26, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 15, 0, 58, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 221, 192, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30225273878926795, y=-0.9485071810955622, z=0.09417931663001625, w=-0.010376204683799586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.0)>	COMP<171>
[1740780072.533271]	Q_Header<(2621443, 23221, 257, 173, 250, 8, 58, 203, 77)>	Q_Data<(0, 0, 24, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 0, 0, 5, 0, 10, 31, 0, 16, 7, 13, 0, 0, 0, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 95, 192, 243, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 232, 253, 253, 253, 253, 181, 159, 156, 230, 253, 209, 79, 126, 125, 71, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 34, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 124, 170, 71, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30225273878926795, y=-0.9485071810955622, z=0.09417931663001625, w=-0.010376204683799586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.0)>	COMP<171>
[1740780072.5428362]	Q_Header<(2621443, 23222, 257, 173, 250, 8, 58, 204, 67)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 0, 0, 0, 12, 0, 26, 0, 5, 8, 17, 0, 4, 0, 26, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 95, 231, 212, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 75, 133, 253, 253, 253, 225, 0, 145, 169, 195, 32, 130, 42, 57, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30225273878926795, y=-0.9485071810955622, z=0.09417931663001625, w=-0.010376204683799586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.0)>	COMP<171>
[1740780072.5527568]	Q_Header<(2621443, 23223, 257, 173, 250, 8, 58, 205, 68)>	Q_Data<(0, 0, 41, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 0, 20, 2, 23, 0, 3, 14, 0, 0, 27, 33, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 136, 253, 253, 253, 253, 105, 0, 25, 57, 90, 15, 102, 0, 0, 141, 0, 0, 0, 0, 0, 39, 87, 148, 151, 152, 72, 0, 0, 80, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091057425661544, y=-0.9489364498920082, z=0.0941795164458332, w=-0.010132080187950946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.021111111111111112, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.02, z=-0.05)>	COMP<171>
[1740780072.5678682]	Q_Header<(2621443, 23224, 257, 173, 250, 8, 58, 206, 72)>	Q_Data<(0, 0, 52, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 17, 0, 0, 0, 0, 0, 9, 28, 0, 0, 31, 8, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 125, 253, 253, 246, 253, 253, 253, 206, 253, 253, 253, 223, 0, 0, 0, 0, 98, 93, 95, 0, 0, 156, 65, 0, 0, 0, 0, 49, 202, 253, 253, 218, 221, 140, 132, 208, 183, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091057425661544, y=-0.9489364498920082, z=0.0941795164458332, w=-0.010132080187950946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.021111111111111112, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.02, z=-0.05)>	COMP<171>
[1740780072.5740235]	Q_Header<(2621443, 23225, 257, 173, 250, 8, 58, 207, 82)>	Q_Data<(0, 0, 61, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 11, 18, 0, 0, 6, 21, 0, 27, 22, 13, 0, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 0, 0, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 200, 237, 232, 253, 253, 203, 253, 253, 214, 253, 253, 253, 96, 216, 253, 249, 90, 0, 0, 0, 0, 0, 45, 31, 0, 0, 107, 31, 35, 21, 0, 0, 0, 253, 253, 253, 228, 253, 219, 214, 253, 182, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2998591080452342, y=-0.9492588453953852, z=0.09429723629755482, w=-0.010009544823818117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.05)>	COMP<165>
[1740780072.5827425]	Q_Header<(2621443, 23226, 257, 173, 250, 8, 58, 208, 72)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 14, 21, 23, 0, 0, 8, 0, 3, 39, 20, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 59, 0, 20, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 140, 126, 91, 150, 0, 167, 178, 125, 0, 46, 112, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 129, 253, 253, 245, 181, 253, 197, 208, 229, 90, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2998591080452342, y=-0.9492588453953852, z=0.09429723629755482, w=-0.010009544823818117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.05)>	COMP<165>
