[1740779291.3372939]	Q_Header<(2621443, 10554, 257, 173, 250, 8, 58, 0, 65)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 46, 74, 124, 253, 253, 80, 182, 214, 177, 253, 253, 253, 238, 59, 253, 253, 229, 108, 114, 101, 180, 181, 147, 149, 253, 253, 153, 228, 253, 253, 167, 65, 40, 164, 108, 2, 17, 155, 136, 168, 136, 31, 0, 0, 0, 48, 112, 145, 104, 21, 26, 95, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6709131813062126, y=0.7356729052296016, z=-0.05810674568809265, w=-0.07269446860768733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.03)>	COMP<180>
[1740779293.2071772]	Q_Header<(2621443, 10742, 257, 173, 250, 8, 58, 188, 81)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 24, 5, 46, 113, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 185, 9, 165, 253, 253, 253, 253, 253, 253, 170, 62, 37, 107, 166, 195, 187, 58, 171, 217, 251, 206, 64, 96, 95, 253, 253, 166, 165, 44, 69, 30, 0, 70, 87, 0, 0, 0, 0, 0, 0, 0, 0, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 130, 18, 37, 0, 0, 0, 90, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7547713804902256, y=0.6493011439151724, z=-0.04852363314650893, w=-0.0798351096297279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.06, z=-0.05)>	COMP<153>
[1740779293.2170997]	Q_Header<(2621443, 10743, 257, 173, 250, 8, 58, 189, 73)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 37, 91, 148, 240, 253, 253, 253, 205, 253, 253, 253, 253, 253, 253, 253, 149, 67, 198, 244, 253, 253, 253, 253, 253, 163, 67, 75, 56, 199, 252, 248, 99, 253, 253, 180, 142, 26, 0, 0, 96, 113, 83, 51, 65, 43, 0, 0, 112, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 158, 177, 199, 0, 0, 0, 0, 0, 0, 0, 203, 182, 59, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7547713804902256, y=0.6493011439151724, z=-0.04852363314650893, w=-0.0798351096297279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.06, z=-0.05)>	COMP<153>
[1740779293.2270632]	Q_Header<(2621443, 10744, 257, 173, 250, 8, 58, 190, 77)>	Q_Data<(0, 0, 52, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 165, 214, 248, 253, 253, 242, 215, 253, 253, 240, 253, 253, 197, 223, 89, 69, 181, 253, 253, 253, 253, 253, 194, 11, 96, 122, 93, 172, 249, 253, 93, 253, 253, 181, 169, 0, 0, 26, 3, 0, 66, 116, 64, 0, 0, 48, 114, 0, 0, 0, 0, 0, 0, 0, 16, 0, 66, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 66, 22, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7547713804902256, y=0.6493011439151724, z=-0.04852363314650893, w=-0.0798351096297279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.06, z=-0.05)>	COMP<153>
[1740779293.2370455]	Q_Header<(2621443, 10745, 257, 173, 250, 8, 58, 191, 68)>	Q_Data<(0, 0, 28, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 180, 195, 253, 253, 253, 208, 230, 253, 253, 197, 161, 163, 112, 148, 65, 47, 253, 253, 253, 253, 253, 253, 205, 99, 107, 138, 113, 111, 173, 186, 46, 187, 220, 192, 178, 41, 0, 68, 0, 0, 59, 105, 65, 0, 0, 71, 82, 0, 0, 0, 0, 0, 0, 0, 38, 0, 152, 187, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7547713804902256, y=0.6493011439151724, z=-0.04852363314650893, w=-0.0798351096297279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.06, z=-0.05)>	COMP<153>
[1740779293.2471068]	Q_Header<(2621443, 10746, 257, 173, 250, 8, 58, 192, 65)>	Q_Data<(0, 0, 45, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 101, 93, 148, 253, 253, 253, 247, 253, 253, 253, 222, 99, 59, 63, 118, 82, 55, 253, 253, 253, 213, 194, 253, 158, 98, 100, 131, 97, 51, 52, 82, 30, 87, 149, 170, 121, 0, 91, 133, 91, 125, 142, 60, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 188, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7562940224786059, y=0.6475283096179105, z=-0.04870653134839218, w=-0.07971269416165437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0011111111111111111, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=0.0)>	COMP<153>
[1740779293.2570603]	Q_Header<(2621443, 10747, 257, 173, 250, 8, 58, 193, 59)>	Q_Data<(0, 0, 52, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 189, 248, 253, 253, 253, 253, 253, 253, 253, 253, 198, 106, 10, 41, 110, 81, 68, 253, 253, 253, 248, 236, 152, 114, 76, 70, 98, 54, 72, 70, 41, 32, 99, 222, 224, 91, 58, 144, 180, 182, 210, 211, 109, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 126, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7562940224786059, y=0.6475283096179105, z=-0.04870653134839218, w=-0.07971269416165437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0011111111111111111, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=0.0)>	COMP<153>
[1740779293.2670584]	Q_Header<(2621443, 10748, 257, 173, 250, 8, 58, 194, 61)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 60, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 84, 35, 16, 82, 53, 64, 253, 253, 253, 218, 214, 94, 167, 178, 9, 34, 54, 122, 102, 63, 0, 182, 253, 253, 125, 90, 178, 172, 216, 238, 234, 128, 153, 129, 34, 0, 63, 98, 50, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7562940224786059, y=0.6475283096179105, z=-0.04870653134839218, w=-0.07971269416165437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0011111111111111111, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=0.0)>	COMP<153>
[1740779293.2806478]	Q_Header<(2621443, 10749, 257, 173, 250, 8, 58, 195, 68)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 223, 253, 253, 173, 236, 253, 253, 253, 91, 53, 34, 18, 21, 0, 0, 253, 253, 253, 99, 119, 90, 225, 253, 164, 111, 78, 139, 98, 68, 0, 253, 253, 253, 159, 103, 217, 172, 198, 199, 189, 114, 184, 224, 62, 42, 152, 170, 140, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7573959955088857, y=0.6462493996654107, z=-0.04876778148211779, w=-0.0795909725315164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.16)>	COMP<153>
[1740779293.287048]	Q_Header<(2621443, 10750, 257, 173, 250, 8, 58, 196, 67)>	Q_Data<(0, 0, 35, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 171, 253, 253, 85, 89, 214, 251, 203, 0, 0, 0, 43, 4, 35, 122, 155, 253, 253, 55, 40, 84, 236, 253, 243, 137, 109, 112, 73, 57, 0, 253, 253, 253, 153, 102, 200, 154, 160, 121, 119, 78, 179, 220, 27, 82, 194, 221, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7573959955088857, y=0.6462493996654107, z=-0.04876778148211779, w=-0.0795909725315164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.16)>	COMP<153>
[1740779293.3010647]	Q_Header<(2621443, 10751, 257, 173, 250, 8, 58, 197, 68)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 232, 222, 218, 159, 177, 170, 164, 65, 186, 149, 50, 0, 40, 81, 22, 71, 207, 253, 161, 132, 61, 0, 113, 199, 253, 253, 141, 140, 75, 58, 24, 0, 253, 253, 253, 123, 55, 106, 109, 91, 3, 31, 0, 132, 144, 0, 86, 164, 205, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 81, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7573959955088857, y=0.6462493996654107, z=-0.04876778148211779, w=-0.0795909725315164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.16)>	COMP<153>
[1740779293.3102512]	Q_Header<(2621443, 10752, 257, 173, 250, 8, 58, 198, 68)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 211, 253, 253, 253, 251, 215, 242, 198, 150, 161, 126, 59, 43, 58, 91, 46, 69, 236, 253, 134, 21, 0, 24, 183, 239, 181, 215, 166, 182, 117, 84, 30, 15, 223, 253, 253, 94, 0, 0, 23, 0, 0, 0, 0, 66, 41, 0, 31, 60, 65, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7584408538909709, y=0.6450348417769017, z=-0.04870721080033758, w=-0.07953069633187954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=-0.15)>	COMP<148>
[1740779293.3174255]	Q_Header<(2621443, 10753, 257, 173, 250, 8, 58, 199, 60)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 253, 253, 253, 253, 212, 253, 253, 215, 157, 140, 94, 64, 84, 77, 61, 46, 51, 200, 244, 67, 0, 0, 56, 198, 253, 128, 160, 187, 203, 150, 119, 34, 30, 117, 253, 218, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 217, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7584408538909709, y=0.6450348417769017, z=-0.04870721080033758, w=-0.07953069633187954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=-0.15)>	COMP<148>
[1740779293.330886]	Q_Header<(2621443, 10754, 257, 173, 250, 8, 58, 200, 71)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 62, 253, 253, 253, 253, 253, 253, 253, 238, 166, 184, 27, 36, 111, 128, 58, 0, 0, 127, 140, 29, 0, 0, 102, 132, 248, 152, 70, 129, 181, 160, 130, 46, 0, 78, 115, 116, 15, 0, 0, 65, 57, 0, 0, 32, 0, 0, 0, 0, 0, 117, 139, 0, 0, 0, 0, 54, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 71, 184, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7584408538909709, y=0.6450348417769017, z=-0.04870721080033758, w=-0.07953069633187954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=-0.15)>	COMP<148>
[1740779293.354028]	Q_Header<(2621443, 10755, 257, 173, 250, 8, 58, 201, 72)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 102, 11, 130, 175, 151, 55, 0, 56, 53, 51, 0, 31, 132, 74, 185, 211, 253, 141, 163, 140, 114, 78, 59, 24, 96, 85, 0, 0, 70, 135, 59, 83, 0, 31, 0, 0, 0, 0, 0, 59, 46, 0, 0, 0, 0, 74, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 202, 166, 102, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7598162806508302, y=0.6434238276665637, z=-0.04858332070030209, w=-0.07952772220162517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.015555555555555555, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.15)>	COMP<148>
[1740779293.3588903]	Q_Header<(2621443, 10756, 257, 173, 250, 8, 58, 202, 67)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 120, 253, 253, 199, 253, 253, 253, 253, 253, 253, 253, 143, 52, 118, 190, 214, 85, 0, 20, 38, 20, 36, 71, 206, 253, 138, 253, 253, 227, 172, 117, 72, 83, 116, 95, 72, 26, 0, 0, 110, 189, 71, 166, 66, 53, 53, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 244, 155, 69, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7598162806508302, y=0.6434238276665637, z=-0.04858332070030209, w=-0.07952772220162517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.015555555555555555, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.15)>	COMP<148>
[1740779293.3619516]	Q_Header<(2621443, 10757, 257, 173, 250, 8, 58, 203, 60)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 149, 111, 158, 143, 224, 95, 16, 0, 89, 95, 53, 86, 253, 253, 99, 253, 253, 243, 120, 82, 33, 84, 147, 162, 107, 4, 0, 0, 127, 188, 134, 233, 146, 73, 142, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 132, 79, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7598162806508302, y=0.6434238276665637, z=-0.04858332070030209, w=-0.07952772220162517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.015555555555555555, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.15)>	COMP<148>
[1740779293.3679862]	Q_Header<(2621443, 10758, 257, 173, 250, 8, 58, 204, 68)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253, 253, 245, 253, 253, 253, 249, 109, 159, 238, 137, 175, 68, 43, 43, 86, 99, 80, 91, 253, 253, 131, 253, 253, 212, 58, 50, 32, 42, 133, 165, 72, 39, 0, 0, 102, 138, 144, 247, 165, 106, 161, 94, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7598162806508302, y=0.6434238276665637, z=-0.04858332070030209, w=-0.07952772220162517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.015555555555555555, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.15)>	COMP<148>
