[1740780040.502455]	Q_Header<(2621443, 20018, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 98, 230, 70, 253, 253, 253, 253, 253, 123, 95, 35, 24, 46, 80, 101, 55, 0, 0, 29, 101, 238, 253, 253, 253, 94, 138, 107, 42, 0, 0, 60, 201, 236, 107, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 90, 128, 81, 87, 111, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3277039220170987, y=-0.9405694614050085, z=0.08807538824188367, w=-0.013489023424432634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.19)>	COMP<185>
[1740780042.5527053]	Q_Header<(2621443, 20223, 257, 173, 250, 8, 58, 205, 109)>	Q_Data<(0, 0, 28, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 0, 0, 0, 22, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 117, 137, 137, 229, 237, 222, 196, 218, 214, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 75, 108, 127, 167, 143, 134, 253, 253, 253, 198, 253, 253, 253, 157, 195, 173, 253, 119, 189, 189, 253, 253, 142, 253, 253, 253, 176, 0, 0, 0, 103, 201, 127, 206, 173, 253, 253, 253, 166, 0, 0, 0, 0, 0, 252, 253, 208, 157, 253, 112, 116, 77, 147, 56, 0, 0, 192, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 138, 205, 87, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639253951402667, y=-0.9259605558832747, z=0.08984338133677282, w=-0.016784599094845466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.04888888888888889, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=-0.16)>	COMP<185>
[1740780042.5653265]	Q_Header<(2621443, 20224, 257, 173, 250, 8, 58, 206, 128)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 20, 20, 0, 12, 11, 15, 20, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11, 0, 36, 62, 81, 78, 177, 179, 185, 173, 242, 216, 253, 192, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 30, 64, 19, 37, 41, 0, 125, 96, 44, 148, 193, 192, 253, 51, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 152, 96, 170, 253, 253, 46, 253, 253, 253, 158, 0, 0, 0, 168, 253, 253, 253, 120, 253, 253, 155, 0, 0, 0, 0, 0, 0, 253, 253, 253, 200, 253, 107, 0, 0, 178, 139, 0, 0, 250, 253, 253, 201, 57, 0, 0, 0, 0, 74, 0, 0, 247, 253, 126, 0, 0, 101, 133, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639253951402667, y=-0.9259605558832747, z=0.08984338133677282, w=-0.016784599094845466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.04888888888888889, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=-0.16)>	COMP<185>
[1740780042.573574]	Q_Header<(2621443, 20225, 257, 173, 250, 8, 58, 207, 114)>	Q_Data<(0, 0, 61, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 19, 0, 10, 0, 16, 15, 11, 0, 0, 7, 34, 0, 16, 0, 16, 0, 21, 0, 0, 0, 0, 0, 86, 101, 89, 151, 196, 138, 177, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 55, 0, 82, 93, 51, 38, 120, 87, 253, 253, 225, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 185, 230, 203, 113, 253, 253, 253, 117, 0, 0, 83, 147, 236, 253, 253, 121, 0, 14, 0, 0, 0, 0, 0, 0, 0, 253, 253, 221, 117, 253, 0, 0, 0, 163, 116, 0, 0, 211, 253, 253, 155, 0, 0, 0, 0, 0, 145, 0, 96, 235, 253, 146, 0, 0, 100, 234, 253, 253, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3667673246532709, y=-0.9257990980763543, z=0.09008962742356928, w=-0.016174628229841368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.11)>	COMP<183>
[1740780042.5828292]	Q_Header<(2621443, 20226, 257, 173, 250, 8, 58, 208, 118)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 0, 8, 7, 0, 5, 0, 0, 41, 8, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 23, 0, 91, 104, 43, 72, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 112, 0, 47, 145, 159, 211, 253, 232, 253, 253, 253, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 69, 226, 246, 60, 105, 236, 253, 213, 32, 0, 0, 61, 121, 147, 253, 253, 109, 0, 96, 0, 0, 0, 0, 0, 0, 18, 151, 253, 62, 67, 253, 0, 0, 0, 79, 0, 0, 58, 167, 238, 223, 0, 0, 0, 0, 0, 0, 170, 25, 28, 164, 126, 76, 0, 81, 77, 229, 253, 253, 253, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 49, 0, 49, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3667673246532709, y=-0.9257990980763543, z=0.09008962742356928, w=-0.016174628229841368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.11)>	COMP<183>
[1740780042.5926158]	Q_Header<(2621443, 20227, 257, 173, 250, 8, 58, 209, 88)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 0, 0, 0, 0, 20, 0, 0, 27, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 130, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 0, 232, 252, 62, 128, 151, 78, 0, 0, 0, 0, 0, 91, 0, 186, 231, 16, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 99, 0, 0, 66, 0, 0, 0, 0, 0, 0, 60, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 59, 175, 253, 253, 253, 44, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3667673246532709, y=-0.9257990980763543, z=0.09008962742356928, w=-0.016174628229841368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.11)>	COMP<183>
[1740780042.6024928]	Q_Header<(2621443, 20228, 257, 173, 250, 8, 58, 210, 68)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 21, 13, 8, 0, 0, 28, 0, 11, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 30, 182, 253, 118, 253, 253, 253, 253, 253, 253, 253, 253, 253, 70, 208, 253, 253, 253, 253, 253, 253, 253, 253, 251, 247, 253, 253, 253, 253, 253, 253, 0, 86, 171, 174, 0, 104, 87, 12, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3667673246532709, y=-0.9257990980763543, z=0.09008962742356928, w=-0.016174628229841368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.11)>	COMP<183>
[1740780042.612547]	Q_Header<(2621443, 20229, 257, 173, 250, 8, 58, 211, 61)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 0, 0, 12, 11, 0, 0, 28, 0, 0, 0, 0, 27, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 71, 59, 114, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 118, 253, 253, 253, 253, 199, 65, 116, 94, 75, 110, 94, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36712046509861923, y=-0.9256440521505668, z=0.09033055500348403, w=-0.01568577880803743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.028888888888888888, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.12)>	COMP<187>
[1740780042.6226966]	Q_Header<(2621443, 20230, 257, 173, 250, 8, 58, 212, 68)>	Q_Data<(0, 0, 32, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 8, 0, 21, 0, 36, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 24, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 150, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 253, 112, 0, 69, 86, 0, 78, 75, 0, 0, 85, 0, 0, 0, 0, 0, 0, 30, 63, 135, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36712046509861923, y=-0.9256440521505668, z=0.09033055500348403, w=-0.01568577880803743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.028888888888888888, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.12)>	COMP<187>
[1740780042.6325033]	Q_Header<(2621443, 20231, 257, 173, 250, 8, 58, 213, 59)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 118, 156, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 82, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 0, 4, 48, 0, 28, 0, 0, 58, 130, 0, 0, 0, 0, 0, 114, 253, 253, 253, 225, 0, 137, 129, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36712046509861923, y=-0.9256440521505668, z=0.09033055500348403, w=-0.01568577880803743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.028888888888888888, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.12)>	COMP<187>
[1740780042.642644]	Q_Header<(2621443, 20232, 257, 173, 250, 8, 58, 214, 65)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 172, 55, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 46, 0, 0, 0, 0, 56, 0, 0, 45, 133, 0, 0, 0, 0, 0, 187, 253, 253, 253, 253, 64, 205, 162, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 124, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36750229007970814, y=-0.9255002864106652, z=0.09033439450555855, w=-0.015198151508029785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.2)>	COMP<187>
[1740780042.652559]	Q_Header<(2621443, 20233, 257, 173, 250, 8, 58, 215, 73)>	Q_Data<(0, 0, 40, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 13, 5, 0, 23, 7, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 243, 253, 253, 253, 253, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 124, 141, 186, 81, 97, 253, 253, 76, 253, 253, 253, 253, 253, 253, 253, 107, 0, 0, 0, 0, 0, 59, 0, 0, 32, 132, 0, 0, 0, 0, 0, 169, 253, 253, 253, 253, 131, 229, 142, 62, 57, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36750229007970814, y=-0.9255002864106652, z=0.09033439450555855, w=-0.015198151508029785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.2)>	COMP<187>
[1740780042.6625688]	Q_Header<(2621443, 20234, 257, 173, 250, 8, 58, 216, 84)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 16, 15, 0, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 67, 0, 159, 229, 253, 253, 253, 253, 226, 253, 253, 253, 243, 253, 253, 253, 253, 253, 253, 244, 253, 250, 168, 82, 108, 199, 227, 106, 253, 253, 225, 178, 144, 152, 115, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 46, 0, 0, 0, 0, 78, 0, 253, 253, 253, 253, 101, 200, 0, 84, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36750229007970814, y=-0.9255002864106652, z=0.09033439450555855, w=-0.015198151508029785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=-0.2)>	COMP<187>
[1740780042.673523]	Q_Header<(2621443, 20235, 257, 173, 250, 8, 58, 217, 71)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 0, 3, 0, 15, 19, 3, 18, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55, 20, 58, 0, 196, 186, 253, 253, 253, 253, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 190, 80, 0, 0, 33, 99, 98, 26, 0, 57, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 72, 140, 240, 253, 253, 0, 90, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36786526806458175, y=-0.9253700562679814, z=0.09021152583365719, w=-0.015075945115638244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=-0.16)>	COMP<184>
[1740780042.6826415]	Q_Header<(2621443, 20236, 257, 173, 250, 8, 58, 218, 86)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 12, 4, 0, 17, 16, 2, 15, 8, 18, 0, 0, 34, 17, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 73, 114, 68, 27, 127, 247, 234, 253, 253, 253, 238, 119, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 229, 0, 124, 51, 148, 0, 0, 14, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 114, 227, 253, 196, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 136, 28, 0, 188, 183, 200, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 177)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36786526806458175, y=-0.9253700562679814, z=0.09021152583365719, w=-0.015075945115638244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=-0.16)>	COMP<184>
[1740780042.6925504]	Q_Header<(2621443, 20237, 257, 173, 250, 8, 58, 219, 83)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 16, 16, 10, 19, 16, 0, 17, 24, 24, 9, 0, 29, 16, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 94, 143, 83, 47, 253, 253, 253, 253, 253, 176, 134, 83, 137, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 136, 120, 90, 180, 77, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 251, 210, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 72, 0, 0, 161, 100, 98, 253, 253, 253, 135, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 227, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36786526806458175, y=-0.9253700562679814, z=0.09021152583365719, w=-0.015075945115638244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=-0.16)>	COMP<184>
[1740780042.702718]	Q_Header<(2621443, 20238, 257, 173, 250, 8, 58, 220, 102)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 18, 20, 13, 3, 0, 0, 22, 23, 15, 16, 12, 0, 10, 16, 53, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 0, 44, 67, 51, 17, 50, 0, 65, 124, 67, 52, 253, 253, 253, 253, 253, 139, 0, 90, 101, 89, 199, 85, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 253, 235, 138, 74, 179, 143, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 227, 253, 253, 253, 100, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 27, 0, 0, 93, 87, 93, 234, 223, 251, 148, 69, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36786526806458175, y=-0.9253700562679814, z=0.09021152583365719, w=-0.015075945115638244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=-0.16)>	COMP<184>
[1740780042.7127259]	Q_Header<(2621443, 20239, 257, 173, 250, 8, 58, 221, 105)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 15, 19, 18, 0, 0, 0, 0, 0, 17, 29, 0, 0, 28, 51, 77, 60, 0, 5, 0, 11, 0, 43, 0, 0, 0, 0, 52, 59, 0, 30, 55, 71, 107, 89, 20, 0, 70, 24, 20, 245, 253, 253, 253, 253, 125, 0, 0, 131, 130, 132, 111, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 103, 124, 98, 111, 57, 45, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 214, 253, 242, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 102, 165, 70, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 38, 0, 0, 57, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36816203198438413, y=-0.9252878655310449, z=0.08984325448955793, w=-0.015075600447636419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.1)>	COMP<183>
