[1740779418.2678108]	Q_Header<(2621443, 23304, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 33, 32, 12, 23, 0, 0, 0, 0, 0, 0, 18, 223, 253, 253, 253, 253, 253, 253, 133, 253, 253, 204, 156, 145, 102, 0, 10, 44, 40, 62, 95, 55, 103, 192, 253, 97, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750377271292966, y=-0.19592307380814036, z=0.037292522771580607, w=-0.09759532555115777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.11, z=-0.02)>	COMP<305>
[1740779420.1279635]	Q_Header<(2621443, 23490, 257, 173, 250, 8, 58, 186, 35)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 0, 0, 106, 135, 145, 0, 244, 253, 253, 219, 128, 67, 0, 41, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 120, 0, 0, 0, 0, 0, 20, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9620267181403098, y=-0.2558568711105303, z=0.033019696390934376, w=-0.08917149062320726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.06444444444444444, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.03, z=-0.02)>	COMP<323>
[1740779420.1402032]	Q_Header<(2621443, 23491, 257, 173, 250, 8, 58, 187, 45)>	Q_Data<(0, 0, 29, 0, 61, 0, 0, 0, 0, 0, 0, 47, 123, 135, 144, 0, 214, 225, 253, 196, 136, 88, 37, 36, 0, 0, 28, 19, 0, 0, 9, 0, 0, 0, 0, 56, 45, 0, 10, 0, 0, 0, 0, 0, 73, 42, 88, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9620267181403098, y=-0.2558568711105303, z=0.033019696390934376, w=-0.08917149062320726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.06444444444444444, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.03, z=-0.02)>	COMP<323>
[1740779420.1483018]	Q_Header<(2621443, 23492, 257, 173, 250, 8, 58, 188, 46)>	Q_Data<(0, 0, 40, 0, 59, 0, 0, 0, 0, 0, 0, 24, 122, 113, 0, 61, 162, 151, 179, 173, 136, 62, 41, 0, 0, 18, 17, 14, 20, 16, 0, 0, 0, 0, 0, 82, 87, 0, 0, 0, 0, 0, 0, 0, 91, 130, 121, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9611578801093399, y=-0.25890473250087753, z=0.034056775279464796, w=-0.08935325987300442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.06333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.1, z=0.02)>	COMP<325>
[1740779420.1579328]	Q_Header<(2621443, 23493, 257, 173, 250, 8, 58, 189, 50)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 105, 136, 0, 82, 166, 137, 138, 159, 129, 34, 22, 27, 0, 0, 0, 0, 23, 19, 0, 34, 28, 0, 47, 105, 106, 0, 0, 0, 0, 0, 0, 0, 68, 99, 146, 144, 46, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 88, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9611578801093399, y=-0.25890473250087753, z=0.034056775279464796, w=-0.08935325987300442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.06333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.1, z=0.02)>	COMP<325>
[1740779420.1681943]	Q_Header<(2621443, 23494, 257, 173, 250, 8, 58, 190, 51)>	Q_Data<(0, 0, 52, 0, 52, 0, 0, 0, 0, 0, 0, 0, 118, 126, 0, 139, 184, 153, 156, 126, 142, 56, 62, 23, 32, 0, 11, 7, 29, 0, 25, 52, 67, 16, 79, 125, 90, 0, 0, 0, 0, 0, 0, 0, 25, 58, 154, 173, 131, 111, 0, 0, 0, 0, 0, 0, 0, 0, 18, 70, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9611578801093399, y=-0.25890473250087753, z=0.034056775279464796, w=-0.08935325987300442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.06333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.1, z=0.02)>	COMP<325>
[1740779420.1779578]	Q_Header<(2621443, 23495, 257, 173, 250, 8, 58, 191, 51)>	Q_Data<(0, 0, 21, 0, 48, 0, 0, 0, 0, 0, 0, 0, 123, 117, 58, 91, 192, 118, 112, 107, 152, 44, 50, 12, 6, 28, 21, 0, 24, 0, 41, 67, 71, 27, 70, 108, 68, 0, 0, 0, 0, 0, 0, 0, 0, 60, 123, 152, 222, 210, 19, 0, 0, 0, 0, 0, 0, 0, 24, 71, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9605023748518727, y=-0.2611672912239412, z=0.035094926958113164, w=-0.0894157704237144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.058888888888888886, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.06, z=-0.05)>	COMP<325>
[1740779420.1879382]	Q_Header<(2621443, 23496, 257, 173, 250, 8, 58, 192, 57)>	Q_Data<(0, 0, 47, 0, 45, 0, 0, 0, 0, 0, 0, 23, 110, 118, 131, 110, 179, 104, 76, 176, 253, 159, 57, 34, 0, 7, 22, 0, 0, 0, 0, 50, 64, 15, 25, 62, 69, 34, 28, 16, 0, 0, 0, 0, 0, 34, 49, 148, 253, 253, 48, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9605023748518727, y=-0.2611672912239412, z=0.035094926958113164, w=-0.0894157704237144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.058888888888888886, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.06, z=-0.05)>	COMP<325>
[1740779420.197814]	Q_Header<(2621443, 23497, 257, 173, 250, 8, 58, 193, 42)>	Q_Data<(0, 0, 54, 0, 37, 0, 0, 0, 0, 0, 0, 0, 68, 45, 57, 107, 142, 105, 78, 226, 253, 243, 90, 58, 0, 0, 0, 0, 0, 0, 0, 31, 62, 72, 33, 44, 75, 87, 108, 38, 0, 0, 0, 0, 0, 0, 26, 112, 240, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9605023748518727, y=-0.2611672912239412, z=0.035094926958113164, w=-0.0894157704237144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.058888888888888886, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.06, z=-0.05)>	COMP<325>
[1740779420.2079265]	Q_Header<(2621443, 23498, 257, 173, 250, 8, 58, 194, 46)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 84, 134, 150, 147, 141, 40, 56, 226, 253, 239, 91, 65, 20, 0, 14, 0, 9, 0, 0, 16, 99, 162, 114, 0, 68, 136, 145, 45, 0, 0, 0, 0, 0, 0, 10, 75, 165, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598003760443694, y=-0.2635559951516431, z=0.03656091734502876, w=-0.08935756760120553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.07111111111111111, z=0.1688888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.01, z=-0.01)>	COMP<310>
[1740779420.2179697]	Q_Header<(2621443, 23499, 257, 173, 250, 8, 58, 195, 61)>	Q_Data<(0, 0, 54, 0, 55, 0, 0, 0, 0, 0, 0, 0, 79, 135, 71, 87, 234, 146, 55, 192, 253, 194, 89, 0, 33, 25, 24, 23, 0, 0, 13, 0, 140, 235, 168, 30, 51, 135, 143, 41, 0, 0, 0, 0, 15, 0, 82, 57, 63, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 37, 87, 0, 0, 108, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598003760443694, y=-0.2635559951516431, z=0.03656091734502876, w=-0.08935756760120553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.07111111111111111, z=0.1688888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.01, z=-0.01)>	COMP<310>
[1740779420.2287564]	Q_Header<(2621443, 23500, 257, 173, 250, 8, 58, 196, 56)>	Q_Data<(0, 0, 2, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 85, 111, 53, 253, 204, 74, 200, 238, 116, 72, 72, 89, 23, 10, 21, 0, 19, 0, 0, 148, 251, 177, 58, 24, 86, 81, 18, 0, 0, 0, 0, 16, 70, 154, 121, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 25, 74, 66, 115, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598003760443694, y=-0.2635559951516431, z=0.03656091734502876, w=-0.08935756760120553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.07111111111111111, z=0.1688888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.01, z=-0.01)>	COMP<310>
[1740779420.238323]	Q_Header<(2621443, 23501, 257, 173, 250, 8, 58, 197, 56)>	Q_Data<(0, 0, 51, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 110, 138, 143, 253, 231, 121, 246, 253, 127, 76, 139, 157, 11, 51, 20, 32, 11, 0, 0, 116, 197, 136, 49, 53, 0, 18, 0, 0, 0, 0, 30, 19, 103, 201, 161, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 120, 154, 118, 54, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598003760443694, y=-0.2635559951516431, z=0.03656091734502876, w=-0.08935756760120553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.07111111111111111, z=0.1688888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.01, z=-0.01)>	COMP<310>
[1740779420.247985]	Q_Header<(2621443, 23502, 257, 173, 250, 8, 58, 198, 57)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 87, 75, 137, 253, 192, 151, 253, 253, 124, 97, 195, 201, 66, 43, 40, 0, 12, 15, 14, 64, 107, 74, 22, 63, 47, 0, 0, 0, 0, 0, 34, 0, 146, 231, 180, 29, 46, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 113, 107, 107, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588017910163833, y=-0.2669068834499105, z=0.03826906378300798, w=-0.08941655253924512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08, z=0.17777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.0, z=-0.13)>	COMP<324>
[1740779420.258092]	Q_Header<(2621443, 23503, 257, 173, 250, 8, 58, 199, 54)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 96, 108, 131, 253, 184, 109, 253, 253, 174, 143, 208, 192, 84, 33, 39, 31, 0, 30, 0, 0, 30, 32, 0, 24, 0, 0, 16, 0, 0, 0, 75, 84, 226, 225, 91, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 136, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588017910163833, y=-0.2669068834499105, z=0.03826906378300798, w=-0.08941655253924512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08, z=0.17777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.0, z=-0.13)>	COMP<324>
[1740779420.2680707]	Q_Header<(2621443, 23504, 257, 173, 250, 8, 58, 200, 52)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 59, 107, 139, 253, 240, 113, 183, 107, 237, 166, 201, 155, 87, 53, 29, 29, 0, 24, 0, 0, 0, 38, 6, 0, 0, 16, 0, 0, 17, 62, 166, 222, 253, 243, 154, 70, 22, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588017910163833, y=-0.2669068834499105, z=0.03826906378300798, w=-0.08941655253924512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08, z=0.17777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.0, z=-0.13)>	COMP<324>
[1740779420.2781885]	Q_Header<(2621443, 23505, 257, 173, 250, 8, 58, 201, 47)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 144, 253, 243, 157, 253, 253, 253, 241, 200, 129, 84, 24, 43, 0, 0, 29, 33, 0, 10, 0, 18, 0, 0, 0, 0, 0, 0, 105, 241, 253, 253, 253, 170, 65, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9580094613162875, y=-0.26953171388715125, z=0.039550849320397194, w=-0.08947769306126896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.07888888888888888, z=0.18777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=0.05, z=-0.04)>	COMP<324>
[1740779420.2890797]	Q_Header<(2621443, 23506, 257, 173, 250, 8, 58, 202, 43)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 148, 253, 229, 184, 253, 253, 253, 253, 172, 130, 52, 37, 34, 0, 0, 28, 44, 0, 0, 42, 72, 0, 53, 0, 0, 0, 0, 127, 253, 253, 253, 253, 146, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9580094613162875, y=-0.26953171388715125, z=0.039550849320397194, w=-0.08947769306126896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.07888888888888888, z=0.18777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=0.05, z=-0.04)>	COMP<324>
