[1740779883.0312943]	Q_Header<(2621443, 4268, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 214, 253, 253, 151, 253, 253, 253, 253, 253, 253, 230, 244, 200, 106, 69, 21, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 38, 121, 106, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1294575251479303, y=-0.9875637703411183, z=0.08459600653231088, w=0.02832074100360191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.07)>	COMP<168>
[1740779885.0615065]	Q_Header<(2621443, 4471, 257, 173, 250, 8, 58, 203, 108)>	Q_Data<(0, 0, 20, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 16, 14, 0, 17, 0, 9, 0, 0, 5, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 174, 253, 144, 253, 253, 253, 171, 253, 249, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 121, 76, 195, 192, 253, 253, 253, 253, 253, 0, 220, 253, 253, 253, 253, 253, 253, 209, 29, 253, 253, 253, 253, 199, 148, 253, 159, 16, 0, 0, 0, 141, 205, 253, 253, 253, 253, 138, 89, 78, 139, 0, 219, 253, 180, 0, 0, 250, 253, 199, 253, 253, 0, 120, 0, 0, 97, 0, 0, 0, 0, 0, 209, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.08)>	COMP<194>
[1740779885.0715537]	Q_Header<(2621443, 4472, 257, 173, 250, 8, 58, 204, 116)>	Q_Data<(0, 0, 16, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 33, 17, 11, 0, 17, 0, 0, 0, 12, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 109, 97, 153, 253, 253, 116, 160, 175, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46, 0, 0, 62, 64, 0, 0, 0, 0, 15, 0, 43, 72, 252, 180, 253, 253, 253, 253, 253, 253, 116, 253, 253, 253, 253, 253, 253, 253, 253, 183, 250, 253, 253, 184, 253, 147, 0, 235, 116, 12, 0, 97, 34, 0, 169, 253, 253, 253, 253, 110, 41, 0, 165, 172, 253, 253, 244, 253, 253, 205, 253, 248, 183, 253, 0, 149, 145, 158, 173, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 136, 0, 0, 0, 0, 16, 0, 64, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.08)>	COMP<194>
[1740779885.0816731]	Q_Header<(2621443, 4473, 257, 173, 250, 8, 58, 205, 115)>	Q_Data<(0, 0, 35, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 35, 10, 18, 3, 10, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 46, 31, 67, 169, 166, 0, 46, 67, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 35, 79, 82, 0, 0, 36, 48, 78, 87, 144, 185, 186, 181, 253, 253, 253, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 253, 253, 253, 164, 253, 145, 97, 132, 27, 104, 73, 252, 153, 0, 142, 253, 253, 173, 131, 55, 0, 0, 162, 253, 253, 253, 253, 253, 253, 148, 243, 207, 0, 29, 0, 95, 204, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 29, 0, 0, 0, 0, 22, 0, 0, 0, 0, 46, 72, 0, 65, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.03)>	COMP<194>
[1740779885.0928664]	Q_Header<(2621443, 4474, 257, 173, 250, 8, 58, 206, 101)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 0, 25, 0, 6, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 42, 118, 119, 129, 0, 161, 138, 253, 238, 233, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 253, 253, 245, 200, 238, 164, 127, 45, 0, 177, 217, 253, 187, 0, 76, 129, 136, 0, 79, 0, 0, 0, 140, 253, 253, 253, 253, 253, 253, 126, 91, 83, 0, 0, 0, 0, 172, 222, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 90, 183, 123, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.03)>	COMP<194>
[1740779885.1016026]	Q_Header<(2621443, 4475, 257, 173, 250, 8, 58, 207, 102)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 20, 17, 0, 27, 22, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 34, 0, 14, 67, 185, 230, 139, 218, 253, 253, 248, 218, 250, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 78, 227, 121, 51, 155, 170, 64, 74, 0, 0, 167, 253, 247, 136, 0, 27, 0, 0, 3, 102, 0, 0, 0, 47, 253, 253, 253, 253, 253, 253, 103, 0, 0, 0, 0, 0, 12, 60, 102, 0, 0, 0, 0, 0, 113, 203, 38, 0, 0, 0, 40, 156, 113, 0, 154, 116, 0, 0, 146, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.03)>	COMP<194>
[1740779885.111523]	Q_Header<(2621443, 4476, 257, 173, 250, 8, 58, 208, 91)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 27, 30, 29, 39, 26, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 34, 0, 224, 253, 253, 253, 182, 253, 253, 253, 209, 253, 253, 253, 211, 253, 242, 253, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 165, 221, 253, 160, 220, 50, 104, 0, 0, 0, 0, 134, 226, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 233, 167, 218, 211, 133, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 149, 219, 101, 0, 0, 0, 0, 0, 0, 0, 114, 177, 0, 250, 253, 253, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.05)>	COMP<198>
[1740779885.1214542]	Q_Header<(2621443, 4477, 257, 173, 250, 8, 58, 209, 87)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 23, 36, 34, 41, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 71, 125, 178, 253, 253, 253, 253, 253, 232, 222, 253, 253, 235, 253, 91, 253, 215, 178, 253, 245, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 142, 215, 86, 253, 253, 164, 253, 0, 0, 0, 0, 0, 0, 34, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 138, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 77, 31, 0, 0, 0, 0, 0, 0, 84, 172, 57, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 253, 253, 253, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.05)>	COMP<198>
[1740779885.1316226]	Q_Header<(2621443, 4478, 257, 173, 250, 8, 58, 210, 86)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 8, 34, 25, 35, 28, 0, 0, 22, 0, 0, 32, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 146, 201, 238, 94, 253, 253, 253, 253, 253, 253, 253, 156, 253, 253, 91, 253, 253, 253, 215, 89, 230, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 218, 253, 253, 236, 88, 211, 0, 242, 253, 91, 211, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.05)>	COMP<198>
[1740779885.1419523]	Q_Header<(2621443, 4479, 257, 173, 250, 8, 58, 211, 78)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 27, 20, 15, 18, 0, 6, 26, 0, 2, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 134, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 121, 236, 253, 253, 253, 216, 253, 228, 253, 232, 251, 71, 253, 253, 0, 99, 162, 0, 184, 101, 0, 80, 0, 0, 21, 70, 0, 0, 0, 27, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 191, 212, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.05)>	COMP<195>
[1740779885.1513836]	Q_Header<(2621443, 4480, 257, 173, 250, 8, 58, 212, 76)>	Q_Data<(0, 0, 11, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 13, 0, 8, 0, 0, 0, 0, 9, 27, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 25, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 245, 165, 165, 211, 118, 197, 155, 64, 0, 110, 0, 115, 0, 110, 30, 0, 0, 0, 106, 0, 0, 167, 190, 149, 97, 166, 58, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.05)>	COMP<195>
[1740779885.1613815]	Q_Header<(2621443, 4481, 257, 173, 250, 8, 58, 213, 80)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 10, 0, 13, 0, 0, 0, 0, 0, 8, 0, 0, 12, 0, 43, 0, 0, 0, 18, 0, 0, 44, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 36, 0, 107, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 231, 253, 253, 253, 128, 253, 48, 88, 112, 14, 70, 0, 34, 0, 42, 0, 60, 0, 126, 75, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 253, 159, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.05)>	COMP<195>
[1740779885.171468]	Q_Header<(2621443, 4482, 257, 173, 250, 8, 58, 214, 90)>	Q_Data<(0, 0, 21, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 32, 17, 8, 0, 0, 5, 11, 0, 0, 0, 49, 55, 0, 0, 14, 0, 0, 0, 45, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 85, 82, 56, 117, 253, 253, 253, 253, 113, 53, 194, 228, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 225, 217, 253, 138, 139, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 142, 253, 253, 253, 253, 253, 248, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 168, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683097979909047, y=-0.9877313503795384, z=0.08605951949793915, w=0.029907208903539137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.05)>	COMP<195>
[1740779885.1814947]	Q_Header<(2621443, 4483, 257, 173, 250, 8, 58, 215, 91)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 27, 9, 8, 15, 23, 38, 50, 66, 76, 62, 119, 110, 31, 0, 11, 28, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 69, 43, 0, 0, 9, 104, 93, 63, 157, 253, 253, 253, 80, 148, 151, 183, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 0, 91, 131, 109, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 44, 253, 253, 253, 253, 253, 250, 0, 0, 0, 0, 0, 0, 0, 36, 134, 116, 0, 253, 253, 240, 17, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683121107949596, y=-0.9877331515396935, z=0.08605967643026434, w=0.029846228208793804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.17)>	COMP<195>
[1740779885.1915607]	Q_Header<(2621443, 4484, 257, 173, 250, 8, 58, 216, 90)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 50, 47, 17, 21, 42, 74, 73, 118, 130, 115, 197, 200, 57, 53, 5, 132, 138, 78, 109, 56, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 84, 77, 0, 0, 0, 97, 70, 87, 141, 253, 253, 253, 253, 132, 150, 199, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 188, 253, 253, 253, 253, 253, 177, 0, 0, 0, 0, 0, 0, 88, 110, 128, 124, 0, 253, 253, 253, 253, 253, 154, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683121107949596, y=-0.9877331515396935, z=0.08605967643026434, w=0.029846228208793804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.17)>	COMP<195>
[1740779885.2015395]	Q_Header<(2621443, 4485, 257, 173, 250, 8, 58, 217, 93)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 58, 65, 33, 18, 72, 120, 100, 167, 196, 169, 248, 253, 111, 98, 88, 218, 211, 91, 253, 193, 46, 0, 0, 0, 0, 0, 9, 54, 14, 0, 0, 34, 79, 85, 0, 0, 0, 43, 0, 88, 136, 253, 253, 253, 253, 98, 118, 184, 124, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 109, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 236, 253, 175, 173, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 239, 253, 221, 136, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12683121107949596, y=-0.9877331515396935, z=0.08605967643026434, w=0.029846228208793804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.17)>	COMP<195>
[1740779885.2115934]	Q_Header<(2621443, 4486, 257, 173, 250, 8, 58, 218, 100)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 55, 60, 75, 77, 72, 149, 135, 177, 237, 223, 253, 253, 173, 52, 106, 253, 253, 153, 253, 253, 85, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 14, 57, 86, 0, 0, 0, 0, 0, 72, 164, 253, 253, 251, 232, 57, 73, 127, 94, 135, 235, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 117, 146, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 253, 253, 253, 180, 238, 83, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 253, 0, 253, 207, 70, 0, 0, 0, 113, 55, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12677230578015072, y=-0.9877497469620506, z=0.08606112236399255, w=0.029541548385937866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.1)>	COMP<196>
[1740779885.2214837]	Q_Header<(2621443, 4487, 257, 173, 250, 8, 58, 219, 94)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 7, 8, 103, 127, 103, 122, 56, 153, 180, 110, 253, 253, 253, 253, 253, 253, 246, 253, 253, 163, 253, 253, 88, 33, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 73, 128, 126, 190, 143, 121, 0, 0, 36, 0, 111, 139, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 71, 159, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 253, 253, 253, 104, 163, 87, 44, 0, 0, 0, 215, 184, 0, 0, 0, 0, 0, 0, 0, 0, 210, 130, 112, 114, 63, 0, 0, 0, 0, 81, 47, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12677230578015072, y=-0.9877497469620506, z=0.08606112236399255, w=0.029541548385937866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.1)>	COMP<196>
