[1740780430.4651735]	Q_Header<(2621443, 59018, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 56, 32, 17, 22, 27, 39, 91, 84, 0, 19, 21, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45984626167397125, y=-0.8834980936727812, z=0.08551162896273343, w=-0.02569621398523253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.04111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=0.09)>	COMP<187>
[1740780432.3654091]	Q_Header<(2621443, 59208, 257, 173, 250, 8, 58, 190, 80)>	Q_Data<(0, 0, 25, 70, 66, 0, 53, 64, 82, 48, 16, 19, 0, 0, 23, 0, 89, 112, 97, 62, 51, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 31, 39, 0, 0, 17, 167, 210, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 196, 253, 190, 46, 67, 117, 222, 217, 253, 253, 253, 253, 104, 15, 0, 101, 163, 0, 0, 89, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 120, 12, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.537907674386151, y=-0.8379592036363857, z=0.08648759498526902, w=-0.03161649555565939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.015555555555555555, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.31, y=-0.08, z=-0.03)>	COMP<180>
[1740780432.3755698]	Q_Header<(2621443, 59209, 257, 173, 250, 8, 58, 191, 87)>	Q_Data<(0, 0, 49, 70, 59, 0, 59, 79, 87, 63, 68, 67, 0, 0, 121, 74, 182, 126, 86, 49, 56, 17, 11, 0, 0, 0, 0, 0, 0, 7, 0, 20, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 53, 0, 0, 0, 138, 206, 147, 214, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 180, 113, 54, 64, 0, 0, 157, 173, 253, 253, 253, 253, 87, 0, 42, 0, 69, 0, 0, 50, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 126, 253, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 112, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539354644930756, y=-0.8370769441241733, z=0.08624059220178322, w=-0.03100511028910536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.012222222222222223, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.13, z=0.0)>	COMP<181>
[1740780432.3854737]	Q_Header<(2621443, 59210, 257, 173, 250, 8, 58, 192, 81)>	Q_Data<(0, 0, 59, 0, 0, 56, 70, 74, 0, 0, 91, 0, 0, 0, 97, 88, 228, 127, 59, 36, 51, 8, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 22, 0, 12, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 65, 152, 76, 78, 235, 191, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 123, 0, 77, 0, 31, 48, 17, 168, 234, 253, 223, 40, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 73, 253, 253, 251, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539354644930756, y=-0.8370769441241733, z=0.08624059220178322, w=-0.03100511028910536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.012222222222222223, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.13, z=0.0)>	COMP<181>
[1740780432.395251]	Q_Header<(2621443, 59211, 257, 173, 250, 8, 58, 193, 70)>	Q_Data<(0, 0, 18, 0, 43, 0, 70, 72, 0, 0, 18, 0, 0, 0, 0, 51, 229, 108, 53, 39, 35, 12, 0, 0, 0, 0, 0, 0, 10, 19, 0, 0, 0, 10, 26, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 70, 54, 44, 151, 108, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 105, 87, 91, 71, 57, 69, 160, 82, 24, 125, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 179, 176, 253, 253, 239, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539354644930756, y=-0.8370769441241733, z=0.08624059220178322, w=-0.03100511028910536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.012222222222222223, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.13, z=0.0)>	COMP<181>
[1740780432.4053688]	Q_Header<(2621443, 59212, 257, 173, 250, 8, 58, 194, 68)>	Q_Data<(0, 0, 0, 70, 82, 40, 87, 74, 84, 0, 0, 0, 0, 0, 0, 0, 172, 108, 79, 39, 11, 0, 0, 0, 0, 0, 0, 0, 13, 18, 0, 0, 0, 0, 28, 17, 0, 3, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 57, 53, 0, 86, 181, 170, 253, 253, 253, 253, 253, 253, 253, 253, 212, 67, 105, 99, 119, 55, 97, 169, 52, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 175, 253, 253, 253, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539354644930756, y=-0.8370769441241733, z=0.08624059220178322, w=-0.03100511028910536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.012222222222222223, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.13, z=0.0)>	COMP<181>
[1740780432.4164288]	Q_Header<(2621443, 59213, 257, 173, 250, 8, 58, 195, 74)>	Q_Data<(0, 0, 59, 23, 0, 50, 85, 78, 40, 0, 54, 14, 86, 0, 0, 0, 99, 116, 71, 32, 30, 26, 9, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 28, 0, 0, 0, 47, 0, 95, 123, 83, 164, 253, 253, 253, 253, 253, 253, 253, 183, 0, 12, 67, 98, 2, 70, 116, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 128, 182, 156, 251, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5408309943657911, y=-0.8361792825653241, z=0.08587622266930008, w=-0.030517492064427887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.03)>	COMP<175>
[1740780432.4253674]	Q_Header<(2621443, 59214, 257, 173, 250, 8, 58, 196, 69)>	Q_Data<(0, 0, 61, 0, 0, 58, 75, 89, 15, 52, 87, 95, 75, 0, 0, 0, 86, 115, 66, 31, 80, 73, 25, 0, 0, 0, 0, 0, 0, 6, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 40, 0, 0, 26, 71, 49, 61, 187, 177, 136, 253, 253, 253, 188, 135, 33, 0, 0, 0, 0, 0, 47, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 43, 0, 99, 114, 133, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5408309943657911, y=-0.8361792825653241, z=0.08587622266930008, w=-0.030517492064427887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.03)>	COMP<175>
[1740780432.4353597]	Q_Header<(2621443, 59215, 257, 173, 250, 8, 58, 197, 58)>	Q_Data<(0, 0, 0, 0, 61, 52, 25, 80, 0, 76, 90, 91, 124, 0, 0, 0, 102, 125, 62, 46, 126, 125, 41, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 26, 0, 65, 55, 0, 172, 218, 185, 115, 36, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 169, 94, 56, 91, 112, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5408309943657911, y=-0.8361792825653241, z=0.08587622266930008, w=-0.030517492064427887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.03)>	COMP<175>
[1740780432.4454165]	Q_Header<(2621443, 59216, 257, 173, 250, 8, 58, 198, 55)>	Q_Data<(0, 0, 0, 0, 61, 50, 0, 82, 0, 94, 93, 99, 58, 0, 0, 0, 94, 119, 60, 52, 152, 159, 50, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 25, 78, 36, 72, 129, 69, 76, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 141, 204, 58, 68, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5427959106896052, y=-0.8349767298137636, z=0.08532876230114339, w=-0.030090901154838118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.016666666666666666, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.1)>	COMP<175>
[1740780432.4553938]	Q_Header<(2621443, 59217, 257, 173, 250, 8, 58, 199, 44)>	Q_Data<(0, 0, 0, 51, 82, 0, 62, 83, 0, 76, 87, 0, 0, 0, 0, 0, 69, 91, 44, 44, 149, 158, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 0, 72, 91, 66, 75, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5427959106896052, y=-0.8349767298137636, z=0.08532876230114339, w=-0.030090901154838118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.016666666666666666, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.1)>	COMP<175>
[1740780432.465381]	Q_Header<(2621443, 59218, 257, 173, 250, 8, 58, 200, 43)>	Q_Data<(0, 0, 0, 0, 61, 0, 87, 38, 41, 27, 0, 0, 0, 0, 0, 0, 40, 53, 5, 34, 119, 125, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 39, 62, 25, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 36, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5427959106896052, y=-0.8349767298137636, z=0.08532876230114339, w=-0.030090901154838118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.016666666666666666, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.1)>	COMP<175>
[1740780432.475414]	Q_Header<(2621443, 59219, 257, 173, 250, 8, 58, 201, 29)>	Q_Data<(0, 0, 61, 9, 82, 70, 67, 74, 87, 0, 57, 26, 0, 0, 0, 0, 16, 9, 0, 20, 76, 78, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5442622450691248, y=-0.8340634270348313, z=0.08496277280881706, w=-0.029968909087018086)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.024444444444444446, z=-0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.04)>	COMP<178>
[1740780432.4878337]	Q_Header<(2621443, 59220, 257, 173, 250, 8, 58, 202, 24)>	Q_Data<(0, 0, 66, 0, 81, 45, 64, 28, 72, 0, 77, 12, 0, 0, 0, 0, 13, 0, 0, 0, 32, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5442622450691248, y=-0.8340634270348313, z=0.08496277280881706, w=-0.029968909087018086)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.024444444444444446, z=-0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.04)>	COMP<178>
[1740780432.4954953]	Q_Header<(2621443, 59221, 257, 173, 250, 8, 58, 203, 28)>	Q_Data<(0, 0, 0, 29, 56, 83, 30, 39, 0, 59, 85, 21, 0, 0, 0, 0, 20, 0, 0, 0, 16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5442622450691248, y=-0.8340634270348313, z=0.08496277280881706, w=-0.029968909087018086)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.024444444444444446, z=-0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.04)>	COMP<178>
[1740780432.5052533]	Q_Header<(2621443, 59222, 257, 173, 250, 8, 58, 204, 32)>	Q_Data<(0, 0, 55, 0, 81, 76, 87, 43, 0, 32, 48, 0, 0, 0, 0, 0, 37, 23, 11, 0, 23, 35, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5442622450691248, y=-0.8340634270348313, z=0.08496277280881706, w=-0.029968909087018086)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.024444444444444446, z=-0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.04)>	COMP<178>
[1740780432.5153582]	Q_Header<(2621443, 59223, 257, 173, 250, 8, 58, 205, 38)>	Q_Data<(0, 0, 56, 0, 70, 65, 66, 6, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 18, 23, 0, 35, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 15, 50, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5457230634969173, y=-0.8331416862468316, z=0.08465696108603336, w=-0.02990765027552729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.025555555555555557, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.09)>	COMP<178>
[1740780432.5270689]	Q_Header<(2621443, 59224, 257, 173, 250, 8, 58, 206, 36)>	Q_Data<(0, 0, 76, 35, 79, 65, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 63, 37, 31, 16, 15, 32, 0, 0, 0, 0, 0, 16, 0, 23, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5457230634969173, y=-0.8331416862468316, z=0.08465696108603336, w=-0.02990765027552729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.025555555555555557, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.09)>	COMP<178>
