[1740779433.237918]	Q_Header<(2621443, 24804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 23, 0, 32, 50, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 112, 224, 231, 102, 221, 253, 222, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7570745926173479, y=-0.6444655452633486, z=0.08788998817873113, w=-0.061461957011098786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.01)>	COMP<352>
[1740779435.249321]	Q_Header<(2621443, 25005, 257, 173, 250, 8, 58, 201, 51)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 147, 253, 253, 253, 251, 253, 253, 253, 253, 235, 253, 230, 235, 177, 67, 108, 155, 154, 130, 120, 36, 27, 21, 62, 32, 10, 0, 34, 0, 0, 0, 14, 0, 0, 0, 0, 0, 98, 167, 163, 159, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7887574138384404, y=-0.6060181352628551, z=0.07635498914430774, w=-0.06909180472530485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.03, z=-0.2)>	COMP<0>
[1740779435.2581012]	Q_Header<(2621443, 25006, 257, 173, 250, 8, 58, 202, 49)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 171, 209, 253, 253, 186, 171, 253, 253, 253, 253, 234, 118, 118, 197, 167, 97, 85, 42, 0, 24, 43, 11, 0, 19, 31, 33, 0, 0, 0, 0, 0, 0, 0, 39, 195, 253, 253, 170, 63, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7887574138384404, y=-0.6060181352628551, z=0.07635498914430774, w=-0.06909180472530485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.03, z=-0.2)>	COMP<0>
[1740779435.2680016]	Q_Header<(2621443, 25007, 257, 173, 250, 8, 58, 203, 51)>	Q_Data<(0, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 243, 179, 245, 248, 253, 253, 169, 140, 253, 253, 253, 253, 212, 130, 117, 185, 140, 95, 50, 0, 32, 13, 52, 36, 25, 0, 0, 36, 0, 0, 0, 0, 0, 19, 0, 51, 251, 253, 253, 149, 45, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7887574138384404, y=-0.6060181352628551, z=0.07635498914430774, w=-0.06909180472530485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.03, z=-0.2)>	COMP<0>
[1740779435.2781587]	Q_Header<(2621443, 25008, 257, 173, 250, 8, 58, 204, 48)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 166, 165, 253, 223, 253, 253, 189, 122, 253, 253, 253, 187, 208, 105, 75, 123, 80, 77, 0, 28, 33, 24, 55, 62, 14, 20, 35, 0, 0, 0, 0, 0, 0, 0, 0, 58, 244, 253, 253, 106, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7889399374000793, y=-0.6057735477870793, z=0.07635493282434622, w=-0.0691527888808827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.006666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.16, z=0.03)>	COMP<0>
[1740779435.2881813]	Q_Header<(2621443, 25009, 257, 173, 250, 8, 58, 205, 53)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 114, 181, 253, 176, 205, 131, 228, 223, 253, 253, 253, 253, 230, 129, 62, 55, 0, 38, 18, 0, 26, 34, 17, 51, 59, 105, 152, 78, 26, 11, 0, 21, 0, 0, 0, 59, 203, 253, 224, 138, 40, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7889399374000793, y=-0.6057735477870793, z=0.07635493282434622, w=-0.0691527888808827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.006666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.16, z=0.03)>	COMP<0>
[1740779435.2998664]	Q_Header<(2621443, 25010, 257, 173, 250, 8, 58, 206, 48)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 61, 117, 163, 172, 253, 253, 253, 253, 253, 253, 253, 253, 215, 165, 56, 46, 0, 19, 22, 5, 0, 0, 32, 67, 44, 191, 253, 140, 48, 0, 31, 34, 25, 0, 0, 31, 122, 197, 253, 220, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7889399374000793, y=-0.6057735477870793, z=0.07635493282434622, w=-0.0691527888808827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.006666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.16, z=0.03)>	COMP<0>
[1740779435.3084807]	Q_Header<(2621443, 25011, 257, 173, 250, 8, 58, 207, 51)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 37, 117, 253, 253, 253, 253, 253, 241, 253, 253, 253, 224, 193, 29, 0, 19, 0, 31, 23, 15, 130, 119, 196, 132, 229, 253, 204, 59, 0, 0, 43, 44, 28, 0, 0, 35, 172, 253, 253, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7891678999017473, y=-0.6054559603267853, z=0.07635336757750084, w=-0.06933447287613186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.19)>	COMP<350>
[1740779435.3182354]	Q_Header<(2621443, 25012, 257, 173, 250, 8, 58, 208, 53)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 11, 127, 253, 253, 253, 210, 253, 167, 253, 253, 253, 228, 186, 14, 0, 0, 19, 0, 89, 62, 159, 126, 253, 222, 216, 253, 230, 60, 0, 0, 33, 70, 0, 0, 36, 138, 242, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7891678999017473, y=-0.6054559603267853, z=0.07635336757750084, w=-0.06933447287613186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.19)>	COMP<350>
[1740779435.3282619]	Q_Header<(2621443, 25013, 257, 173, 250, 8, 58, 209, 51)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 91, 253, 253, 253, 253, 253, 203, 253, 253, 253, 163, 130, 58, 0, 28, 25, 63, 118, 61, 159, 106, 253, 253, 164, 248, 204, 56, 50, 11, 15, 64, 0, 0, 166, 253, 253, 253, 206, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7891678999017473, y=-0.6054559603267853, z=0.07635336757750084, w=-0.06933447287613186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.19)>	COMP<350>
[1740779435.3383644]	Q_Header<(2621443, 25014, 257, 173, 250, 8, 58, 210, 48)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 11, 58, 176, 253, 253, 253, 253, 253, 253, 253, 251, 106, 118, 60, 45, 109, 163, 131, 136, 28, 124, 177, 253, 253, 111, 157, 133, 0, 87, 56, 25, 0, 70, 132, 253, 253, 253, 194, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7891678999017473, y=-0.6054559603267853, z=0.07635336757750084, w=-0.06933447287613186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.19)>	COMP<350>
[1740779435.3482313]	Q_Header<(2621443, 25015, 257, 173, 250, 8, 58, 211, 51)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 27, 15, 98, 175, 253, 253, 253, 253, 253, 253, 253, 176, 206, 88, 122, 197, 253, 166, 193, 83, 128, 187, 253, 190, 67, 50, 70, 33, 89, 93, 46, 0, 53, 219, 253, 253, 253, 253, 205, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7892984061738243, y=-0.6052793298813652, z=0.07629314937498302, w=-0.06945728319098454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.11, z=0.0)>	COMP<357>
[1740779435.3581648]	Q_Header<(2621443, 25016, 257, 173, 250, 8, 58, 212, 50)>	Q_Data<(0, 0, 40, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 31, 0, 16, 55, 113, 234, 253, 253, 253, 253, 253, 253, 206, 238, 194, 141, 215, 253, 192, 179, 151, 149, 154, 166, 128, 46, 0, 0, 49, 90, 97, 108, 51, 31, 234, 253, 253, 214, 253, 210, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7892984061738243, y=-0.6052793298813652, z=0.07629314937498302, w=-0.06945728319098454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.11, z=0.0)>	COMP<357>
[1740779435.3683412]	Q_Header<(2621443, 25017, 257, 173, 250, 8, 58, 213, 52)>	Q_Data<(0, 0, 12, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 22, 35, 56, 125, 201, 253, 253, 253, 253, 253, 139, 220, 253, 170, 165, 253, 213, 201, 253, 253, 253, 0, 90, 35, 64, 39, 54, 45, 51, 68, 0, 0, 174, 253, 253, 253, 253, 253, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7892984061738243, y=-0.6052793298813652, z=0.07629314937498302, w=-0.06945728319098454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.11, z=0.0)>	COMP<357>
[1740779435.3783393]	Q_Header<(2621443, 25018, 257, 173, 250, 8, 58, 214, 58)>	Q_Data<(0, 0, 19, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17, 10, 38, 48, 108, 194, 220, 253, 253, 253, 184, 147, 253, 173, 124, 253, 228, 253, 253, 253, 253, 162, 110, 55, 91, 70, 51, 0, 73, 85, 53, 35, 60, 195, 253, 253, 253, 253, 253, 74, 0, 0, 0, 0, 0, 0, 59, 79, 56, 85, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.789376705121381, y=-0.6051704965034016, z=0.07623378216164887, w=-0.06958087403064829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.12)>	COMP<357>
[1740779435.3883257]	Q_Header<(2621443, 25019, 257, 173, 250, 8, 58, 215, 58)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 46, 78, 117, 142, 253, 253, 253, 253, 186, 246, 104, 175, 221, 245, 253, 253, 253, 253, 238, 136, 0, 55, 101, 81, 89, 204, 253, 186, 108, 81, 76, 251, 253, 253, 250, 253, 162, 39, 54, 0, 0, 0, 0, 44, 212, 219, 181, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.789376705121381, y=-0.6051704965034016, z=0.07623378216164887, w=-0.06958087403064829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.12)>	COMP<357>
[1740779435.4093575]	Q_Header<(2621443, 25020, 257, 173, 250, 8, 58, 216, 61)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 14, 20, 58, 82, 78, 221, 253, 253, 253, 214, 253, 177, 253, 246, 253, 253, 253, 253, 253, 253, 121, 96, 253, 253, 160, 227, 253, 253, 253, 147, 141, 0, 213, 196, 253, 253, 253, 253, 124, 107, 14, 0, 0, 0, 76, 253, 253, 226, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7894365146016519, y=-0.60510852062477, z=0.07605055645536248, w=-0.0696418016978881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0033333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.07, z=0.09)>	COMP<353>
[1740779435.4126568]	Q_Header<(2621443, 25021, 257, 173, 250, 8, 58, 217, 59)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 0, 25, 15, 32, 36, 48, 120, 174, 134, 164, 180, 253, 192, 253, 238, 253, 159, 253, 253, 253, 210, 41, 152, 253, 253, 253, 253, 253, 253, 228, 169, 117, 11, 178, 175, 253, 253, 253, 253, 144, 163, 80, 31, 60, 129, 164, 253, 253, 210, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7894365146016519, y=-0.60510852062477, z=0.07605055645536248, w=-0.0696418016978881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0033333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.07, z=0.09)>	COMP<353>
